data_name,model,seq_len,n_layers,d_model,num_heads,d_ff,patch_size,patch_stride,acc,model_params,model_size (MB)
Handwriting,PatchTST,152,3,128,16,256,4,2,0.2752941176470588,1157018,6.88
Handwriting,PatchTST,152,3,128,16,256,8,4,0.2752941176470588,778138,5.43
Handwriting,PatchTST,152,3,128,16,256,12,6,0.2576470588235294,648858,4.94
Handwriting,PatchTST,152,3,128,16,256,16,8,0.2564705882352941,589466,4.71
Handwriting,PatchTST,152,3,128,16,256,23,12,0.2776470588235294,520474,4.45
Handwriting,PatchTST,152,3,128,16,256,31,16,0.26823529411764707,491546,4.34
Handwriting,PatchTST,152,3,128,16,256,38,19,0.28352941176470586,482458,4.3
Handwriting,PatchTST,152,3,128,16,128,4,2,0.2741176470588235,1058330,6.5
Handwriting,PatchTST,152,3,128,16,128,8,4,0.26705882352941174,679450,5.06
Handwriting,PatchTST,152,3,128,16,128,12,6,0.25882352941176473,550170,4.56
Handwriting,PatchTST,152,3,128,16,128,16,8,0.2541176470588235,490778,4.34
Handwriting,PatchTST,152,3,128,16,128,23,12,0.2952941176470588,421786,4.07
Handwriting,PatchTST,152,3,128,16,128,31,16,0.2752941176470588,392858,3.96
Handwriting,PatchTST,152,3,128,16,128,38,19,0.29294117647058826,383770,3.93
Handwriting,PatchTST,152,3,128,16,64,4,2,0.27058823529411763,1008986,6.31
Handwriting,PatchTST,152,3,128,16,64,8,4,0.2564705882352941,630106,4.87
Handwriting,PatchTST,152,3,128,16,64,12,6,0.28823529411764703,500826,4.37
Handwriting,PatchTST,152,3,128,16,64,16,8,0.26235294117647057,441434,4.15
Handwriting,PatchTST,152,3,128,16,64,23,12,0.28823529411764703,372442,3.88
Handwriting,PatchTST,152,3,128,16,64,31,16,0.2611764705882353,343514,3.77
Handwriting,PatchTST,152,3,128,16,64,38,19,0.29058823529411765,334426,3.74
Handwriting,PatchTST,152,3,64,16,256,4,2,0.28,529754,3.26
Handwriting,PatchTST,152,3,64,16,256,8,4,0.28352941176470586,340314,2.54
Handwriting,PatchTST,152,3,64,16,256,12,6,0.27176470588235296,275674,2.29
Handwriting,PatchTST,152,3,64,16,256,16,8,0.2564705882352941,245978,2.18
Handwriting,PatchTST,152,3,64,16,256,23,12,0.27058823529411763,211482,2.05
Handwriting,PatchTST,152,3,64,16,256,31,16,0.23647058823529413,197018,1.99
Handwriting,PatchTST,152,3,64,16,256,38,19,0.28352941176470586,192474,1.98
Handwriting,PatchTST,152,3,64,16,128,4,2,0.27294117647058824,480218,3.07
Handwriting,PatchTST,152,3,64,16,128,8,4,0.27176470588235296,290778,2.35
Handwriting,PatchTST,152,3,64,16,128,12,6,0.27294117647058824,226138,2.1
Handwriting,PatchTST,152,3,64,16,128,16,8,0.26588235294117646,196442,1.99
Handwriting,PatchTST,152,3,64,16,128,23,12,0.2788235294117647,161946,1.86
Handwriting,PatchTST,152,3,64,16,128,31,16,0.2647058823529412,147482,1.8
Handwriting,PatchTST,152,3,64,16,128,38,19,0.2788235294117647,142938,1.79
Handwriting,PatchTST,152,3,64,16,64,4,2,0.2823529411764706,455450,2.98
Handwriting,PatchTST,152,3,64,16,64,8,4,0.2811764705882353,266010,2.26
Handwriting,PatchTST,152,3,64,16,64,12,6,0.2564705882352941,201370,2.01
Handwriting,PatchTST,152,3,64,16,64,16,8,0.24823529411764705,171674,1.9
Handwriting,PatchTST,152,3,64,16,64,23,12,0.25882352941176473,137178,1.77
Handwriting,PatchTST,152,3,64,16,64,31,16,0.25058823529411767,122714,1.71
Handwriting,PatchTST,152,3,64,16,64,38,19,0.27294117647058824,118170,1.69
Handwriting,PatchTST,152,3,32,4,256,4,2,0.2917647058823529,252986,1.6
Handwriting,PatchTST,152,3,32,4,256,8,4,0.28941176470588237,158266,1.24
Handwriting,PatchTST,152,3,32,4,256,12,6,0.25176470588235295,125946,1.11
Handwriting,PatchTST,152,3,32,4,256,16,8,0.26588235294117646,111098,1.06
Handwriting,PatchTST,152,3,32,4,256,23,12,0.25882352941176473,93850,0.99
Handwriting,PatchTST,152,3,32,4,256,31,16,0.25529411764705884,86618,0.96
Handwriting,PatchTST,152,3,32,4,256,38,19,0.28352941176470586,84346,0.95
Handwriting,PatchTST,152,3,32,4,128,4,2,0.2741176470588235,228026,1.5
Handwriting,PatchTST,152,3,32,4,128,8,4,0.26705882352941174,133306,1.14
Handwriting,PatchTST,152,3,32,4,128,12,6,0.2529411764705882,100986,1.02
Handwriting,PatchTST,152,3,32,4,128,16,8,0.26705882352941174,86138,0.96
Handwriting,PatchTST,152,3,32,4,128,23,12,0.25529411764705884,68890,0.89
Handwriting,PatchTST,152,3,32,4,128,31,16,0.2541176470588235,61658,0.87
