data_name,model,seq_len,n_layers,d_model,num_heads,d_ff,patch_size,patch_stride,acc,model_params,model_size (MB)
DuckDuckGeese,PatchTST,270,2,32,4,128,54,27,0.4,2179205,8.94
DuckDuckGeese,PatchTST,270,2,32,4,128,68,34,0.22,1534053,6.48
DuckDuckGeese,PatchTST,270,2,32,4,64,7,4,0.26,14435781,55.69
DuckDuckGeese,PatchTST,270,2,32,4,64,14,7,0.24,8195205,31.89
DuckDuckGeese,PatchTST,270,2,32,4,64,21,11,0.24,5182629,20.4
DuckDuckGeese,PatchTST,270,2,32,4,64,27,14,0.28,4106821,16.29
DuckDuckGeese,PatchTST,270,2,32,4,64,41,21,0.26,2600869,10.55
DuckDuckGeese,PatchTST,270,2,32,4,64,54,27,0.22,2170885,8.91
DuckDuckGeese,PatchTST,270,2,32,4,64,68,34,0.26,1525733,6.45
DuckDuckGeese,PatchTST,270,2,16,4,256,7,4,0.24,7228581,27.9
DuckDuckGeese,PatchTST,270,2,16,4,256,14,7,0.26,4108293,15.99
DuckDuckGeese,PatchTST,270,2,16,4,256,21,11,0.24,2602005,10.25
DuckDuckGeese,PatchTST,270,2,16,4,256,27,14,0.2,2064101,8.19
DuckDuckGeese,PatchTST,270,2,16,4,256,41,21,0.26,1311125,5.32
DuckDuckGeese,PatchTST,270,2,16,4,256,54,27,0.26,1096133,4.5
DuckDuckGeese,PatchTST,270,2,16,4,256,68,34,0.26,773557,3.27
DuckDuckGeese,PatchTST,270,2,16,4,128,7,4,0.2,7220133,27.86
DuckDuckGeese,PatchTST,270,2,16,4,128,14,7,0.24,4099845,15.96
DuckDuckGeese,PatchTST,270,2,16,4,128,21,11,0.2,2593557,10.21
DuckDuckGeese,PatchTST,270,2,16,4,128,27,14,0.2,2055653,8.16
DuckDuckGeese,PatchTST,270,2,16,4,128,41,21,0.22,1302677,5.29
DuckDuckGeese,PatchTST,270,2,16,4,128,54,27,0.22,1087685,4.47
DuckDuckGeese,PatchTST,270,2,16,4,128,68,34,0.2,765109,3.24
DuckDuckGeese,PatchTST,270,2,16,4,64,7,4,0.24,7215909,27.85
DuckDuckGeese,PatchTST,270,2,16,4,64,14,7,0.26,4095621,15.94
DuckDuckGeese,PatchTST,270,2,16,4,64,21,11,0.26,2589333,10.2
DuckDuckGeese,PatchTST,270,2,16,4,64,27,14,0.24,2051429,8.15
DuckDuckGeese,PatchTST,270,2,16,4,64,41,21,0.28,1298453,5.27
DuckDuckGeese,PatchTST,270,2,16,4,64,54,27,0.24,1083461,4.45
DuckDuckGeese,PatchTST,270,2,16,4,64,68,34,0.3,760885,3.22
DuckDuckGeese,PatchTST,270,1,128,16,256,7,4,0.26,57807237,222.97
DuckDuckGeese,PatchTST,270,1,128,16,256,14,7,0.2,32844933,127.75
DuckDuckGeese,PatchTST,270,1,128,16,256,21,11,0.24,20794629,81.78
DuckDuckGeese,PatchTST,270,1,128,16,256,27,14,0.26,16491397,65.36
DuckDuckGeese,PatchTST,270,1,128,16,256,41,21,0.34,10467589,42.38
DuckDuckGeese,PatchTST,270,1,128,16,256,54,27,0.26,8747653,35.82
DuckDuckGeese,PatchTST,270,1,128,16,256,68,34,0.28,6167045,25.98
DuckDuckGeese,PatchTST,270,1,128,16,128,7,4,0.26,57774341,222.84
DuckDuckGeese,PatchTST,270,1,128,16,128,14,7,0.22,32812037,127.62
