data_name,model,seq_len,n_layers,d_model,num_heads,d_ff,patch_size,patch_stride,acc,model_params,model_size (MB)
ERing,PatchTST,65,3,128,16,256,2,1,0.9518518518518518,597638,4.74
ERing,PatchTST,65,3,128,16,256,4,2,0.9444444444444444,496518,4.36
ERing,PatchTST,65,3,128,16,256,5,3,0.9518518518518518,465926,4.24
ERing,PatchTST,65,3,128,16,256,7,4,0.9333333333333333,447750,4.17
ERing,PatchTST,65,3,128,16,256,10,5,0.9481481481481482,438918,4.14
ERing,PatchTST,65,3,128,16,256,13,7,0.937037037037037,427014,4.09
ERing,PatchTST,65,3,128,16,256,17,9,0.9555555555555556,421382,4.07
ERing,PatchTST,65,3,128,16,128,2,1,0.9518518518518518,498950,4.37
ERing,PatchTST,65,3,128,16,128,4,2,0.9481481481481482,397830,3.98
ERing,PatchTST,65,3,128,16,128,5,3,0.9592592592592593,367238,3.86
ERing,PatchTST,65,3,128,16,128,7,4,0.937037037037037,349062,3.79
ERing,PatchTST,65,3,128,16,128,10,5,0.9444444444444444,340230,3.76
ERing,PatchTST,65,3,128,16,128,13,7,0.9444444444444444,328326,3.72
ERing,PatchTST,65,3,128,16,128,17,9,0.9481481481481482,322694,3.69
ERing,PatchTST,65,3,128,16,64,2,1,0.9407407407407408,449606,4.18
ERing,PatchTST,65,3,128,16,64,4,2,0.9481481481481482,348486,3.79
ERing,PatchTST,65,3,128,16,64,5,3,0.9555555555555556,317894,3.68
ERing,PatchTST,65,3,128,16,64,7,4,0.9518518518518518,299718,3.61
ERing,PatchTST,65,3,128,16,64,10,5,0.9518518518518518,290886,3.57
ERing,PatchTST,65,3,128,16,64,13,7,0.937037037037037,278982,3.53
ERing,PatchTST,65,3,128,16,64,17,9,0.9555555555555556,273350,3.51
ERing,PatchTST,65,3,64,16,256,2,1,0.9444444444444444,250054,2.2
ERing,PatchTST,65,3,64,16,256,4,2,0.9481481481481482,199494,2.0
ERing,PatchTST,65,3,64,16,256,5,3,0.9555555555555556,184198,1.94
ERing,PatchTST,65,3,64,16,256,7,4,0.9444444444444444,175110,1.91
ERing,PatchTST,65,3,64,16,256,10,5,0.9555555555555556,170694,1.89
ERing,PatchTST,65,3,64,16,256,13,7,0.9481481481481482,164742,1.87
ERing,PatchTST,65,3,64,16,256,17,9,0.9592592592592593,161926,1.86
ERing,PatchTST,65,3,64,16,128,2,1,0.937037037037037,200518,2.01
ERing,PatchTST,65,3,64,16,128,4,2,0.9407407407407408,149958,1.81
ERing,PatchTST,65,3,64,16,128,5,3,0.9407407407407408,134662,1.76
ERing,PatchTST,65,3,64,16,128,7,4,0.9481481481481482,125574,1.72
