model,dnn_type,dataset,lambda_reg,lambda_div,epsilon,num_shapelet,gating_value,pos_weight,beta_schedule,lr,train_epochs,seed,test_accuracy,epoch_stop,eta_mean,eta_std,eta_count,shapelet_score,w_sum_10,w_mean_10,w_sum_5,w_mean_5,w_sum_1,w_mean_1,w_max,w_gini_clip,w_gini_abs
InterpGN,FCN,EthanolConcentration,0.1,0.1,2.0,10,1.0,False,constant,0.005,500,42,0.3079847908745247,65,0.007909171283245,0.0246636234223842,0.0,0.0295496899634599,0.0,0.0,0.0,0.0,135.0,0.1875,0.3222746551036834,0.7684536071743996,0.5356972920786662
InterpGN,FCN,EthanolConcentration,0.1,0.1,5.0,10,1.0,False,constant,0.005,500,42,0.2965779467680608,61,0.0,0.0,0.0,0.0003264888946432,0.0,0.0,0.0,0.0,0.0,0.0,0.0031772665679454,0.7009181011387051,0.431695893457918
InterpGN,FCN,EthanolConcentration,0.1,0.1,10.0,10,1.0,False,constant,0.005,500,42,0.3041825095057034,65,0.0,0.0,0.0,0.0003101608599536,0.0,0.0,0.0,0.0,0.0,0.0,0.0025656495708972,0.7260083927777385,0.4502154102514588
InterpGN,FCN,EthanolConcentration,0.1,0.1,0.5,10,1.0,False,constant,0.005,500,42,0.3003802281368821,65,0.003275403752923,0.000526845047716,0.0,0.0184577740728855,0.0,0.0,0.0,0.0,0.0,0.0,0.0815481767058372,0.6686144195632971,0.3473885225930987
InterpGN,FCN,EthanolConcentration,0.1,0.1,1.0,10,0.5,False,constant,0.005,500,42,0.3079847908745247,0,0.0041475547477602,0.0025978132616728,0.0,0.0185478199273347,0.0,0.0,0.0,0.0,2.0,0.0027777778450399,0.1144869178533554,0.6913163226775609,0.3601908649401591
InterpGN,FCN,EthanolConcentration,0.1,0.1,1.0,10,0.6,False,constant,0.005,500,42,0.3079847908745247,0,0.0041475547477602,0.0025978132616728,0.0,0.0185478199273347,0.0,0.0,0.0,0.0,2.0,0.0027777778450399,0.1144869178533554,0.6913163226775609,0.3601908649401591
InterpGN,FCN,EthanolConcentration,0.1,0.1,1.0,10,0.7,False,constant,0.005,500,42,0.3079847908745247,0,0.0041475547477602,0.0025978132616728,0.0,0.0185478199273347,0.0,0.0,0.0,0.0,2.0,0.0027777778450399,0.1144869178533554,0.6913163226775609,0.3601908649401591
InterpGN,FCN,EthanolConcentration,0.1,0.1,1.0,10,0.8,False,constant,0.005,500,42,0.3079847908745247,0,0.0041475547477602,0.0025978132616728,0.0,0.0185478199273347,0.0,0.0,0.0,0.0,2.0,0.0027777778450399,0.1144869178533554,0.6913163226775609,0.3601908649401591
InterpGN,FCN,EthanolConcentration,0.1,0.1,1.0,10,0.9,False,constant,0.005,500,42,0.3079847908745247,0,0.0041475547477602,0.0025978132616728,0.0,0.0185478199273347,0.0,0.0,0.0,0.0,2.0,0.0027777778450399,0.1144869178533554,0.6913163226775609,0.3601908649401591
InterpGN,FCN,EthanolConcentration,0.5,0.1,1.0,10,1.0,False,constant,0.005,500,42,0.2889733840304182,90,0.0060670035891234,0.0045841541141271,0.0,0.0147334365174174,0.0,0.0,0.0,0.0,31.0,0.0430555567145347,0.1716836988925933,0.7716388420001334,0.5331903582247526
InterpGN,FCN,EthanolConcentration,1.0,0.1,1.0,10,1.0,False,constant,0.005,500,42,0.2851711026615969,80,0.0032453050371259,0.0021773565094918,0.0,0.00764736905694,0.0,0.0,0.0,0.0,2.0,0.0027777778450399,0.1181873083114624,0.8283422348454764,0.6504985377506036
InterpGN,FCN,EthanolConcentration,10.0,0.1,1.0,10,1.0,False,constant,0.005,500,42,0.2965779467680608,80,0.0005749730044044,0.0001152272234321,0.0,0.0006929892697371,0.0,0.0,0.0,0.0,0.0,0.0,0.0031492607668042,0.6156102184794479,0.3843930939433417
InterpGN,FCN,EthanolConcentration,5.0,0.1,1.0,10,1.0,False,constant,0.005,500,42,0.2927756653992395,89,0.0011705607175827,0.0002281720226164,0.0,0.0006362062995322,0.0,0.0,0.0,0.0,0.0,0.0,0.0030807473231106,0.7162403031829034,0.3149878560902663
InterpGN,FCN,EthanolConcentration,0.1,1.0,1.0,10,1.0,False,constant,0.005,500,42,0.2965779467680608,80,0.0066887908615171,0.0063372757285833,0.0,0.0223401393741369,0.0,0.0,0.0,0.0,45.0,0.0625,0.1607590764760971,0.7003787579226266,0.3804797607512271
InterpGN,FCN,EthanolConcentration,0.1,10.0,1.0,10,1.0,False,constant,0.005,500,42,0.2813688212927757,80,0.0066689937375485,0.006375353783369,0.0,0.0218622870743274,0.0,0.0,0.0,0.0,45.0,0.0625,0.1607379466295242,0.7003922829407686,0.3805262589673311
InterpGN,FCN,EthanolConcentration,0.1,100.0,1.0,10,1.0,False,constant,0.005,500,42,0.2965779467680608,90,0.0086354184895753,0.0072421454824507,0.0,0.023355633020401,0.0,0.0,0.0,0.0,92.0,0.1277777850627899,0.1933719515800476,0.706982657158568,0.3922421361446419
InterpGN,FCN,EthanolConcentration,0.1,0.0,1.0,5,1.0,False,constant,0.005,500,42,0.311787072243346,69,0.0017358410404995,0.000681908102706,0.0,0.0278108119964599,0.0,0.0,0.0,0.0,42.0,0.116666667163372,0.1370327621698379,0.6789292777770106,0.3887640464978256
InterpGN,FCN,EthanolConcentration,0.0,0.1,1.0,5,1.0,False,constant,0.005,500,42,0.3003802281368821,53,0.0011741577181965,0.0008663518819957,0.0,0.0279505979269742,0.0,0.0,0.0,0.0,25.0,0.0694444477558136,0.1178792864084243,0.6527755052519728,0.3457483620796034
InterpGN,FCN,EthanolConcentration,0.1,0.1,1.0,5,1.0,False,constant,0.005,500,42,0.3003802281368821,53,0.0011851101880893,0.0008588787168264,0.0,0.0273599736392498,0.0,0.0,0.0,0.0,21.0,0.058333333581686,0.1166486963629722,0.6560063393585782,0.3517021291793941
InterpGN,FCN,EthanolConcentration,0.1,0.1,1.0,5,1.0,False,cosine,0.005,500,42,0.3003802281368821,53,0.0011853310279548,0.0008589488570578,0.0,0.0273600220680236,0.0,0.0,0.0,0.0,21.0,0.058333333581686,0.1166490465402603,0.6560062974539327,0.3517021266436051
InterpGN,FCN,EthanolConcentration,0.1,0.1,2.0,5,1.0,False,constant,0.005,500,42,0.2889733840304182,123,0.0380506478250026,0.0732611343264579,0.0,0.0554902106523513,1.0,0.0027777778450399,23.0,0.0638888925313949,132.0,0.3666666746139526,1.1550109386444092,0.8159369253943647,0.6506436731307229
InterpGN,FCN,EthanolConcentration,0.1,0.1,5.0,5,1.0,False,constant,0.005,500,42,0.3041825095057034,53,0.0,0.0,0.0,0.0011703635100275,0.0,0.0,0.0,0.0,0.0,0.0,0.0075154583901166,0.7104200280252546,0.4453199113180128
InterpGN,FCN,EthanolConcentration,0.1,0.1,10.0,5,1.0,False,constant,0.005,500,42,0.3041825095057034,53,0.0,0.0,0.0,0.0011704862117767,0.0,0.0,0.0,0.0,0.0,0.0,0.0075154108926653,0.7104334349391124,0.4453508444163228
InterpGN,FCN,EthanolConcentration,0.1,0.1,0.5,5,1.0,False,constant,0.005,500,42,0.2965779467680608,59,0.0020624217577278,0.0004165763384662,0.0,0.02684255130589,0.0,0.0,0.0,0.0,12.0,0.0333333350718021,0.1077346354722976,0.6496629586455189,0.3486574442703861
InterpGN,FCN,EthanolConcentration,0.5,0.1,1.0,5,1.0,False,constant,0.005,500,42,0.3003802281368821,59,0.0013765369076281,0.0006882088491693,0.0,0.0216626692563295,0.0,0.0,0.0,0.0,6.0,0.016666667535901,0.1118023917078971,0.7040957683152447,0.4398292241350879
InterpGN,FCN,EthanolConcentration,1.0,0.1,1.0,5,1.0,False,constant,0.005,500,42,0.3003802281368821,59,0.001189382513985,0.0004834624705836,0.0,0.0154358493164181,0.0,0.0,0.0,0.0,0.0,0.0,0.0995354279875755,0.7504348114993291,0.5301856112222467
InterpGN,FCN,EthanolConcentration,10.0,0.1,1.0,5,1.0,False,constant,0.005,500,42,0.3003802281368821,59,0.0004974265466444,9.695802873466164e-05,0.0,0.0002472020569257,0.0,0.0,0.0,0.0,0.0,0.0,0.0043354486115276,0.6569543677544392,0.3517919018879745
InterpGN,FCN,EthanolConcentration,5.0,0.1,1.0,5,1.0,False,constant,0.005,500,42,0.2927756653992395,59,0.00036764840479,7.448002725141123e-05,0.0,0.0012071926612406,0.0,0.0,0.0,0.0,0.0,0.0,0.0064980941824615,0.5547712622954873,0.3557912923727285
InterpGN,FCN,EthanolConcentration,0.1,1.0,1.0,5,1.0,False,constant,0.005,500,42,0.3003802281368821,53,0.0011851288145408,0.0008588756318204,0.0,0.0273600202053785,0.0,0.0,0.0,0.0,21.0,0.058333333581686,0.1166486069560051,0.6560063151901518,0.3517021391217045
InterpGN,FCN,EthanolConcentration,0.1,10.0,1.0,5,1.0,False,constant,0.005,500,42,0.3079847908745247,59,0.001501907245256,0.0008556701359339,0.0,0.0270102638751268,0.0,0.0,0.0,0.0,31.0,0.0861111134290695,0.1212313473224639,0.6649277804098777,0.3647870936042277
InterpGN,FCN,EthanolConcentration,0.1,100.0,1.0,5,1.0,False,constant,0.005,500,42,0.3003802281368821,59,0.0015120106982067,0.0008556917309761,0.0,0.0270137730985879,0.0,0.0,0.0,0.0,31.0,0.0861111134290695,0.1212506517767906,0.6649303614530422,0.364805990357769
InterpGN,FCN,EthanolConcentration,0.1,0.0,1.0,10,1.0,False,constant,0.005,500,8237,0.2927756653992395,115,0.0147857358679175,0.0103663587942719,0.0,0.0347760245203971,0.0,0.0,0.0,0.0,180.0,0.25,0.2615709602832794,0.7136714773730946,0.4119289342377178
InterpGN,FCN,EthanolConcentration,0.0,0.1,1.0,10,1.0,False,constant,0.005,500,8237,0.3079847908745247,98,0.0106405792757868,0.0139287682250142,0.0,0.0338738858699798,0.0,0.0,0.0,0.0,137.0,0.1902777850627899,0.2059385031461715,0.6935920257323795,0.3736363571529495
InterpGN,FCN,EthanolConcentration,0.1,0.1,1.0,10,1.0,False,constant,0.005,500,8237,0.2965779467680608,61,0.0039915624074637,0.0021442198194563,0.0,0.0195580180734395,0.0,0.0,0.0,0.0,0.0,0.0,0.0966746509075164,0.6794946296982668,0.3655541293770999
InterpGN,FCN,EthanolConcentration,0.1,0.1,1.0,10,1.0,False,cosine,0.005,500,8237,0.3079847908745247,83,0.004654370713979,0.0065981619991362,0.0,0.0271047167479991,0.0,0.0,0.0,0.0,56.0,0.0777777805924415,0.1569381654262542,0.7000186884064832,0.3937964231648357
InterpGN,FCN,EthanolConcentration,0.1,0.1,2.0,10,1.0,False,constant,0.005,500,8237,0.3041825095057034,83,0.0238277427852153,0.0681738182902336,0.0,0.0541137233376503,0.0,0.0,1.0,0.0013888889225199,251.0,0.3486111164093017,0.5239062905311584,0.7827697564795149,0.5609945060211661
InterpGN,FCN,EthanolConcentration,0.1,0.1,5.0,10,1.0,False,constant,0.005,500,8237,0.311787072243346,61,0.0,0.0,0.0,0.0003179553896188,0.0,0.0,0.0,0.0,0.0,0.0,0.003173831384629,0.7137362369482425,0.4413030696076522
InterpGN,FCN,EthanolConcentration,0.1,0.1,10.0,10,1.0,False,constant,0.005,500,8237,0.3041825095057034,63,0.0,0.0,0.0,0.0003255754127167,0.0,0.0,0.0,0.0,0.0,0.0,0.0030360580421984,0.7188249262315409,0.4272478178367512
InterpGN,FCN,EthanolConcentration,0.1,0.1,0.5,10,1.0,False,constant,0.005,500,8237,0.3041825095057034,116,0.0062678242102265,0.0026733956765383,0.0,0.0219767913222312,0.0,0.0,0.0,0.0,9.0,0.0125000001862645,0.1165192723274231,0.6837796542576882,0.3757343999432967
InterpGN,FCN,EthanolConcentration,0.1,0.1,1.0,10,0.5,False,constant,0.005,500,8237,0.2965779467680608,0,0.0039915619418025,0.0021442200522869,0.0,0.0195580199360847,0.0,0.0,0.0,0.0,0.0,0.0,0.0966746509075164,0.6794946296982668,0.3655541293770999
InterpGN,FCN,EthanolConcentration,0.1,0.1,1.0,10,0.6,False,constant,0.005,500,8237,0.2965779467680608,0,0.0039915619418025,0.0021442200522869,0.0,0.0195580199360847,0.0,0.0,0.0,0.0,0.0,0.0,0.0966746509075164,0.6794946296982668,0.3655541293770999
InterpGN,FCN,EthanolConcentration,0.1,0.1,1.0,10,0.7,False,constant,0.005,500,8237,0.2965779467680608,0,0.0039915619418025,0.0021442200522869,0.0,0.0195580199360847,0.0,0.0,0.0,0.0,0.0,0.0,0.0966746509075164,0.6794946296982668,0.3655541293770999
InterpGN,FCN,EthanolConcentration,0.1,0.1,1.0,10,0.8,False,constant,0.005,500,8237,0.2965779467680608,0,0.0039915619418025,0.0021442200522869,0.0,0.0195580199360847,0.0,0.0,0.0,0.0,0.0,0.0,0.0966746509075164,0.6794946296982668,0.3655541293770999
InterpGN,FCN,EthanolConcentration,0.1,0.1,1.0,10,0.9,False,constant,0.005,500,8237,0.2965779467680608,0,0.0039915619418025,0.0021442200522869,0.0,0.0195580199360847,0.0,0.0,0.0,0.0,0.0,0.0,0.0966746509075164,0.6794946296982668,0.3655541293770999
InterpGN,FCN,EthanolConcentration,0.5,0.1,1.0,10,1.0,False,constant,0.005,500,8237,0.3041825095057034,83,0.0034890037495642,0.0047309543006122,0.0,0.0180735979229211,0.0,0.0,0.0,0.0,14.0,0.0194444451481103,0.1365330964326858,0.7576012482032468,0.5117164753658382
InterpGN,FCN,EthanolConcentration,1.0,0.1,1.0,10,1.0,False,constant,0.005,500,8237,0.3041825095057034,83,0.0022402349859476,0.0025746822357177,0.0,0.009402921423316,0.0,0.0,0.0,0.0,3.0,0.0041666668839752,0.1123720183968544,0.825620471308193,0.6524177949203263
InterpGN,FCN,EthanolConcentration,10.0,0.1,1.0,10,1.0,False,constant,0.005,500,8237,0.3422053231939163,98,0.0002906369627453,6.464540638262406e-05,0.0,0.0007162004476413,0.0,0.0,0.0,0.0,0.0,0.0,0.004775445908308,0.5743940717624185,0.3650123917927027
InterpGN,FCN,EthanolConcentration,5.0,0.1,1.0,10,1.0,False,constant,0.005,500,8237,0.3155893536121673,98,0.001937115099281,0.0004547178104985,0.0,0.0012683852110058,0.0,0.0,0.0,0.0,0.0,0.0,0.0053339367732405,0.7076618479096809,0.3776731625440206
InterpGN,FCN,EthanolConcentration,0.1,1.0,1.0,10,1.0,False,constant,0.005,500,8237,0.3155893536121673,61,0.003987877164036,0.0021444051526486,0.0,0.0195124242454767,0.0,0.0,0.0,0.0,0.0,0.0,0.0966607704758644,0.6794970287215425,0.3655577551593609
InterpGN,FCN,EthanolConcentration,0.1,10.0,1.0,10,1.0,False,constant,0.005,500,8237,0.3041825095057034,83,0.0045527005568146,0.0064690187573432,0.0,0.0270426869392395,0.0,0.0,0.0,0.0,56.0,0.0777777805924415,0.1570005416870117,0.7000585673716067,0.3938092282568208
InterpGN,FCN,EthanolConcentration,0.1,100.0,1.0,10,1.0,False,constant,0.005,500,8237,0.3003802281368821,98,0.0104873804375529,0.0135538382455706,0.0,0.030075442045927,0.0,0.0,0.0,0.0,110.0,0.1527777761220932,0.1982581317424774,0.7080042647720274,0.4030936048722137
InterpGN,FCN,EthanolConcentration,0.1,0.0,1.0,5,1.0,False,constant,0.005,500,8237,0.2889733840304182,63,0.0031823890749365,0.001124172238633,0.0,0.0261229053139686,0.0,0.0,0.0,0.0,25.0,0.0694444477558136,0.1236225888133049,0.6704804413020711,0.3732774570615814
InterpGN,FCN,EthanolConcentration,0.0,0.1,1.0,5,1.0,False,constant,0.005,500,8237,0.2927756653992395,83,0.0096202790737152,0.0039562643505632,0.0,0.0338683873414993,0.0,0.0,0.0,0.0,78.0,0.2166666686534881,0.1943280696868896,0.6690673046702349,0.3598519942730567
InterpGN,FCN,EthanolConcentration,0.1,0.1,1.0,5,1.0,False,constant,0.005,500,8237,0.3079847908745247,62,0.0062974551692605,0.0014342260546982,0.0,0.0268068313598632,0.0,0.0,0.0,0.0,29.0,0.0805555582046508,0.1265579760074615,0.6670536174930468,0.3681220244740065
InterpGN,FCN,EthanolConcentration,0.1,0.1,1.0,5,1.0,False,cosine,0.005,500,8237,0.2965779467680608,63,0.0031698727980256,0.0011241998290643,0.0,0.026303781196475,0.0,0.0,0.0,0.0,25.0,0.0694444477558136,0.1236158236861229,0.670485709064748,0.3732953842679967
InterpGN,FCN,EthanolConcentration,0.1,0.1,2.0,5,1.0,False,constant,0.005,500,8237,0.3003802281368821,71,0.0039526280015707,0.0106089590117335,0.0,0.0296025034040212,0.0,0.0,0.0,0.0,73.0,0.2027777731418609,0.3735653758049011,0.795269653201455,0.5796279427039404
InterpGN,FCN,EthanolConcentration,0.1,0.1,5.0,5,1.0,False,constant,0.005,500,8237,0.2965779467680608,63,0.0,0.0,0.0,0.0003220723883714,0.0,0.0,0.0,0.0,0.0,0.0,0.0026127309538424,0.7130380930611675,0.439344337140385
InterpGN,FCN,EthanolConcentration,0.1,0.1,10.0,5,1.0,False,constant,0.005,500,8237,0.2927756653992395,56,0.0,0.0,0.0,0.0003510347160045,0.0,0.0,0.0,0.0,0.0,0.0,0.0030052547808736,0.7182584439958801,0.4272377101960731
InterpGN,FCN,EthanolConcentration,0.1,0.1,0.5,5,1.0,False,constant,0.005,500,8237,0.2927756653992395,54,0.0122631853446364,0.0006990585825406,0.0,0.0268304031342268,0.0,0.0,0.0,0.0,20.0,0.0555555559694767,0.1113883107900619,0.6492297918943687,0.3475454665298373
InterpGN,FCN,EthanolConcentration,0.5,0.1,1.0,5,1.0,False,constant,0.005,500,8237,0.3003802281368821,52,0.0096944700926542,0.0017635960830375,0.0,0.0258998665958642,0.0,0.0,0.0,0.0,13.0,0.0361111126840114,0.1175356656312942,0.6650803620757172,0.3682657618251897
InterpGN,FCN,EthanolConcentration,1.0,0.1,1.0,5,1.0,False,constant,0.005,500,8237,0.2927756653992395,83,0.006875516846776,0.0014967047609388,0.0,0.0072441860102117,0.0,0.0,0.0,0.0,1.0,0.0027777778450399,0.1166699454188346,0.7949266113255729,0.6048372051558855
InterpGN,FCN,EthanolConcentration,10.0,0.1,1.0,5,1.0,False,constant,0.005,500,8237,0.2889733840304182,63,9.729382145451382e-05,1.936198714247439e-05,0.0,0.0003297820221632,0.0,0.0,0.0,0.0,0.0,0.0,0.0028394230175763,0.8193464270993134,0.3510042129841343
InterpGN,FCN,EthanolConcentration,5.0,0.1,1.0,5,1.0,False,constant,0.005,500,8237,0.2851711026615969,62,0.000858714338392,0.0001499750214861,0.0,0.001549148466438,0.0,0.0,0.0,0.0,0.0,0.0,0.0090339453890919,0.6442012504431407,0.3441584335600748
InterpGN,FCN,EthanolConcentration,0.1,1.0,1.0,5,1.0,False,constant,0.005,500,8237,0.3003802281368821,83,0.009472063742578,0.0037228867877274,0.0,0.0297535490244627,0.0,0.0,0.0,0.0,63.0,0.1749999970197677,0.1867748796939849,0.6892664833002282,0.4000308981992665
InterpGN,FCN,EthanolConcentration,0.1,10.0,1.0,5,1.0,False,constant,0.005,500,8237,0.2965779467680608,57,0.0132858976721763,0.0024231830611824,0.0,0.027440171688795,0.0,0.0,0.0,0.0,21.0,0.058333333581686,0.1143737658858299,0.6619037417819316,0.3599479549844301
InterpGN,FCN,EthanolConcentration,0.1,100.0,1.0,5,1.0,False,constant,0.005,500,8237,0.2965779467680608,52,0.0097517892718315,0.0017713070847094,0.0,0.0274336487054824,0.0,0.0,0.0,0.0,20.0,0.0555555559694767,0.1198754087090492,0.6563797619081386,0.3511535316801725
InterpGN,FCN,FaceDetection,0.1,0.0,1.0,10,1.0,False,constant,0.005,500,0,0.6617480136208853,243,0.7110483646392822,0.3398222029209137,0.0017026106361299,0.078440211713314,0.0,0.0,158.0,0.0091435182839632,10054.0,0.5818287134170532,0.8288307785987854,0.7455851582897881,0.4912485616177371
InterpGN,FCN,FaceDetection,0.0,0.1,1.0,10,1.0,False,constant,0.005,500,0,0.6583427922814983,107,0.6429157257080078,0.3508640825748443,0.0002837684587575,0.0668978244066238,0.0,0.0,4.0,0.0002314814773853,9636.0,0.5576388835906982,0.5605137348175049,0.6777213214633945,0.3554934876274788
InterpGN,FCN,FaceDetection,0.1,0.1,1.0,10,1.0,False,constant,0.005,500,0,0.6597616345062429,135,0.6611019968986511,0.3495825529098511,0.0002837684587575,0.0730227977037429,0.0,0.0,14.0,0.0008101851562969,10717.0,0.6201967597007751,0.6011182069778442,0.6849806916794984,0.3701134999015318
InterpGN,FCN,FaceDetection,0.1,0.1,1.0,10,1.0,False,cosine,0.005,500,0,0.6640181611804767,128,0.6907013058662415,0.3451972603797912,0.00141884223558,0.0742223188281059,0.0,0.0,19.0,0.0010995370103046,10612.0,0.614120364189148,0.678439736366272,0.6871661663811061,0.3743612952516807
InterpGN,FCN,FaceDetection,0.1,0.1,2.0,10,1.0,False,constant,0.005,500,0,0.6325198637911464,55,0.2955870628356933,0.2704663872718811,0.0,0.0258843023329973,0.0,0.0,14.0,0.0008101851562969,3127.0,0.1809606552124023,0.660137414932251,0.7416748377970749,0.483265937477993
InterpGN,FCN,FaceDetection,0.1,0.1,5.0,10,1.0,False,constant,0.005,500,0,0.5706583427922814,50,0.0725319609045982,0.0824962556362152,0.0,0.0049712457694113,0.0,0.0,0.0,0.0,461.0,0.0266782399266958,0.317974328994751,0.865158791676307,0.7293579003970935
InterpGN,FCN,FaceDetection,0.1,0.1,10.0,10,1.0,False,constant,0.005,500,0,0.5771850170261067,53,0.1832294464111328,0.1957454979419708,0.0,0.0112880347296595,0.0,0.0,234.0,0.013541666790843,3074.0,0.1778935194015503,0.8290656208992004,0.9247222036187543,0.8493763505679277
InterpGN,FCN,FaceDetection,0.1,0.1,0.5,10,1.0,False,constant,0.005,500,0,0.6435868331441543,72,0.6175315380096436,0.2724130749702453,0.0,0.0189998503774404,0.0,0.0,0.0,0.0,236.0,0.0136574078351259,0.241912230849266,0.729783827989063,0.4570644259001502
InterpGN,FCN,FaceDetection,0.1,0.1,1.0,10,0.5,False,constant,0.005,500,0,0.6589103291713961,0,0.7487701773643494,0.3859878778457641,0.6912599205970764,0.0730605125427246,0.0,0.0,14.0,0.0008101851562969,10717.0,0.6201967597007751,0.6011182069778442,0.6849806916794984,0.3701134999015318
InterpGN,FCN,FaceDetection,0.1,0.1,1.0,10,0.6,False,constant,0.005,500,0,0.6577752553916004,0,0.7256733775138855,0.3837715089321136,0.6398978233337402,0.0730428174138069,0.0,0.0,14.0,0.0008101851562969,10717.0,0.6201967597007751,0.6011182069778442,0.6849806916794984,0.3701134999015318
InterpGN,FCN,FaceDetection,0.1,0.1,1.0,10,0.7,False,constant,0.005,500,0,0.6589103291713961,0,0.7063743472099304,0.3782289922237396,0.5842792391777039,0.0730350688099861,0.0,0.0,14.0,0.0008101851562969,10717.0,0.6201967597007751,0.6011182069778442,0.6849806916794984,0.3701134999015318
InterpGN,FCN,FaceDetection,0.1,0.1,1.0,10,0.8,False,constant,0.005,500,0,0.6597616345062429,0,0.6871196627616882,0.3691122233867645,0.5070942044258118,0.0730226188898086,0.0,0.0,14.0,0.0008101851562969,10717.0,0.6201967597007751,0.6011182069778442,0.6849806916794984,0.3701134999015318
InterpGN,FCN,FaceDetection,0.1,0.1,1.0,10,0.9,False,constant,0.005,500,0,0.6597616345062429,0,0.6717060208320618,0.3587483763694763,0.4015323519706726,0.0730227902531623,0.0,0.0,14.0,0.0008101851562969,10717.0,0.6201967597007751,0.6011182069778442,0.6849806916794984,0.3701134999015318
InterpGN,FCN,FaceDetection,0.5,0.1,1.0,10,1.0,False,constant,0.005,500,0,0.666572077185017,164,0.6814503073692322,0.3419179022312164,0.000567536917515,0.0649918839335441,0.0,0.0,40.0,0.0023148148320615,8997.0,0.5206597447395325,0.714453935623169,0.7482303675849917,0.4966757075560664
InterpGN,FCN,FaceDetection,1.0,0.1,1.0,10,1.0,False,constant,0.005,500,0,0.6580590238365494,126,0.6465873122215271,0.351796805858612,0.0002837684587575,0.0572867318987846,0.0,0.0,16.0,0.0009259259095415,8257.0,0.4778356552124023,0.689024031162262,0.7464165415395343,0.4930536864970292
InterpGN,FCN,FaceDetection,10.0,0.1,1.0,10,1.0,False,constant,0.005,500,0,0.6322360953461975,74,0.6139492392539978,0.3154422044754028,0.0,0.0129117062315344,0.0,0.0,0.0,0.0,928.0,0.0537037029862403,0.3263547122478485,0.8548622501909227,0.7108396660447829
InterpGN,FCN,FaceDetection,5.0,0.1,1.0,10,1.0,False,constant,0.005,500,0,0.6464245175936436,134,0.5265507698059082,0.3454257547855377,0.0,0.0244641155004501,0.0,0.0,13.0,0.0007523148087784,3512.0,0.2032407373189926,0.6277386546134949,0.8811529844773361,0.762715299656213
InterpGN,FCN,FaceDetection,0.1,1.0,1.0,10,1.0,False,constant,0.005,500,0,0.6540862656072645,176,0.7216720581054688,0.3363262116909027,0.0017026106361299,0.0789240598678588,0.0,0.0,37.0,0.0021412037312984,10618.0,0.6144676208496094,0.7038266658782959,0.7166823115034077,0.4333885082428048
InterpGN,FCN,FaceDetection,0.1,10.0,1.0,10,1.0,False,constant,0.005,500,0,0.6543700340522134,120,0.673931360244751,0.3427844047546386,0.0002837684587575,0.0779613181948661,0.0,0.0,6.0,0.0003472222306299,10854.0,0.628125011920929,0.6023187637329102,0.6870355149782917,0.3742059728217692
InterpGN,FCN,FaceDetection,0.1,100.0,1.0,10,1.0,False,constant,0.005,500,0,0.6478433598183881,111,0.6470190286636353,0.3461630046367645,0.0,0.08461694419384,0.0,0.0,19.0,0.0010995370103046,9998.0,0.5785879492759705,0.6022700071334839,0.7262483022581527,0.4525718061626997
InterpGN,FCN,FaceDetection,0.1,0.0,1.0,5,1.0,False,constant,0.005,500,0,0.6523836549375709,122,0.6074607968330383,0.352632462978363,0.0,0.0969732403755188,0.0,0.0,128.0,0.0148148145526647,6602.0,0.7641203999519348,0.8231394290924072,0.6714981759378491,0.3435070442516367
InterpGN,FCN,FaceDetection,0.0,0.1,1.0,5,1.0,False,constant,0.005,500,0,0.6441543700340522,61,0.4540308713912964,0.3002494275569916,0.0,0.0203825552016496,0.0,0.0,0.0,0.0,525.0,0.0607638880610466,0.3408868908882141,0.7078486206625892,0.4169603950182295
InterpGN,FCN,FaceDetection,0.1,0.1,1.0,5,1.0,False,constant,0.005,500,0,0.6532349602724177,162,0.674197256565094,0.3437944948673248,0.000567536917515,0.114246942102909,0.0,0.0,294.0,0.0340277776122093,6774.0,0.7840277552604675,0.9698987007141112,0.6808634913629583,0.3618319797468918
InterpGN,FCN,FaceDetection,0.1,0.1,1.0,5,1.0,False,cosine,0.005,500,0,0.6611804767309876,180,0.6809349656105042,0.3426665663719177,0.0011350738350301,0.1195184662938118,2.0,0.0002314814773853,420.0,0.0486111119389534,6635.0,0.7679398059844971,1.0288175344467163,0.6923305495485658,0.384895889354707
InterpGN,FCN,FaceDetection,0.1,0.1,2.0,5,1.0,False,constant,0.005,500,0,0.6296821793416572,106,0.6427680850028992,0.3490137457847595,0.0,0.0988010987639427,100.0,0.0115740736946463,1162.0,0.1344907432794571,6093.0,0.7052083611488342,1.9193406105041504,0.7367883866587915,0.473867418563987
InterpGN,FCN,FaceDetection,0.1,0.1,5.0,5,1.0,False,constant,0.005,500,0,0.5698070374574348,52,0.1503694802522659,0.163610354065895,0.0,0.0139292301610112,0.0,0.0,26.0,0.0030092592351138,1819.0,0.2105324119329452,0.6561902165412903,0.8870299298321008,0.7738066576724044
InterpGN,FCN,FaceDetection,0.1,0.1,10.0,5,1.0,False,constant,0.005,500,0,0.5771850170261067,52,0.0567343011498451,0.0750426426529884,0.0,0.0070276074111461,0.0,0.0,8.0,0.0009259259095415,1147.0,0.1327546238899231,0.5463563799858093,0.9287735599970972,0.8573600630558801
