data_name,model,seq_len,n_layers,d_model,inception_filters,inception_num_kernels,top_k,acc,model_params,model_size (MB)
BasicMotions,TimesNet,100,4,128,256,6,3,1.0,75036676,288.72
BasicMotions,TimesNet,100,4,128,256,4,3,1.0,22080516,86.7
BasicMotions,TimesNet,100,4,128,256,6,2,1.0,75036676,288.72
BasicMotions,TimesNet,100,4,128,256,4,2,1.0,22080516,86.7
BasicMotions,TimesNet,100,4,128,256,6,1,0.975,75036676,288.72
BasicMotions,TimesNet,100,4,128,256,4,1,1.0,22080516,86.7
BasicMotions,TimesNet,100,4,128,128,6,3,1.0,37547012,145.71
BasicMotions,TimesNet,100,4,128,128,4,3,1.0,11068420,44.69
BasicMotions,TimesNet,100,4,128,128,6,2,1.0,37547012,145.71
BasicMotions,TimesNet,100,4,128,128,4,2,1.0,11068420,44.69
BasicMotions,TimesNet,100,4,128,128,6,1,0.975,37547012,145.71
BasicMotions,TimesNet,100,4,128,128,4,1,1.0,11068420,44.69
BasicMotions,TimesNet,100,4,64,256,6,3,0.975,37521412,144.39
BasicMotions,TimesNet,100,4,64,256,4,3,1.0,11042308,43.37
BasicMotions,TimesNet,100,4,64,256,6,2,0.975,37521412,144.39
BasicMotions,TimesNet,100,4,64,256,4,2,1.0,11042308,43.37
BasicMotions,TimesNet,100,4,64,256,6,1,0.975,37521412,144.39
BasicMotions,TimesNet,100,4,64,256,4,1,1.0,11042308,43.37
BasicMotions,TimesNet,100,4,64,128,6,3,1.0,18775044,72.88
BasicMotions,TimesNet,100,4,64,128,4,3,1.0,5535236,22.36
BasicMotions,TimesNet,100,4,64,128,6,2,1.0,18775044,72.88
BasicMotions,TimesNet,100,4,64,128,4,2,1.0,5535236,22.36
BasicMotions,TimesNet,100,4,64,128,6,1,0.975,18775044,72.88
BasicMotions,TimesNet,100,4,64,128,4,1,1.0,5535236,22.36
BasicMotions,TimesNet,100,4,64,64,6,3,1.0,9401860,37.12
BasicMotions,TimesNet,100,4,64,64,4,3,1.0,2781700,11.86
BasicMotions,TimesNet,100,4,64,64,6,2,0.975,9401860,37.12
BasicMotions,TimesNet,100,4,64,64,4,2,1.0,2781700,11.86
BasicMotions,TimesNet,100,4,64,64,6,1,0.975,9401860,37.12
BasicMotions,TimesNet,100,4,64,64,4,1,0.975,2781700,11.86
BasicMotions,TimesNet,100,4,32,128,6,3,1.0,9389060,36.46
BasicMotions,TimesNet,100,4,32,128,4,3,1.0,2768644,11.2
BasicMotions,TimesNet,100,4,32,128,6,2,1.0,9389060,36.46
BasicMotions,TimesNet,100,4,32,128,4,2,1.0,2768644,11.2
BasicMotions,TimesNet,100,4,32,128,6,1,1.0,9389060,36.46
BasicMotions,TimesNet,100,4,32,128,4,1,1.0,2768644,11.2
BasicMotions,TimesNet,100,4,32,64,6,3,1.0,4701700,18.58
BasicMotions,TimesNet,100,4,32,64,4,3,1.0,1391364,5.94
BasicMotions,TimesNet,100,4,32,64,6,2,1.0,4701700,18.58
BasicMotions,TimesNet,100,4,32,64,4,2,1.0,1391364,5.94
BasicMotions,TimesNet,100,4,32,64,6,1,1.0,4701700,18.58
BasicMotions,TimesNet,100,4,32,64,4,1,1.0,1391364,5.94
BasicMotions,TimesNet,100,4,32,32,6,3,1.0,2358020,9.64
BasicMotions,TimesNet,100,4,32,32,4,3,1.0,702724,3.32
BasicMotions,TimesNet,100,4,32,32,6,2,1.0,2358020,9.64
BasicMotions,TimesNet,100,4,32,32,4,2,1.0,702724,3.32
BasicMotions,TimesNet,100,4,32,32,6,1,0.975,2358020,9.64
BasicMotions,TimesNet,100,4,32,32,4,1,1.0,702724,3.32
BasicMotions,TimesNet,100,4,16,64,6,3,1.0,2351620,9.31
BasicMotions,TimesNet,100,4,16,64,4,3,0.95,696196,2.99
BasicMotions,TimesNet,100,4,16,64,6,2,1.0,2351620,9.31
BasicMotions,TimesNet,100,4,16,64,4,2,0.95,696196,2.99
BasicMotions,TimesNet,100,4,16,64,6,1,0.975,2351620,9.31
BasicMotions,TimesNet,100,4,16,64,4,1,0.95,696196,2.99
BasicMotions,TimesNet,100,4,16,32,6,3,1.0,1179396,4.84
BasicMotions,TimesNet,100,4,16,32,4,3,0.975,351620,1.67
BasicMotions,TimesNet,100,4,16,32,6,2,1.0,1179396,4.84
BasicMotions,TimesNet,100,4,16,32,4,2,0.975,351620,1.67
BasicMotions,TimesNet,100,4,16,32,6,1,0.975,1179396,4.84
BasicMotions,TimesNet,100,4,16,32,4,1,0.9,351620,1.67
BasicMotions,TimesNet,100,4,16,16,6,3,1.0,593284,2.6
BasicMotions,TimesNet,100,4,16,16,4,3,0.975,179332,1.01
BasicMotions,TimesNet,100,4,16,16,6,2,1.0,593284,2.6
BasicMotions,TimesNet,100,4,16,16,4,2,0.975,179332,1.01
BasicMotions,TimesNet,100,4,16,16,6,1,0.975,593284,2.6
BasicMotions,TimesNet,100,4,16,16,4,1,1.0,179332,1.01
BasicMotions,TimesNet,100,4,8,64,6,3,0.95,1176580,4.68
BasicMotions,TimesNet,100,4,8,64,4,3,0.95,348612,1.51
BasicMotions,TimesNet,100,4,8,64,6,2,0.925,1176580,4.68
BasicMotions,TimesNet,100,4,8,64,4,2,0.95,348612,1.51
BasicMotions,TimesNet,100,4,8,64,6,1,0.8,1176580,4.68
BasicMotions,TimesNet,100,4,8,64,4,1,0.9,348612,1.51
BasicMotions,TimesNet,100,4,8,32,6,3,0.975,590084,2.44
BasicMotions,TimesNet,100,4,8,32,4,3,0.875,176068,0.85
BasicMotions,TimesNet,100,4,8,32,6,2,0.95,590084,2.44
BasicMotions,TimesNet,100,4,8,32,4,2,0.85,176068,0.85
BasicMotions,TimesNet,100,4,8,32,6,1,0.95,590084,2.44
BasicMotions,TimesNet,100,4,8,32,4,1,0.875,176068,0.85
BasicMotions,TimesNet,100,4,8,16,6,3,0.925,296836,1.32
BasicMotions,TimesNet,100,4,8,16,4,3,0.8,89796,0.52
BasicMotions,TimesNet,100,4,8,16,6,2,0.95,296836,1.32
BasicMotions,TimesNet,100,4,8,16,4,2,0.8,89796,0.52
BasicMotions,TimesNet,100,4,8,16,6,1,0.875,296836,1.32
BasicMotions,TimesNet,100,4,8,16,4,1,0.85,89796,0.52
BasicMotions,TimesNet,100,3,128,256,6,3,0.975,56291076,217.2
BasicMotions,TimesNet,100,3,128,256,4,3,0.975,16573956,65.69
BasicMotions,TimesNet,100,3,128,256,6,2,0.975,56291076,217.2
BasicMotions,TimesNet,100,3,128,256,4,2,0.975,16573956,65.69
BasicMotions,TimesNet,100,3,128,256,6,1,1.0,56291076,217.2
BasicMotions,TimesNet,100,3,128,256,4,1,0.975,16573956,65.69
BasicMotions,TimesNet,100,3,128,128,6,3,1.0,28173828,109.94
BasicMotions,TimesNet,100,3,128,128,4,3,1.0,8314884,34.18
BasicMotions,TimesNet,100,3,128,128,6,2,1.0,28173828,109.94
BasicMotions,TimesNet,100,3,128,128,4,2,1.0,8314884,34.18
BasicMotions,TimesNet,100,3,128,128,6,1,0.975,28173828,109.94
BasicMotions,TimesNet,100,3,128,128,4,1,1.0,8314884,34.18
BasicMotions,TimesNet,100,3,64,256,6,3,1.0,28147844,108.62
BasicMotions,TimesNet,100,3,64,256,4,3,1.0,8288516,32.86
BasicMotions,TimesNet,100,3,64,256,6,2,0.975,28147844,108.62
BasicMotions,TimesNet,100,3,64,256,4,2,1.0,8288516,32.86
BasicMotions,TimesNet,100,3,64,256,6,1,0.975,28147844,108.62
BasicMotions,TimesNet,100,3,64,256,4,1,1.0,8288516,32.86
BasicMotions,TimesNet,100,3,64,128,6,3,1.0,14088068,54.99
BasicMotions,TimesNet,100,3,64,128,4,3,1.0,4158212,17.1
BasicMotions,TimesNet,100,3,64,128,6,2,1.0,14088068,54.99
BasicMotions,TimesNet,100,3,64,128,4,2,1.0,4158212,17.1
BasicMotions,TimesNet,100,3,64,128,6,1,0.975,14088068,54.99
BasicMotions,TimesNet,100,3,64,128,4,1,1.0,4158212,17.1
BasicMotions,TimesNet,100,3,64,64,6,3,1.0,7058180,28.17
BasicMotions,TimesNet,100,3,64,64,4,3,1.0,2093060,9.22
BasicMotions,TimesNet,100,3,64,64,6,2,1.0,7058180,28.17
BasicMotions,TimesNet,100,3,64,64,4,2,1.0,2093060,9.22
BasicMotions,TimesNet,100,3,64,64,6,1,1.0,7058180,28.17
BasicMotions,TimesNet,100,3,64,64,4,1,1.0,2093060,9.22
BasicMotions,TimesNet,100,3,32,128,6,3,1.0,7045188,27.51
BasicMotions,TimesNet,100,3,32,128,4,3,1.0,2079876,8.56
BasicMotions,TimesNet,100,3,32,128,6,2,1.0,7045188,27.51
BasicMotions,TimesNet,100,3,32,128,4,2,1.0,2079876,8.56
BasicMotions,TimesNet,100,3,32,128,6,1,1.0,7045188,27.51
BasicMotions,TimesNet,100,3,32,128,4,1,1.0,2079876,8.56
BasicMotions,TimesNet,100,3,32,64,6,3,1.0,3529668,14.1
BasicMotions,TimesNet,100,3,32,64,4,3,1.0,1046916,4.62
BasicMotions,TimesNet,100,3,32,64,6,2,1.0,3529668,14.1
BasicMotions,TimesNet,100,3,32,64,4,2,1.0,1046916,4.62
BasicMotions,TimesNet,100,3,32,64,6,1,0.975,3529668,14.1
BasicMotions,TimesNet,100,3,32,64,4,1,1.0,1046916,4.62
BasicMotions,TimesNet,100,3,32,32,6,3,1.0,1771908,7.4
BasicMotions,TimesNet,100,3,32,32,4,3,1.0,530436,2.65
BasicMotions,TimesNet,100,3,32,32,6,2,1.0,1771908,7.4
BasicMotions,TimesNet,100,3,32,32,4,2,1.0,530436,2.65
BasicMotions,TimesNet,100,3,32,32,6,1,1.0,1771908,7.4
BasicMotions,TimesNet,100,3,32,32,4,1,1.0,530436,2.65
BasicMotions,TimesNet,100,3,16,64,6,3,0.975,1765412,7.07
BasicMotions,TimesNet,100,3,16,64,4,3,0.975,523844,2.32
BasicMotions,TimesNet,100,3,16,64,6,2,0.975,1765412,7.07
BasicMotions,TimesNet,100,3,16,64,4,2,0.95,523844,2.32
BasicMotions,TimesNet,100,3,16,64,6,1,0.925,1765412,7.07
BasicMotions,TimesNet,100,3,16,64,4,1,0.9,523844,2.32
BasicMotions,TimesNet,100,3,16,32,6,3,1.0,886244,3.71
BasicMotions,TimesNet,100,3,16,32,4,3,0.975,265412,1.34
BasicMotions,TimesNet,100,3,16,32,6,2,0.975,886244,3.71
BasicMotions,TimesNet,100,3,16,32,4,2,1.0,265412,1.34
BasicMotions,TimesNet,100,3,16,32,6,1,0.875,886244,3.71
BasicMotions,TimesNet,100,3,16,32,4,1,0.95,265412,1.34
BasicMotions,TimesNet,100,3,16,16,6,3,0.95,446660,2.04
BasicMotions,TimesNet,100,3,16,16,4,3,0.975,136196,0.84
BasicMotions,TimesNet,100,3,16,16,6,2,0.95,446660,2.04
BasicMotions,TimesNet,100,3,16,16,4,2,0.925,136196,0.84
BasicMotions,TimesNet,100,3,16,16,6,1,0.925,446660,2.04
BasicMotions,TimesNet,100,3,16,16,4,1,0.9,136196,0.84
BasicMotions,TimesNet,100,3,8,64,6,3,0.925,883284,3.55
BasicMotions,TimesNet,100,3,8,64,4,3,0.9,262308,1.17
