data_name,model,seq_len,n_layers,d_model,inception_filters,inception_num_kernels,top_k,acc,model_params,model_size (MB)
LSST,TimesNet,36,4,128,256,6,3,0.3909164639091646,75049998,288.77
LSST,TimesNet,36,4,128,256,4,3,0.3909164639091646,22093838,86.75
LSST,TimesNet,36,4,128,256,6,2,0.3937550689375507,75049998,288.77
LSST,TimesNet,36,4,128,256,4,2,0.41321978913219787,22093838,86.75
LSST,TimesNet,36,4,128,256,6,1,0.3775344687753447,75049998,288.77
LSST,TimesNet,36,4,128,256,4,1,0.39010543390105434,22093838,86.75
LSST,TimesNet,36,4,128,128,6,3,0.3337388483373885,37560334,145.76
LSST,TimesNet,36,4,128,128,4,3,0.3605028386050284,11081742,44.74
LSST,TimesNet,36,4,128,128,6,2,0.3848337388483374,37560334,145.76
LSST,TimesNet,36,4,128,128,4,2,0.35523114355231145,11081742,44.74
LSST,TimesNet,36,4,128,128,6,1,0.3759124087591241,37560334,145.76
LSST,TimesNet,36,4,128,128,4,1,0.3726682887266829,11081742,44.74
LSST,TimesNet,36,4,64,256,6,3,0.3840227088402271,37528078,144.41
LSST,TimesNet,36,4,64,256,4,3,0.3726682887266829,11048974,43.39
LSST,TimesNet,36,4,64,256,6,2,0.4010543390105434,37528078,144.41
LSST,TimesNet,36,4,64,256,4,2,0.3661800486618005,11048974,43.39
LSST,TimesNet,36,4,64,256,6,1,0.3884833738848337,37528078,144.41
LSST,TimesNet,36,4,64,256,4,1,0.35117599351175993,11048974,43.39
LSST,TimesNet,36,4,64,128,6,3,0.3767234387672344,18781710,72.9
LSST,TimesNet,36,4,64,128,4,3,0.39172749391727496,5541902,22.39
LSST,TimesNet,36,4,64,128,6,2,0.3819951338199513,18781710,72.9
LSST,TimesNet,36,4,64,128,4,2,0.39172749391727496,5541902,22.39
LSST,TimesNet,36,4,64,128,6,1,0.37307380373073806,18781710,72.9
LSST,TimesNet,36,4,64,128,4,1,0.39172749391727496,5541902,22.39
LSST,TimesNet,36,4,64,64,6,3,0.3795620437956204,9408526,37.15
LSST,TimesNet,36,4,64,64,4,3,0.3880778588807786,2788366,11.88
LSST,TimesNet,36,4,64,64,6,2,0.40389294403892945,9408526,37.15
LSST,TimesNet,36,4,64,64,4,2,0.37631792376317924,2788366,11.88
LSST,TimesNet,36,4,64,64,6,1,0.39943227899432276,9408526,37.15
LSST,TimesNet,36,4,64,64,4,1,0.38686131386861317,2788366,11.88
LSST,TimesNet,36,4,32,128,6,3,0.36699107866991076,9392398,36.48
