data_name,model,seq_len,n_layers,d_model,inception_filters,inception_num_kernels,top_k,acc,model_params,model_size (MB)
Libras,TimesNet,45,4,128,256,6,3,0.8611111111111112,75070351,288.85
Libras,TimesNet,45,4,128,256,4,3,0.8222222222222222,22114191,86.83
Libras,TimesNet,45,4,128,256,6,2,0.8333333333333334,75070351,288.85
Libras,TimesNet,45,4,128,256,4,2,0.8166666666666667,22114191,86.83
Libras,TimesNet,45,4,128,256,6,1,0.8055555555555556,75070351,288.85
Libras,TimesNet,45,4,128,256,4,1,0.8111111111111111,22114191,86.83
Libras,TimesNet,45,4,128,128,6,3,0.8277777777777777,37580687,145.84
Libras,TimesNet,45,4,128,128,4,3,0.8333333333333334,11102095,44.82
Libras,TimesNet,45,4,128,128,6,2,0.8333333333333334,37580687,145.84
Libras,TimesNet,45,4,128,128,4,2,0.8166666666666667,11102095,44.82
Libras,TimesNet,45,4,128,128,6,1,0.8444444444444444,37580687,145.84
Libras,TimesNet,45,4,128,128,4,1,0.8222222222222222,11102095,44.82
Libras,TimesNet,45,4,64,256,6,3,0.8388888888888889,37538255,144.45
Libras,TimesNet,45,4,64,256,4,3,0.8444444444444444,11059151,43.43
Libras,TimesNet,45,4,64,256,6,2,0.8388888888888889,37538255,144.45
Libras,TimesNet,45,4,64,256,4,2,0.8166666666666667,11059151,43.43
Libras,TimesNet,45,4,64,256,6,1,0.8055555555555556,37538255,144.45
Libras,TimesNet,45,4,64,256,4,1,0.7944444444444444,11059151,43.43
Libras,TimesNet,45,4,64,128,6,3,0.85,18791887,72.94
Libras,TimesNet,45,4,64,128,4,3,0.8,5552079,22.43
Libras,TimesNet,45,4,64,128,6,2,0.8277777777777777,18791887,72.94
Libras,TimesNet,45,4,64,128,4,2,0.8,5552079,22.43
Libras,TimesNet,45,4,64,128,6,1,0.8388888888888889,18791887,72.94
Libras,TimesNet,45,4,64,128,4,1,0.8333333333333334,5552079,22.43
Libras,TimesNet,45,4,64,64,6,3,0.8277777777777777,9418703,37.19
Libras,TimesNet,45,4,64,64,4,3,0.8166666666666667,2798543,11.92
Libras,TimesNet,45,4,64,64,6,2,0.8111111111111111,9418703,37.19
Libras,TimesNet,45,4,64,64,4,2,0.8111111111111111,2798543,11.92
Libras,TimesNet,45,4,64,64,6,1,0.8388888888888889,9418703,37.19
Libras,TimesNet,45,4,64,64,4,1,0.8222222222222222,2798543,11.92
Libras,TimesNet,45,4,32,128,6,3,0.7944444444444444,9397487,36.49
Libras,TimesNet,45,4,32,128,4,3,0.8166666666666667,2777071,11.23
Libras,TimesNet,45,4,32,128,6,2,0.8166666666666667,9397487,36.49
Libras,TimesNet,45,4,32,128,4,2,0.7888888888888889,2777071,11.23
Libras,TimesNet,45,4,32,128,6,1,0.7722222222222223,9397487,36.49
Libras,TimesNet,45,4,32,128,4,1,0.8055555555555556,2777071,11.23
Libras,TimesNet,45,4,32,64,6,3,0.8,4710127,18.61
Libras,TimesNet,45,4,32,64,4,3,0.7888888888888889,1399791,5.98
Libras,TimesNet,45,4,32,64,6,2,0.8111111111111111,4710127,18.61
Libras,TimesNet,45,4,32,64,4,2,0.7833333333333333,1399791,5.98
Libras,TimesNet,45,4,32,64,6,1,0.7666666666666667,4710127,18.61
Libras,TimesNet,45,4,32,64,4,1,0.7833333333333333,1399791,5.98
Libras,TimesNet,45,4,32,32,6,3,0.7666666666666667,2366447,9.67
Libras,TimesNet,45,4,32,32,4,3,0.7666666666666667,711151,3.35
Libras,TimesNet,45,4,32,32,6,2,0.7611111111111111,2366447,9.67
Libras,TimesNet,45,4,32,32,4,2,0.7833333333333333,711151,3.35
Libras,TimesNet,45,4,32,32,6,1,0.7888888888888889,2366447,9.67
Libras,TimesNet,45,4,32,32,4,1,0.7555555555555555,711151,3.35
Libras,TimesNet,45,4,16,64,6,3,0.7722222222222223,2355839,9.33
Libras,TimesNet,45,4,16,64,4,3,0.7777777777777778,700415,3.0
Libras,TimesNet,45,4,16,64,6,2,0.7777777777777778,2355839,9.33
Libras,TimesNet,45,4,16,64,4,2,0.7722222222222223,700415,3.0
Libras,TimesNet,45,4,16,64,6,1,0.7611111111111111,2355839,9.33
Libras,TimesNet,45,4,16,64,4,1,0.7555555555555555,700415,3.0
Libras,TimesNet,45,4,16,32,6,3,0.7777777777777778,1183615,4.86
Libras,TimesNet,45,4,16,32,4,3,0.75,355839,1.69
Libras,TimesNet,45,4,16,32,6,2,0.7833333333333333,1183615,4.86
Libras,TimesNet,45,4,16,32,4,2,0.7388888888888889,355839,1.69
Libras,TimesNet,45,4,16,32,6,1,0.7444444444444445,1183615,4.86
Libras,TimesNet,45,4,16,32,4,1,0.7388888888888889,355839,1.69
Libras,TimesNet,45,4,16,16,6,3,0.7722222222222223,597503,2.62
Libras,TimesNet,45,4,16,16,4,3,0.7666666666666667,183551,1.03
Libras,TimesNet,45,4,16,16,6,2,0.7666666666666667,597503,2.62
Libras,TimesNet,45,4,16,16,4,2,0.7611111111111111,183551,1.03
Libras,TimesNet,45,4,16,16,6,1,0.7555555555555555,597503,2.62
Libras,TimesNet,45,4,16,16,4,1,0.7111111111111111,183551,1.03
Libras,TimesNet,45,4,8,64,6,3,0.75,1178695,4.68
Libras,TimesNet,45,4,8,64,4,3,0.7277777777777777,350727,1.52
Libras,TimesNet,45,4,8,64,6,2,0.7333333333333333,1178695,4.68
Libras,TimesNet,45,4,8,64,4,2,0.7277777777777777,350727,1.52
Libras,TimesNet,45,4,8,64,6,1,0.7,1178695,4.68
Libras,TimesNet,45,4,8,64,4,1,0.6444444444444445,350727,1.52
Libras,TimesNet,45,4,8,32,6,3,0.6888888888888889,592199,2.45
Libras,TimesNet,45,4,8,32,4,3,0.7166666666666667,178183,0.86
Libras,TimesNet,45,4,8,32,6,2,0.6555555555555556,592199,2.45
Libras,TimesNet,45,4,8,32,4,2,0.6833333333333333,178183,0.86
Libras,TimesNet,45,4,8,32,6,1,0.6,592199,2.45
Libras,TimesNet,45,4,8,32,4,1,0.5722222222222222,178183,0.86
Libras,TimesNet,45,4,8,16,6,3,0.7166666666666667,298951,1.33
Libras,TimesNet,45,4,8,16,4,3,0.7,91911,0.53
Libras,TimesNet,45,4,8,16,6,2,0.6722222222222223,298951,1.33
Libras,TimesNet,45,4,8,16,4,2,0.6666666666666666,91911,0.53
Libras,TimesNet,45,4,8,16,6,1,0.6111111111111112,298951,1.33
Libras,TimesNet,45,4,8,16,4,1,0.6333333333333333,91911,0.53
Libras,TimesNet,45,3,128,256,6,3,0.8833333333333333,56324751,217.33
Libras,TimesNet,45,3,128,256,4,3,0.8277777777777777,16607631,65.81
Libras,TimesNet,45,3,128,256,6,2,0.8722222222222222,56324751,217.33
Libras,TimesNet,45,3,128,256,4,2,0.8222222222222222,16607631,65.81
Libras,TimesNet,45,3,128,256,6,1,0.8333333333333334,56324751,217.33
Libras,TimesNet,45,3,128,256,4,1,0.7777777777777778,16607631,65.81
Libras,TimesNet,45,3,128,128,6,3,0.85,28207503,110.07
Libras,TimesNet,45,3,128,128,4,3,0.8111111111111111,8348559,34.31
Libras,TimesNet,45,3,128,128,6,2,0.8277777777777777,28207503,110.07
Libras,TimesNet,45,3,128,128,4,2,0.8111111111111111,8348559,34.31
Libras,TimesNet,45,3,128,128,6,1,0.8166666666666667,28207503,110.07
Libras,TimesNet,45,3,128,128,4,1,0.8277777777777777,8348559,34.31
Libras,TimesNet,45,3,64,256,6,3,0.8444444444444444,28164687,108.69
Libras,TimesNet,45,3,64,256,4,3,0.7944444444444444,8305359,32.92
Libras,TimesNet,45,3,64,256,6,2,0.8333333333333334,28164687,108.69
Libras,TimesNet,45,3,64,256,4,2,0.8166666666666667,8305359,32.92
Libras,TimesNet,45,3,64,256,6,1,0.8222222222222222,28164687,108.69
Libras,TimesNet,45,3,64,256,4,1,0.8111111111111111,8305359,32.92
Libras,TimesNet,45,3,64,128,6,3,0.8111111111111111,14104911,55.05
Libras,TimesNet,45,3,64,128,4,3,0.8,4175055,17.17
Libras,TimesNet,45,3,64,128,6,2,0.8277777777777777,14104911,55.05
Libras,TimesNet,45,3,64,128,4,2,0.7777777777777778,4175055,17.17
Libras,TimesNet,45,3,64,128,6,1,0.8277777777777777,14104911,55.05
Libras,TimesNet,45,3,64,128,4,1,0.7888888888888889,4175055,17.17
Libras,TimesNet,45,3,64,64,6,3,0.8,7075023,28.24
Libras,TimesNet,45,3,64,64,4,3,0.8111111111111111,2109903,9.29
Libras,TimesNet,45,3,64,64,6,2,0.8166666666666667,7075023,28.24
Libras,TimesNet,45,3,64,64,4,2,0.8055555555555556,2109903,9.29
Libras,TimesNet,45,3,64,64,6,1,0.8166666666666667,7075023,28.24
Libras,TimesNet,45,3,64,64,4,1,0.8,2109903,9.29
Libras,TimesNet,45,3,32,128,6,3,0.7777777777777778,7053615,27.55
Libras,TimesNet,45,3,32,128,4,3,0.7833333333333333,2088303,8.6
Libras,TimesNet,45,3,32,128,6,2,0.8,7053615,27.55
Libras,TimesNet,45,3,32,128,4,2,0.7611111111111111,2088303,8.6
Libras,TimesNet,45,3,32,128,6,1,0.8111111111111111,7053615,27.55
Libras,TimesNet,45,3,32,128,4,1,0.7777777777777778,2088303,8.6
Libras,TimesNet,45,3,32,64,6,3,0.8,3538095,14.13
Libras,TimesNet,45,3,32,64,4,3,0.7888888888888889,1055343,4.66
Libras,TimesNet,45,3,32,64,6,2,0.8055555555555556,3538095,14.13
Libras,TimesNet,45,3,32,64,4,2,0.7888888888888889,1055343,4.66
Libras,TimesNet,45,3,32,64,6,1,0.8222222222222222,3538095,14.13
Libras,TimesNet,45,3,32,64,4,1,0.7555555555555555,1055343,4.66
Libras,TimesNet,45,3,32,32,6,3,0.8388888888888889,1780335,7.43
Libras,TimesNet,45,3,32,32,4,3,0.8,538863,2.69
Libras,TimesNet,45,3,32,32,6,2,0.8333333333333334,1780335,7.43
Libras,TimesNet,45,3,32,32,4,2,0.8166666666666667,538863,2.69
Libras,TimesNet,45,3,32,32,6,1,0.8055555555555556,1780335,7.43
Libras,TimesNet,45,3,32,32,4,1,0.8,538863,2.69
Libras,TimesNet,45,3,16,64,6,3,0.7555555555555555,1769631,7.08
Libras,TimesNet,45,3,16,64,4,3,0.7666666666666667,528063,2.34
Libras,TimesNet,45,3,16,64,6,2,0.7666666666666667,1769631,7.08
Libras,TimesNet,45,3,16,64,4,2,0.7666666666666667,528063,2.34
Libras,TimesNet,45,3,16,64,6,1,0.7555555555555555,1769631,7.08
Libras,TimesNet,45,3,16,64,4,1,0.7277777777777777,528063,2.34
Libras,TimesNet,45,3,16,32,6,3,0.7722222222222223,890463,3.73
Libras,TimesNet,45,3,16,32,4,3,0.7444444444444445,269631,1.35
Libras,TimesNet,45,3,16,32,6,2,0.7444444444444445,890463,3.73
Libras,TimesNet,45,3,16,32,4,2,0.7333333333333333,269631,1.35
Libras,TimesNet,45,3,16,32,6,1,0.75,890463,3.73
Libras,TimesNet,45,3,16,32,4,1,0.7277777777777777,269631,1.35
Libras,TimesNet,45,3,16,16,6,3,0.7666666666666667,450879,2.05
Libras,TimesNet,45,3,16,16,4,3,0.75,140415,0.86
Libras,TimesNet,45,3,16,16,6,2,0.7777777777777778,450879,2.05
Libras,TimesNet,45,3,16,16,4,2,0.7611111111111111,140415,0.86
Libras,TimesNet,45,3,16,16,6,1,0.7555555555555555,450879,2.05
Libras,TimesNet,45,3,16,16,4,1,0.6722222222222223,140415,0.86
Libras,TimesNet,45,3,8,64,6,3,0.7444444444444445,885399,3.56
Libras,TimesNet,45,3,8,64,4,3,0.7388888888888889,264423,1.18
Libras,TimesNet,45,3,8,64,6,2,0.6888888888888889,885399,3.56
Libras,TimesNet,45,3,8,64,4,2,0.7444444444444445,264423,1.18
Libras,TimesNet,45,3,8,64,6,1,0.6722222222222223,885399,3.56
Libras,TimesNet,45,3,8,64,4,1,0.6777777777777778,264423,1.18
Libras,TimesNet,45,3,8,32,6,3,0.7277777777777777,445527,1.88
Libras,TimesNet,45,3,8,32,4,3,0.6722222222222223,135015,0.69
Libras,TimesNet,45,3,8,32,6,2,0.7055555555555556,445527,1.88
Libras,TimesNet,45,3,8,32,4,2,0.6611111111111111,135015,0.69
Libras,TimesNet,45,3,8,32,6,1,0.6833333333333333,445527,1.88
Libras,TimesNet,45,3,8,32,4,1,0.6222222222222222,135015,0.69
Libras,TimesNet,45,3,8,16,6,3,0.7444444444444445,225591,1.04
Libras,TimesNet,45,3,8,16,4,3,0.7333333333333333,70311,0.44
Libras,TimesNet,45,3,8,16,6,2,0.6888888888888889,225591,1.04
Libras,TimesNet,45,3,8,16,4,2,0.6833333333333333,70311,0.44
Libras,TimesNet,45,3,8,16,6,1,0.6444444444444445,225591,1.04
Libras,TimesNet,45,3,8,16,4,1,0.6555555555555556,70311,0.44
Libras,TimesNet,45,2,128,256,6,3,0.8277777777777777,37579151,145.81
Libras,TimesNet,45,2,128,256,4,3,0.8444444444444444,11101071,44.8
Libras,TimesNet,45,2,128,256,6,2,0.8111111111111111,37579151,145.81
Libras,TimesNet,45,2,128,256,4,2,0.8111111111111111,11101071,44.8
Libras,TimesNet,45,2,128,256,6,1,0.8277777777777777,37579151,145.81
Libras,TimesNet,45,2,128,256,4,1,0.8333333333333334,11101071,44.8
Libras,TimesNet,45,2,128,128,6,3,0.8388888888888889,18834319,74.31
Libras,TimesNet,45,2,128,128,4,3,0.8,5595023,23.8
Libras,TimesNet,45,2,128,128,6,2,0.8388888888888889,18834319,74.31
Libras,TimesNet,45,2,128,128,4,2,0.7833333333333333,5595023,23.8
Libras,TimesNet,45,2,128,128,6,1,0.8333333333333334,18834319,74.31
Libras,TimesNet,45,2,128,128,4,1,0.8222222222222222,5595023,23.8
Libras,TimesNet,45,2,64,256,6,3,0.8333333333333334,18791119,72.92
Libras,TimesNet,45,2,64,256,4,3,0.8277777777777777,5551567,22.41
Libras,TimesNet,45,2,64,256,6,2,0.8277777777777777,18791119,72.92
Libras,TimesNet,45,2,64,256,4,2,0.8111111111111111,5551567,22.41
Libras,TimesNet,45,2,64,256,6,1,0.8333333333333334,18791119,72.92
Libras,TimesNet,45,2,64,256,4,1,0.8111111111111111,5551567,22.41
Libras,TimesNet,45,2,64,128,6,3,0.8333333333333334,9417935,37.17
Libras,TimesNet,45,2,64,128,4,3,0.7833333333333333,2798031,11.91
Libras,TimesNet,45,2,64,128,6,2,0.8166666666666667,9417935,37.17
Libras,TimesNet,45,2,64,128,4,2,0.7777777777777778,2798031,11.91
Libras,TimesNet,45,2,64,128,6,1,0.8388888888888889,9417935,37.17
Libras,TimesNet,45,2,64,128,4,1,0.7888888888888889,2798031,11.91
Libras,TimesNet,45,2,64,64,6,3,0.8111111111111111,4731343,19.29
Libras,TimesNet,45,2,64,64,4,3,0.8,1421263,6.66
Libras,TimesNet,45,2,64,64,6,2,0.8166666666666667,4731343,19.29
Libras,TimesNet,45,2,64,64,4,2,0.8055555555555556,1421263,6.66
Libras,TimesNet,45,2,64,64,6,1,0.8111111111111111,4731343,19.29
Libras,TimesNet,45,2,64,64,4,1,0.8166666666666667,1421263,6.66
Libras,TimesNet,45,2,32,128,6,3,0.7888888888888889,4709743,18.6
Libras,TimesNet,45,2,32,128,4,3,0.8,1399535,5.96
Libras,TimesNet,45,2,32,128,6,2,0.7888888888888889,4709743,18.6
Libras,TimesNet,45,2,32,128,4,2,0.7944444444444444,1399535,5.96
Libras,TimesNet,45,2,32,128,6,1,0.8111111111111111,4709743,18.6
Libras,TimesNet,45,2,32,128,4,1,0.7833333333333333,1399535,5.96
Libras,TimesNet,45,2,32,64,6,3,0.8166666666666667,2366063,9.66
Libras,TimesNet,45,2,32,64,4,3,0.7888888888888889,710895,3.34
Libras,TimesNet,45,2,32,64,6,2,0.8166666666666667,2366063,9.66
Libras,TimesNet,45,2,32,64,4,2,0.7944444444444444,710895,3.34
Libras,TimesNet,45,2,32,64,6,1,0.8111111111111111,2366063,9.66
Libras,TimesNet,45,2,32,64,4,1,0.7833333333333333,710895,3.34
Libras,TimesNet,45,2,32,32,6,3,0.8055555555555556,1194223,5.19
Libras,TimesNet,45,2,32,32,4,3,0.7611111111111111,366575,2.02
Libras,TimesNet,45,2,32,32,6,2,0.8055555555555556,1194223,5.19
Libras,TimesNet,45,2,32,32,4,2,0.7666666666666667,366575,2.02
Libras,TimesNet,45,2,32,32,6,1,0.7944444444444444,1194223,5.19
Libras,TimesNet,45,2,32,32,4,1,0.7777777777777778,366575,2.02
Libras,TimesNet,45,2,16,64,6,3,0.7444444444444445,1183423,4.84
Libras,TimesNet,45,2,16,64,4,3,0.7722222222222223,355711,1.68
Libras,TimesNet,45,2,16,64,6,2,0.75,1183423,4.84
Libras,TimesNet,45,2,16,64,4,2,0.7666666666666667,355711,1.68
Libras,TimesNet,45,2,16,64,6,1,0.7333333333333333,1183423,4.84
Libras,TimesNet,45,2,16,64,4,1,0.7222222222222222,355711,1.68
Libras,TimesNet,45,2,16,32,6,3,0.7555555555555555,597311,2.6
Libras,TimesNet,45,2,16,32,4,3,0.7666666666666667,183423,1.02
Libras,TimesNet,45,2,16,32,6,2,0.7611111111111111,597311,2.6
Libras,TimesNet,45,2,16,32,4,2,0.7555555555555555,183423,1.02
Libras,TimesNet,45,2,16,32,6,1,0.7111111111111111,597311,2.6
Libras,TimesNet,45,2,16,32,4,1,0.7222222222222222,183423,1.02
Libras,TimesNet,45,2,16,16,6,3,0.7333333333333333,304255,1.49
Libras,TimesNet,45,2,16,16,4,3,0.7388888888888889,97279,0.69
Libras,TimesNet,45,2,16,16,6,2,0.7277777777777777,304255,1.49
Libras,TimesNet,45,2,16,16,4,2,0.7333333333333333,97279,0.69
Libras,TimesNet,45,2,16,16,6,1,0.6944444444444444,304255,1.49
Libras,TimesNet,45,2,16,16,4,1,0.6944444444444444,97279,0.69
Libras,TimesNet,45,2,8,64,6,3,0.7222222222222222,592103,2.43
Libras,TimesNet,45,2,8,64,4,3,0.7222222222222222,178119,0.85
Libras,TimesNet,45,2,8,64,6,2,0.7,592103,2.43
Libras,TimesNet,45,2,8,64,4,2,0.6833333333333333,178119,0.85
Libras,TimesNet,45,2,8,64,6,1,0.6611111111111111,592103,2.43
Libras,TimesNet,45,2,8,64,4,1,0.6277777777777778,178119,0.85
Libras,TimesNet,45,2,8,32,6,3,0.7166666666666667,298855,1.31
Libras,TimesNet,45,2,8,32,4,3,0.6777777777777778,91847,0.52
Libras,TimesNet,45,2,8,32,6,2,0.6833333333333333,298855,1.31
Libras,TimesNet,45,2,8,32,4,2,0.6611111111111111,91847,0.52
Libras,TimesNet,45,2,8,32,6,1,0.6333333333333333,298855,1.31
Libras,TimesNet,45,2,8,32,4,1,0.6611111111111111,91847,0.52
Libras,TimesNet,45,2,8,16,6,3,0.7055555555555556,152231,0.75
Libras,TimesNet,45,2,8,16,4,3,0.6833333333333333,48711,0.35
Libras,TimesNet,45,2,8,16,6,2,0.6333333333333333,152231,0.75
Libras,TimesNet,45,2,8,16,4,2,0.6333333333333333,48711,0.35
Libras,TimesNet,45,2,8,16,6,1,0.6,152231,0.75
Libras,TimesNet,45,2,8,16,4,1,0.6055555555555555,48711,0.35
