data_name,model,seq_len,n_layers,d_model,inception_filters,inception_num_kernels,top_k,acc,model_params,model_size (MB)
JapaneseVowels,TimesNet,29,4,16,16,4,2,0.972972972972973,177401,1.01
JapaneseVowels,TimesNet,29,4,16,16,6,1,0.9702702702702702,591353,2.6
JapaneseVowels,TimesNet,29,4,16,16,4,1,0.9675675675675676,177401,1.01
JapaneseVowels,TimesNet,29,4,8,64,6,3,0.8945945945945946,1175617,4.67
JapaneseVowels,TimesNet,29,4,8,64,4,3,0.9540540540540541,347649,1.5
JapaneseVowels,TimesNet,29,4,8,64,6,2,0.9162162162162162,1175617,4.67
JapaneseVowels,TimesNet,29,4,8,64,4,2,0.9486486486486486,347649,1.5
JapaneseVowels,TimesNet,29,4,8,64,6,1,0.9135135135135135,1175617,4.67
JapaneseVowels,TimesNet,29,4,8,64,4,1,0.9513513513513514,347649,1.5
JapaneseVowels,TimesNet,29,4,8,32,6,3,0.9324324324324325,589121,2.43
JapaneseVowels,TimesNet,29,4,8,32,4,3,0.927027027027027,175105,0.85
JapaneseVowels,TimesNet,29,4,8,32,6,2,0.9216216216216216,589121,2.43
JapaneseVowels,TimesNet,29,4,8,32,4,2,0.9108108108108108,175105,0.85
JapaneseVowels,TimesNet,29,4,8,32,6,1,0.918918918918919,589121,2.43
JapaneseVowels,TimesNet,29,4,8,32,4,1,0.9243243243243243,175105,0.85
JapaneseVowels,TimesNet,29,4,8,16,6,3,0.9675675675675676,295873,1.32
JapaneseVowels,TimesNet,29,4,8,16,4,3,0.9162162162162162,88833,0.52
JapaneseVowels,TimesNet,29,4,8,16,6,2,0.972972972972973,295873,1.32
JapaneseVowels,TimesNet,29,4,8,16,4,2,0.918918918918919,88833,0.52
JapaneseVowels,TimesNet,29,4,8,16,6,1,0.9459459459459459,295873,1.32
JapaneseVowels,TimesNet,29,4,8,16,4,1,0.9108108108108108,88833,0.52
JapaneseVowels,TimesNet,29,3,128,256,6,3,0.972972972972973,56275593,217.14
JapaneseVowels,TimesNet,29,3,128,256,4,3,0.981081081081081,16558473,65.63
JapaneseVowels,TimesNet,29,3,128,256,6,2,0.9702702702702702,56275593,217.14
JapaneseVowels,TimesNet,29,3,128,256,4,2,0.9756756756756757,16558473,65.63
JapaneseVowels,TimesNet,29,3,128,256,6,1,0.9702702702702702,56275593,217.14
JapaneseVowels,TimesNet,29,3,128,256,4,1,0.9756756756756757,16558473,65.63
JapaneseVowels,TimesNet,29,3,128,128,6,3,0.9756756756756757,28158345,109.88
JapaneseVowels,TimesNet,29,3,128,128,4,3,0.981081081081081,8299401,34.12
JapaneseVowels,TimesNet,29,3,128,128,6,2,0.9783783783783784,28158345,109.88
JapaneseVowels,TimesNet,29,3,128,128,4,2,0.9756756756756757,8299401,34.12
JapaneseVowels,TimesNet,29,3,128,128,6,1,0.9783783783783784,28158345,109.88
JapaneseVowels,TimesNet,29,3,128,128,4,1,0.972972972972973,8299401,34.12
JapaneseVowels,TimesNet,29,3,64,256,6,3,0.9675675675675676,28140105,108.59
JapaneseVowels,TimesNet,29,3,64,256,4,3,0.9756756756756757,8280777,32.83
JapaneseVowels,TimesNet,29,3,64,256,6,2,0.9702702702702702,28140105,108.59
JapaneseVowels,TimesNet,29,3,64,256,4,2,0.9756756756756757,8280777,32.83
JapaneseVowels,TimesNet,29,3,64,256,6,1,0.9783783783783784,28140105,108.59
JapaneseVowels,TimesNet,29,3,64,256,4,1,0.981081081081081,8280777,32.83
JapaneseVowels,TimesNet,29,3,64,128,6,3,0.9756756756756757,14080329,54.96
JapaneseVowels,TimesNet,29,3,64,128,4,3,0.981081081081081,4150473,17.07
JapaneseVowels,TimesNet,29,3,64,128,6,2,0.9783783783783784,14080329,54.96
JapaneseVowels,TimesNet,29,3,64,128,4,2,0.9783783783783784,4150473,17.07
JapaneseVowels,TimesNet,29,3,64,128,6,1,0.972972972972973,14080329,54.96
JapaneseVowels,TimesNet,29,3,64,128,4,1,0.9756756756756757,4150473,17.07
JapaneseVowels,TimesNet,29,3,64,64,6,3,0.9594594594594594,7050441,28.14
JapaneseVowels,TimesNet,29,3,64,64,4,3,0.981081081081081,2085321,9.2
JapaneseVowels,TimesNet,29,3,64,64,6,2,0.9594594594594594,7050441,28.14
JapaneseVowels,TimesNet,29,3,64,64,4,2,0.9783783783783784,2085321,9.2
JapaneseVowels,TimesNet,29,3,64,64,6,1,0.9567567567567568,7050441,28.14
JapaneseVowels,TimesNet,29,3,64,64,4,1,0.9783783783783784,2085321,9.2
JapaneseVowels,TimesNet,29,3,32,128,6,3,0.9675675675675676,7041321,27.5
JapaneseVowels,TimesNet,29,3,32,128,4,3,0.981081081081081,2076009,8.55
JapaneseVowels,TimesNet,29,3,32,128,6,2,0.9756756756756757,7041321,27.5
JapaneseVowels,TimesNet,29,3,32,128,4,2,0.9756756756756757,2076009,8.55
JapaneseVowels,TimesNet,29,3,32,128,6,1,0.981081081081081,7041321,27.5
JapaneseVowels,TimesNet,29,3,32,128,4,1,0.9756756756756757,2076009,8.55
JapaneseVowels,TimesNet,29,3,32,64,6,3,0.9675675675675676,3525801,14.09
JapaneseVowels,TimesNet,29,3,32,64,4,3,0.9756756756756757,1043049,4.61
JapaneseVowels,TimesNet,29,3,32,64,6,2,0.9648648648648649,3525801,14.09
JapaneseVowels,TimesNet,29,3,32,64,4,2,0.9756756756756757,1043049,4.61
JapaneseVowels,TimesNet,29,3,32,64,6,1,0.9621621621621622,3525801,14.09
JapaneseVowels,TimesNet,29,3,32,64,4,1,0.9702702702702702,1043049,4.61
JapaneseVowels,TimesNet,29,3,32,32,6,3,0.9594594594594594,1768041,7.38
JapaneseVowels,TimesNet,29,3,32,32,4,3,0.9540540540540541,526569,2.64
JapaneseVowels,TimesNet,29,3,32,32,6,2,0.9621621621621622,1768041,7.38
JapaneseVowels,TimesNet,29,3,32,32,4,2,0.9540540540540541,526569,2.64
JapaneseVowels,TimesNet,29,3,32,32,6,1,0.9648648648648649,1768041,7.38
JapaneseVowels,TimesNet,29,3,32,32,4,1,0.9594594594594594,526569,2.64
JapaneseVowels,TimesNet,29,3,16,64,6,3,0.972972972972973,1763481,7.06
JapaneseVowels,TimesNet,29,3,16,64,4,3,0.9486486486486486,521913,2.32
JapaneseVowels,TimesNet,29,3,16,64,6,2,0.9702702702702702,1763481,7.06
JapaneseVowels,TimesNet,29,3,16,64,4,2,0.9459459459459459,521913,2.32
JapaneseVowels,TimesNet,29,3,16,64,6,1,0.9648648648648649,1763481,7.06
JapaneseVowels,TimesNet,29,3,16,64,4,1,0.9486486486486486,521913,2.32
JapaneseVowels,TimesNet,29,3,16,32,6,3,0.9621621621621622,884313,3.71
JapaneseVowels,TimesNet,29,3,16,32,4,3,0.9594594594594594,263481,1.33
JapaneseVowels,TimesNet,29,3,16,32,6,2,0.9648648648648649,884313,3.71
JapaneseVowels,TimesNet,29,3,16,32,4,2,0.9594594594594594,263481,1.33
JapaneseVowels,TimesNet,29,3,16,32,6,1,0.9567567567567568,884313,3.71
JapaneseVowels,TimesNet,29,3,16,32,4,1,0.9513513513513514,263481,1.33
JapaneseVowels,TimesNet,29,3,16,16,6,3,0.9675675675675676,444729,2.03
JapaneseVowels,TimesNet,29,3,16,16,4,3,0.9459459459459459,134265,0.84
JapaneseVowels,TimesNet,29,3,16,16,6,2,0.9675675675675676,444729,2.03
JapaneseVowels,TimesNet,29,3,16,16,4,2,0.9459459459459459,134265,0.84
JapaneseVowels,TimesNet,29,3,16,16,6,1,0.9702702702702702,444729,2.03
JapaneseVowels,TimesNet,29,3,16,16,4,1,0.9405405405405406,134265,0.84
JapaneseVowels,TimesNet,29,3,8,64,6,3,0.9081081081081082,882321,3.55
JapaneseVowels,TimesNet,29,3,8,64,4,3,0.927027027027027,261345,1.17
JapaneseVowels,TimesNet,29,3,8,64,6,2,0.927027027027027,882321,3.55
JapaneseVowels,TimesNet,29,3,8,64,4,2,0.9162162162162162,261345,1.17
JapaneseVowels,TimesNet,29,3,8,64,6,1,0.9081081081081082,882321,3.55
JapaneseVowels,TimesNet,29,3,8,64,4,1,0.9378378378378378,261345,1.17
JapaneseVowels,TimesNet,29,3,8,32,6,3,0.9540540540540541,442449,1.87
