data_name,model,seq_len,n_layers,d_model,inception_filters,inception_num_kernels,top_k,acc,model_params,model_size (MB)
StandWalkJump,TimesNet,2500,4,128,256,6,3,0.5333333333333333,75944707,292.18
StandWalkJump,TimesNet,2500,4,128,256,4,3,0.5333333333333333,22988547,90.16
StandWalkJump,TimesNet,2500,4,128,256,6,2,0.4666666666666667,75944707,292.18
StandWalkJump,TimesNet,2500,4,128,256,4,2,0.4666666666666667,22988547,90.16
StandWalkJump,TimesNet,2500,4,128,256,6,1,0.4666666666666667,75944707,292.18
StandWalkJump,TimesNet,2500,4,128,256,4,1,0.4666666666666667,22988547,90.16
StandWalkJump,TimesNet,2500,4,128,128,6,3,0.4666666666666667,38455043,149.17
StandWalkJump,TimesNet,2500,4,128,128,4,3,0.5333333333333333,11976451,48.15
StandWalkJump,TimesNet,2500,4,128,128,6,2,0.4666666666666667,38455043,149.17
StandWalkJump,TimesNet,2500,4,128,128,4,2,0.6,11976451,48.15
StandWalkJump,TimesNet,2500,4,128,128,6,1,0.4666666666666667,38455043,149.17
StandWalkJump,TimesNet,2500,4,128,128,4,1,0.4666666666666667,11976451,48.15
StandWalkJump,TimesNet,2500,4,64,256,6,3,0.4666666666666667,37975427,146.12
StandWalkJump,TimesNet,2500,4,64,256,4,3,0.6,11496323,45.1
StandWalkJump,TimesNet,2500,4,64,256,6,2,0.4666666666666667,37975427,146.12
StandWalkJump,TimesNet,2500,4,64,256,4,2,0.6,11496323,45.1
StandWalkJump,TimesNet,2500,4,64,256,6,1,0.4666666666666667,37975427,146.12
StandWalkJump,TimesNet,2500,4,64,256,4,1,0.6,11496323,45.1
StandWalkJump,TimesNet,2500,4,64,128,6,3,0.5333333333333333,19229059,74.61
StandWalkJump,TimesNet,2500,4,64,128,4,3,0.4666666666666667,5989251,24.09
StandWalkJump,TimesNet,2500,4,64,128,6,2,0.6,19229059,74.61
StandWalkJump,TimesNet,2500,4,64,128,4,2,0.4,5989251,24.09
StandWalkJump,TimesNet,2500,4,64,128,6,1,0.5333333333333333,19229059,74.61
StandWalkJump,TimesNet,2500,4,64,128,4,1,0.4,5989251,24.09
StandWalkJump,TimesNet,2500,4,64,64,6,3,0.5333333333333333,9855875,38.85
StandWalkJump,TimesNet,2500,4,64,64,4,3,0.3333333333333333,3235715,13.59
StandWalkJump,TimesNet,2500,4,64,64,6,2,0.4666666666666667,9855875,38.85
StandWalkJump,TimesNet,2500,4,64,64,4,2,0.4,3235715,13.59
StandWalkJump,TimesNet,2500,4,64,64,6,1,0.4666666666666667,9855875,38.85
StandWalkJump,TimesNet,2500,4,64,64,4,1,0.5333333333333333,3235715,13.59
StandWalkJump,TimesNet,2500,4,32,128,6,3,0.5333333333333333,9616067,37.33
StandWalkJump,TimesNet,2500,4,32,128,4,3,0.4,2995651,12.06
StandWalkJump,TimesNet,2500,4,32,128,6,2,0.5333333333333333,9616067,37.33
StandWalkJump,TimesNet,2500,4,32,128,4,2,0.4666666666666667,2995651,12.06
StandWalkJump,TimesNet,2500,4,32,128,6,1,0.4666666666666667,9616067,37.33
StandWalkJump,TimesNet,2500,4,32,128,4,1,0.3333333333333333,2995651,12.06
