data_name,model,seq_len,n_layers,d_model,inception_filters,inception_num_kernels,top_k,acc,model_params,model_size (MB)
MotorImagery,TimesNet,3000,2,16,16,4,2,0.63,185442,1.03
MotorImagery,TimesNet,3000,2,16,16,6,1,0.58,392418,1.82
MotorImagery,TimesNet,3000,2,16,16,4,1,0.63,185442,1.03
MotorImagery,TimesNet,3000,2,8,64,6,3,0.59,636178,2.6
MotorImagery,TimesNet,3000,2,8,64,4,3,0.54,222194,1.01
MotorImagery,TimesNet,3000,2,8,64,6,2,0.59,636178,2.6
MotorImagery,TimesNet,3000,2,8,64,4,2,0.56,222194,1.01
MotorImagery,TimesNet,3000,2,8,64,6,1,0.6,636178,2.6
MotorImagery,TimesNet,3000,2,8,64,4,1,0.58,222194,1.01
MotorImagery,TimesNet,3000,2,8,32,6,3,0.63,342930,1.48
MotorImagery,TimesNet,3000,2,8,32,4,3,0.62,135922,0.68
MotorImagery,TimesNet,3000,2,8,32,6,2,0.63,342930,1.48
MotorImagery,TimesNet,3000,2,8,32,4,2,0.6,135922,0.68
MotorImagery,TimesNet,3000,2,8,32,6,1,0.63,342930,1.48
MotorImagery,TimesNet,3000,2,8,32,4,1,0.59,135922,0.68
MotorImagery,TimesNet,3000,2,8,16,6,3,0.63,196306,0.92
MotorImagery,TimesNet,3000,2,8,16,4,3,0.54,92786,0.52
MotorImagery,TimesNet,3000,2,8,16,6,2,0.63,196306,0.92
MotorImagery,TimesNet,3000,2,8,16,4,2,0.58,92786,0.52
MotorImagery,TimesNet,3000,2,8,16,6,1,0.63,196306,0.92
MotorImagery,TimesNet,3000,2,8,16,4,1,0.57,92786,0.52
