data_name,model,seq_len,n_layers,d_model,inception_filters,inception_num_kernels,top_k,acc,model_params,model_size (MB)
Handwriting,TimesNet,152,4,128,256,6,3,0.3129411764705882,75490202,290.45
Handwriting,TimesNet,152,4,128,256,4,3,0.3305882352941176,22534042,88.43
Handwriting,TimesNet,152,4,128,256,6,2,0.3164705882352941,75490202,290.45
Handwriting,TimesNet,152,4,128,256,4,2,0.31882352941176473,22534042,88.43
Handwriting,TimesNet,152,4,128,256,6,1,0.3058823529411765,75490202,290.45
Handwriting,TimesNet,152,4,128,256,4,1,0.3211764705882353,22534042,88.43
Handwriting,TimesNet,152,4,128,128,6,3,0.32588235294117646,38000538,147.44
Handwriting,TimesNet,152,4,128,128,4,3,0.35294117647058826,11521946,46.42
Handwriting,TimesNet,152,4,128,128,6,2,0.33176470588235296,38000538,147.44
Handwriting,TimesNet,152,4,128,128,4,2,0.34705882352941175,11521946,46.42
Handwriting,TimesNet,152,4,128,128,6,1,0.3270588235294118,38000538,147.44
Handwriting,TimesNet,152,4,128,128,4,1,0.3388235294117647,11521946,46.42
Handwriting,TimesNet,152,4,64,256,6,3,0.31882352941176473,37748186,145.25
Handwriting,TimesNet,152,4,64,256,4,3,0.3458823529411765,11269082,44.23
Handwriting,TimesNet,152,4,64,256,6,2,0.32235294117647056,37748186,145.25
Handwriting,TimesNet,152,4,64,256,4,2,0.3623529411764706,11269082,44.23
Handwriting,TimesNet,152,4,64,256,6,1,0.32941176470588235,37748186,145.25
Handwriting,TimesNet,152,4,64,256,4,1,0.3517647058823529,11269082,44.23
Handwriting,TimesNet,152,4,64,128,6,3,0.34,19001818,73.74
Handwriting,TimesNet,152,4,64,128,4,3,0.35058823529411764,5762010,23.23
Handwriting,TimesNet,152,4,64,128,6,2,0.34,19001818,73.74
Handwriting,TimesNet,152,4,64,128,4,2,0.35058823529411764,5762010,23.23
Handwriting,TimesNet,152,4,64,128,6,1,0.3423529411764706,19001818,73.74
Handwriting,TimesNet,152,4,64,128,4,1,0.35058823529411764,5762010,23.23
Handwriting,TimesNet,152,4,64,64,6,3,0.3235294117647059,9628634,37.99
Handwriting,TimesNet,152,4,64,64,4,3,0.34,3008474,12.72
Handwriting,TimesNet,152,4,64,64,6,2,0.34352941176470586,9628634,37.99
Handwriting,TimesNet,152,4,64,64,4,2,0.3552941176470588,3008474,12.72
Handwriting,TimesNet,152,4,64,64,6,1,0.34,9628634,37.99
Handwriting,TimesNet,152,4,64,64,4,1,0.3423529411764706,3008474,12.72
Handwriting,TimesNet,152,4,32,128,6,3,0.3341176470588235,9502458,36.9
Handwriting,TimesNet,152,4,32,128,4,3,0.33647058823529413,2882042,11.63
Handwriting,TimesNet,152,4,32,128,6,2,0.3270588235294118,9502458,36.9
Handwriting,TimesNet,152,4,32,128,4,2,0.35294117647058826,2882042,11.63
Handwriting,TimesNet,152,4,32,128,6,1,0.3411764705882353,9502458,36.9
Handwriting,TimesNet,152,4,32,128,4,1,0.3458823529411765,2882042,11.63
Handwriting,TimesNet,152,4,32,64,6,3,0.34,4815098,19.01
Handwriting,TimesNet,152,4,32,64,4,3,0.32588235294117646,1504762,6.38
Handwriting,TimesNet,152,4,32,64,6,2,0.37529411764705883,4815098,19.01
Handwriting,TimesNet,152,4,32,64,4,2,0.34941176470588237,1504762,6.38
Handwriting,TimesNet,152,4,32,64,6,1,0.3564705882352941,4815098,19.01
Handwriting,TimesNet,152,4,32,64,4,1,0.33294117647058824,1504762,6.38
Handwriting,TimesNet,152,4,32,32,6,3,0.3247058823529412,2471418,10.07
Handwriting,TimesNet,152,4,32,32,4,3,0.3388235294117647,816122,3.75
Handwriting,TimesNet,152,4,32,32,6,2,0.3388235294117647,2471418,10.07
Handwriting,TimesNet,152,4,32,32,4,2,0.3247058823529412,816122,3.75
Handwriting,TimesNet,152,4,32,32,6,1,0.35058823529411764,2471418,10.07
Handwriting,TimesNet,152,4,32,32,4,1,0.32235294117647056,816122,3.75
Handwriting,TimesNet,152,4,16,64,6,3,0.3247058823529412,2408330,9.53
Handwriting,TimesNet,152,4,16,64,4,3,0.3235294117647059,752906,3.2
Handwriting,TimesNet,152,4,16,64,6,2,0.35764705882352943,2408330,9.53
Handwriting,TimesNet,152,4,16,64,4,2,0.34705882352941175,752906,3.2
Handwriting,TimesNet,152,4,16,64,6,1,0.3305882352941176,2408330,9.53
Handwriting,TimesNet,152,4,16,64,4,1,0.32235294117647056,752906,3.2
Handwriting,TimesNet,152,4,16,32,6,3,0.3235294117647059,1236106,5.06
Handwriting,TimesNet,152,4,16,32,4,3,0.3070588235294118,408330,1.89
Handwriting,TimesNet,152,4,16,32,6,2,0.3247058823529412,1236106,5.06
Handwriting,TimesNet,152,4,16,32,4,2,0.31411764705882356,408330,1.89
Handwriting,TimesNet,152,4,16,32,6,1,0.3211764705882353,1236106,5.06
Handwriting,TimesNet,152,4,16,32,4,1,0.31176470588235294,408330,1.89
Handwriting,TimesNet,152,4,16,16,6,3,0.3211764705882353,649994,2.82
Handwriting,TimesNet,152,4,16,16,4,3,0.30941176470588233,236042,1.23
Handwriting,TimesNet,152,4,16,16,6,2,0.32235294117647056,649994,2.82
Handwriting,TimesNet,152,4,16,16,4,2,0.31529411764705884,236042,1.23
Handwriting,TimesNet,152,4,16,16,6,1,0.32941176470588235,649994,2.82
Handwriting,TimesNet,152,4,16,16,4,1,0.2964705882352941,236042,1.23
Handwriting,TimesNet,152,4,8,64,6,3,0.28,1204946,4.78
Handwriting,TimesNet,152,4,8,64,4,3,0.27176470588235296,376978,1.62
Handwriting,TimesNet,152,4,8,64,6,2,0.2964705882352941,1204946,4.78
Handwriting,TimesNet,152,4,8,64,4,2,0.28823529411764703,376978,1.62
Handwriting,TimesNet,152,4,8,64,6,1,0.2858823529411765,1204946,4.78
Handwriting,TimesNet,152,4,8,64,4,1,0.27647058823529413,376978,1.62
Handwriting,TimesNet,152,4,8,32,6,3,0.24705882352941178,618450,2.55
Handwriting,TimesNet,152,4,8,32,4,3,0.26588235294117646,204434,0.96
Handwriting,TimesNet,152,4,8,32,6,2,0.25529411764705884,618450,2.55
Handwriting,TimesNet,152,4,8,32,4,2,0.2752941176470588,204434,0.96
Handwriting,TimesNet,152,4,8,32,6,1,0.24823529411764705,618450,2.55
Handwriting,TimesNet,152,4,8,32,4,1,0.25882352941176473,204434,0.96
Handwriting,TimesNet,152,4,8,16,6,3,0.2741176470588235,325202,1.43
Handwriting,TimesNet,152,4,8,16,4,3,0.2741176470588235,118162,0.63
Handwriting,TimesNet,152,4,8,16,6,2,0.2576470588235294,325202,1.43
Handwriting,TimesNet,152,4,8,16,4,2,0.27058823529411763,118162,0.63
Handwriting,TimesNet,152,4,8,16,6,1,0.2541176470588235,325202,1.43
Handwriting,TimesNet,152,4,8,16,4,1,0.2541176470588235,118162,0.63
Handwriting,TimesNet,152,3,128,256,6,3,0.32235294117647056,56744602,218.93
Handwriting,TimesNet,152,3,128,256,4,3,0.3423529411764706,17027482,67.42
Handwriting,TimesNet,152,3,128,256,6,2,0.3376470588235294,56744602,218.93
Handwriting,TimesNet,152,3,128,256,4,2,0.31529411764705884,17027482,67.42
Handwriting,TimesNet,152,3,128,256,6,1,0.3176470588235294,56744602,218.93
Handwriting,TimesNet,152,3,128,256,4,1,0.33647058823529413,17027482,67.42
Handwriting,TimesNet,152,3,128,128,6,3,0.3376470588235294,28627354,111.67
Handwriting,TimesNet,152,3,128,128,4,3,0.3447058823529412,8768410,35.91
Handwriting,TimesNet,152,3,128,128,6,2,0.34941176470588237,28627354,111.67
Handwriting,TimesNet,152,3,128,128,4,2,0.33176470588235296,8768410,35.91
Handwriting,TimesNet,152,3,128,128,6,1,0.32235294117647056,28627354,111.67
Handwriting,TimesNet,152,3,128,128,4,1,0.32941176470588235,8768410,35.91
Handwriting,TimesNet,152,3,64,256,6,3,0.32941176470588235,28374618,109.49
Handwriting,TimesNet,152,3,64,256,4,3,0.33294117647058824,8515290,33.72
Handwriting,TimesNet,152,3,64,256,6,2,0.3423529411764706,28374618,109.49
Handwriting,TimesNet,152,3,64,256,4,2,0.35294117647058826,8515290,33.72
Handwriting,TimesNet,152,3,64,256,6,1,0.3270588235294118,28374618,109.49
Handwriting,TimesNet,152,3,64,256,4,1,0.3247058823529412,8515290,33.72
Handwriting,TimesNet,152,3,64,128,6,3,0.3388235294117647,14314842,55.86
Handwriting,TimesNet,152,3,64,128,4,3,0.33294117647058824,4384986,17.97
Handwriting,TimesNet,152,3,64,128,6,2,0.3517647058823529,14314842,55.86
Handwriting,TimesNet,152,3,64,128,4,2,0.34352941176470586,4384986,17.97
Handwriting,TimesNet,152,3,64,128,6,1,0.34823529411764703,14314842,55.86
Handwriting,TimesNet,152,3,64,128,4,1,0.33176470588235296,4384986,17.97
Handwriting,TimesNet,152,3,64,64,6,3,0.34941176470588237,7284954,29.04
Handwriting,TimesNet,152,3,64,64,4,3,0.3517647058823529,2319834,10.09
Handwriting,TimesNet,152,3,64,64,6,2,0.3447058823529412,7284954,29.04
Handwriting,TimesNet,152,3,64,64,4,2,0.3352941176470588,2319834,10.09
Handwriting,TimesNet,152,3,64,64,6,1,0.3517647058823529,7284954,29.04
Handwriting,TimesNet,152,3,64,64,4,1,0.3341176470588235,2319834,10.09
Handwriting,TimesNet,152,3,32,128,6,3,0.3411764705882353,7158586,27.95
Handwriting,TimesNet,152,3,32,128,4,3,0.32235294117647056,2193274,9.0
Handwriting,TimesNet,152,3,32,128,6,2,0.3447058823529412,7158586,27.95
Handwriting,TimesNet,152,3,32,128,4,2,0.3376470588235294,2193274,9.0
Handwriting,TimesNet,152,3,32,128,6,1,0.35411764705882354,7158586,27.95
Handwriting,TimesNet,152,3,32,128,4,1,0.3423529411764706,2193274,9.0
Handwriting,TimesNet,152,3,32,64,6,3,0.34705882352941175,3643066,14.54
Handwriting,TimesNet,152,3,32,64,4,3,0.3341176470588235,1160314,5.06
Handwriting,TimesNet,152,3,32,64,6,2,0.3552941176470588,3643066,14.54
Handwriting,TimesNet,152,3,32,64,4,2,0.34705882352941175,1160314,5.06
Handwriting,TimesNet,152,3,32,64,6,1,0.3635294117647059,3643066,14.54
Handwriting,TimesNet,152,3,32,64,4,1,0.32588235294117646,1160314,5.06
Handwriting,TimesNet,152,3,32,32,6,3,0.34352941176470586,1885306,7.83
Handwriting,TimesNet,152,3,32,32,4,3,0.31882352941176473,643834,3.09
Handwriting,TimesNet,152,3,32,32,6,2,0.3635294117647059,1885306,7.83
Handwriting,TimesNet,152,3,32,32,4,2,0.3411764705882353,643834,3.09
Handwriting,TimesNet,152,3,32,32,6,1,0.36,1885306,7.83
Handwriting,TimesNet,152,3,32,32,4,1,0.3423529411764706,643834,3.09
Handwriting,TimesNet,152,3,16,64,6,3,0.31882352941176473,1822122,7.28
Handwriting,TimesNet,152,3,16,64,4,3,0.3035294117647059,580554,2.54
Handwriting,TimesNet,152,3,16,64,6,2,0.36470588235294116,1822122,7.28
Handwriting,TimesNet,152,3,16,64,4,2,0.3164705882352941,580554,2.54
Handwriting,TimesNet,152,3,16,64,6,1,0.35058823529411764,1822122,7.28
Handwriting,TimesNet,152,3,16,64,4,1,0.3235294117647059,580554,2.54
Handwriting,TimesNet,152,3,16,32,6,3,0.30470588235294116,942954,3.93
Handwriting,TimesNet,152,3,16,32,4,3,0.30823529411764705,322122,1.55
Handwriting,TimesNet,152,3,16,32,6,2,0.3352941176470588,942954,3.93
Handwriting,TimesNet,152,3,16,32,4,2,0.31058823529411766,322122,1.55
Handwriting,TimesNet,152,3,16,32,6,1,0.33176470588235296,942954,3.93
Handwriting,TimesNet,152,3,16,32,4,1,0.31411764705882356,322122,1.55
Handwriting,TimesNet,152,3,16,16,6,3,0.31058823529411766,503370,2.25
Handwriting,TimesNet,152,3,16,16,4,3,0.32,192906,1.06
Handwriting,TimesNet,152,3,16,16,6,2,0.3176470588235294,503370,2.25
Handwriting,TimesNet,152,3,16,16,4,2,0.32941176470588235,192906,1.06
Handwriting,TimesNet,152,3,16,16,6,1,0.3176470588235294,503370,2.25
Handwriting,TimesNet,152,3,16,16,4,1,0.32588235294117646,192906,1.06
Handwriting,TimesNet,152,3,8,64,6,3,0.30470588235294116,911650,3.66
Handwriting,TimesNet,152,3,8,64,4,3,0.2635294117647059,290674,1.28
Handwriting,TimesNet,152,3,8,64,6,2,0.3211764705882353,911650,3.66
Handwriting,TimesNet,152,3,8,64,4,2,0.27176470588235296,290674,1.28
Handwriting,TimesNet,152,3,8,64,6,1,0.31058823529411766,911650,3.66
Handwriting,TimesNet,152,3,8,64,4,1,0.24941176470588236,290674,1.28
Handwriting,TimesNet,152,3,8,32,6,3,0.27294117647058824,471778,1.98
Handwriting,TimesNet,152,3,8,32,4,3,0.28352941176470586,161266,0.79
Handwriting,TimesNet,152,3,8,32,6,2,0.2776470588235294,471778,1.98
Handwriting,TimesNet,152,3,8,32,4,2,0.26941176470588235,161266,0.79
Handwriting,TimesNet,152,3,8,32,6,1,0.2611764705882353,471778,1.98
Handwriting,TimesNet,152,3,8,32,4,1,0.2647058823529412,161266,0.79
Handwriting,TimesNet,152,3,8,16,6,3,0.31176470588235294,251842,1.14
Handwriting,TimesNet,152,3,8,16,4,3,0.2411764705882353,96562,0.54
Handwriting,TimesNet,152,3,8,16,6,2,0.3035294117647059,251842,1.14
Handwriting,TimesNet,152,3,8,16,4,2,0.24,96562,0.54
Handwriting,TimesNet,152,3,8,16,6,1,0.28,251842,1.14
Handwriting,TimesNet,152,3,8,16,4,1,0.21176470588235294,96562,0.54
Handwriting,TimesNet,152,2,128,256,6,3,0.3247058823529412,37999002,147.42
Handwriting,TimesNet,152,2,128,256,4,3,0.3352941176470588,11520922,46.4
Handwriting,TimesNet,152,2,128,256,6,2,0.32823529411764707,37999002,147.42
Handwriting,TimesNet,152,2,128,256,4,2,0.32588235294117646,11520922,46.4
Handwriting,TimesNet,152,2,128,256,6,1,0.3247058823529412,37999002,147.42
Handwriting,TimesNet,152,2,128,256,4,1,0.3458823529411765,11520922,46.4
Handwriting,TimesNet,152,2,128,128,6,3,0.33647058823529413,19254170,75.91
Handwriting,TimesNet,152,2,128,128,4,3,0.33647058823529413,6014874,25.4
Handwriting,TimesNet,152,2,128,128,6,2,0.3247058823529412,19254170,75.91
Handwriting,TimesNet,152,2,128,128,4,2,0.3211764705882353,6014874,25.4
Handwriting,TimesNet,152,2,128,128,6,1,0.3341176470588235,19254170,75.91
Handwriting,TimesNet,152,2,128,128,4,1,0.32941176470588235,6014874,25.4
Handwriting,TimesNet,152,2,64,256,6,3,0.32941176470588235,19001050,73.72
Handwriting,TimesNet,152,2,64,256,4,3,0.34352941176470586,5761498,23.21
Handwriting,TimesNet,152,2,64,256,6,2,0.3341176470588235,19001050,73.72
Handwriting,TimesNet,152,2,64,256,4,2,0.34941176470588237,5761498,23.21
Handwriting,TimesNet,152,2,64,256,6,1,0.32823529411764707,19001050,73.72
Handwriting,TimesNet,152,2,64,256,4,1,0.3458823529411765,5761498,23.21
Handwriting,TimesNet,152,2,64,128,6,3,0.3341176470588235,9627866,37.97
Handwriting,TimesNet,152,2,64,128,4,3,0.32823529411764707,3007962,12.71
Handwriting,TimesNet,152,2,64,128,6,2,0.34,9627866,37.97
Handwriting,TimesNet,152,2,64,128,4,2,0.35058823529411764,3007962,12.71
Handwriting,TimesNet,152,2,64,128,6,1,0.3458823529411765,9627866,37.97
Handwriting,TimesNet,152,2,64,128,4,1,0.33176470588235296,3007962,12.71
Handwriting,TimesNet,152,2,64,64,6,3,0.33647058823529413,4941274,20.09
Handwriting,TimesNet,152,2,64,64,4,3,0.34352941176470586,1631194,7.46
Handwriting,TimesNet,152,2,64,64,6,2,0.3341176470588235,4941274,20.09
Handwriting,TimesNet,152,2,64,64,4,2,0.35411764705882354,1631194,7.46
Handwriting,TimesNet,152,2,64,64,6,1,0.34352941176470586,4941274,20.09
Handwriting,TimesNet,152,2,64,64,4,1,0.32941176470588235,1631194,7.46
Handwriting,TimesNet,152,2,32,128,6,3,0.3341176470588235,4814714,19.0
Handwriting,TimesNet,152,2,32,128,4,3,0.3235294117647059,1504506,6.36
Handwriting,TimesNet,152,2,32,128,6,2,0.3423529411764706,4814714,19.0
Handwriting,TimesNet,152,2,32,128,4,2,0.3423529411764706,1504506,6.36
Handwriting,TimesNet,152,2,32,128,6,1,0.36,4814714,19.0
Handwriting,TimesNet,152,2,32,128,4,1,0.33176470588235296,1504506,6.36
Handwriting,TimesNet,152,2,32,64,6,3,0.3235294117647059,2471034,10.06
Handwriting,TimesNet,152,2,32,64,4,3,0.3376470588235294,815866,3.74
Handwriting,TimesNet,152,2,32,64,6,2,0.3564705882352941,2471034,10.06
Handwriting,TimesNet,152,2,32,64,4,2,0.34705882352941175,815866,3.74
Handwriting,TimesNet,152,2,32,64,6,1,0.3588235294117647,2471034,10.06
Handwriting,TimesNet,152,2,32,64,4,1,0.3411764705882353,815866,3.74
Handwriting,TimesNet,152,2,32,32,6,3,0.3235294117647059,1299194,5.59
Handwriting,TimesNet,152,2,32,32,4,3,0.3341176470588235,471546,2.42
Handwriting,TimesNet,152,2,32,32,6,2,0.3458823529411765,1299194,5.59
Handwriting,TimesNet,152,2,32,32,4,2,0.3352941176470588,471546,2.42
Handwriting,TimesNet,152,2,32,32,6,1,0.34705882352941175,1299194,5.59
Handwriting,TimesNet,152,2,32,32,4,1,0.3305882352941176,471546,2.42
Handwriting,TimesNet,152,2,16,64,6,3,0.3023529411764706,1235914,5.04
Handwriting,TimesNet,152,2,16,64,4,3,0.2952941176470588,408202,1.88
Handwriting,TimesNet,152,2,16,64,6,2,0.3458823529411765,1235914,5.04
Handwriting,TimesNet,152,2,16,64,4,2,0.30941176470588233,408202,1.88
Handwriting,TimesNet,152,2,16,64,6,1,0.35058823529411764,1235914,5.04
Handwriting,TimesNet,152,2,16,64,4,1,0.32,408202,1.88
Handwriting,TimesNet,152,2,16,32,6,3,0.30941176470588233,649802,2.8
Handwriting,TimesNet,152,2,16,32,4,3,0.3023529411764706,235914,1.22
Handwriting,TimesNet,152,2,16,32,6,2,0.3235294117647059,649802,2.8
Handwriting,TimesNet,152,2,16,32,4,2,0.31176470588235294,235914,1.22
Handwriting,TimesNet,152,2,16,32,6,1,0.3247058823529412,649802,2.8
Handwriting,TimesNet,152,2,16,32,4,1,0.3023529411764706,235914,1.22
Handwriting,TimesNet,152,2,16,16,6,3,0.3070588235294118,356746,1.69
Handwriting,TimesNet,152,2,16,16,4,3,0.30117647058823527,149770,0.89
Handwriting,TimesNet,152,2,16,16,6,2,0.3164705882352941,356746,1.69
Handwriting,TimesNet,152,2,16,16,4,2,0.3129411764705882,149770,0.89
Handwriting,TimesNet,152,2,16,16,6,1,0.32235294117647056,356746,1.69
Handwriting,TimesNet,152,2,16,16,4,1,0.3235294117647059,149770,0.89
Handwriting,TimesNet,152,2,8,64,6,3,0.29764705882352943,618354,2.53
Handwriting,TimesNet,152,2,8,64,4,3,0.2576470588235294,204370,0.95
Handwriting,TimesNet,152,2,8,64,6,2,0.29058823529411765,618354,2.53
Handwriting,TimesNet,152,2,8,64,4,2,0.27058823529411763,204370,0.95
Handwriting,TimesNet,152,2,8,64,6,1,0.28705882352941176,618354,2.53
Handwriting,TimesNet,152,2,8,64,4,1,0.26941176470588235,204370,0.95
Handwriting,TimesNet,152,2,8,32,6,3,0.2823529411764706,325106,1.41
Handwriting,TimesNet,152,2,8,32,4,3,0.26,118098,0.62
Handwriting,TimesNet,152,2,8,32,6,2,0.28705882352941176,325106,1.41
Handwriting,TimesNet,152,2,8,32,4,2,0.2541176470588235,118098,0.62
Handwriting,TimesNet,152,2,8,32,6,1,0.27294117647058824,325106,1.41
Handwriting,TimesNet,152,2,8,32,4,1,0.26823529411764707,118098,0.62
Handwriting,TimesNet,152,2,8,16,6,3,0.2741176470588235,178482,0.85
