data_name,model,seq_len,n_layers,d_model,inception_filters,inception_num_kernels,top_k,acc,model_params,model_size (MB)
UWaveGestureLibrary,TimesNet,315,4,128,256,6,3,0.865625,75306888,289.75
UWaveGestureLibrary,TimesNet,315,4,128,256,4,3,0.871875,22350728,87.73
UWaveGestureLibrary,TimesNet,315,4,128,256,6,2,0.86875,75306888,289.75
UWaveGestureLibrary,TimesNet,315,4,128,256,4,2,0.878125,22350728,87.73
UWaveGestureLibrary,TimesNet,315,4,128,256,6,1,0.853125,75306888,289.75
UWaveGestureLibrary,TimesNet,315,4,128,256,4,1,0.85,22350728,87.73
UWaveGestureLibrary,TimesNet,315,4,128,128,6,3,0.871875,37817224,146.74
UWaveGestureLibrary,TimesNet,315,4,128,128,4,3,0.875,11338632,45.72
UWaveGestureLibrary,TimesNet,315,4,128,128,6,2,0.871875,37817224,146.74
UWaveGestureLibrary,TimesNet,315,4,128,128,4,2,0.871875,11338632,45.72
UWaveGestureLibrary,TimesNet,315,4,128,128,6,1,0.8625,37817224,146.74
UWaveGestureLibrary,TimesNet,315,4,128,128,4,1,0.871875,11338632,45.72
UWaveGestureLibrary,TimesNet,315,4,64,256,6,3,0.865625,37656520,144.9
UWaveGestureLibrary,TimesNet,315,4,64,256,4,3,0.878125,11177416,43.88
UWaveGestureLibrary,TimesNet,315,4,64,256,6,2,0.865625,37656520,144.9
UWaveGestureLibrary,TimesNet,315,4,64,256,4,2,0.871875,11177416,43.88
UWaveGestureLibrary,TimesNet,315,4,64,256,6,1,0.865625,37656520,144.9
UWaveGestureLibrary,TimesNet,315,4,64,256,4,1,0.8625,11177416,43.88
UWaveGestureLibrary,TimesNet,315,4,64,128,6,3,0.86875,18910152,73.39
UWaveGestureLibrary,TimesNet,315,4,64,128,4,3,0.875,5670344,22.88
UWaveGestureLibrary,TimesNet,315,4,64,128,6,2,0.8625,18910152,73.39
UWaveGestureLibrary,TimesNet,315,4,64,128,4,2,0.865625,5670344,22.88
UWaveGestureLibrary,TimesNet,315,4,64,128,6,1,0.8625,18910152,73.39
UWaveGestureLibrary,TimesNet,315,4,64,128,4,1,0.8625,5670344,22.88
UWaveGestureLibrary,TimesNet,315,4,64,64,6,3,0.859375,9536968,37.64
UWaveGestureLibrary,TimesNet,315,4,64,64,4,3,0.865625,2916808,12.37
