data_name,model,seq_len,n_layers,d_model,inception_filters,inception_num_kernels,top_k,acc,model_params,model_size (MB)
Cricket,TimesNet,1197,4,128,256,6,3,0.9305555555555556,76824076,295.54
Cricket,TimesNet,1197,4,128,256,4,3,0.9305555555555556,23867916,93.52
Cricket,TimesNet,1197,4,128,256,6,2,0.9305555555555556,76824076,295.54
Cricket,TimesNet,1197,4,128,256,4,2,0.9305555555555556,23867916,93.52
Cricket,TimesNet,1197,4,128,256,6,1,0.9305555555555556,76824076,295.54
Cricket,TimesNet,1197,4,128,256,4,1,0.9305555555555556,23867916,93.52
Cricket,TimesNet,1197,4,128,128,6,3,0.9305555555555556,39334412,152.53
Cricket,TimesNet,1197,4,128,128,4,3,0.9305555555555556,12855820,51.51
Cricket,TimesNet,1197,4,128,128,6,2,0.9305555555555556,39334412,152.53
Cricket,TimesNet,1197,4,128,128,4,2,0.9305555555555556,12855820,51.51
Cricket,TimesNet,1197,4,128,128,6,1,0.9305555555555556,39334412,152.53
Cricket,TimesNet,1197,4,128,128,4,1,0.9305555555555556,12855820,51.51
Cricket,TimesNet,1197,4,64,256,6,3,0.9305555555555556,38415116,147.8
Cricket,TimesNet,1197,4,64,256,4,3,0.9444444444444444,11936012,46.78
Cricket,TimesNet,1197,4,64,256,6,2,0.9305555555555556,38415116,147.8
Cricket,TimesNet,1197,4,64,256,4,2,0.9444444444444444,11936012,46.78
Cricket,TimesNet,1197,4,64,256,6,1,0.9305555555555556,38415116,147.8
Cricket,TimesNet,1197,4,64,256,4,1,0.9444444444444444,11936012,46.78
Cricket,TimesNet,1197,4,64,128,6,3,0.9305555555555556,19668748,76.29
Cricket,TimesNet,1197,4,64,128,4,3,0.9444444444444444,6428940,25.77
Cricket,TimesNet,1197,4,64,128,6,2,0.9305555555555556,19668748,76.29
Cricket,TimesNet,1197,4,64,128,4,2,0.9444444444444444,6428940,25.77
Cricket,TimesNet,1197,4,64,128,6,1,0.9305555555555556,19668748,76.29
Cricket,TimesNet,1197,4,64,128,4,1,0.9444444444444444,6428940,25.77
Cricket,TimesNet,1197,4,64,64,6,3,0.9583333333333334,10295564,40.53
Cricket,TimesNet,1197,4,64,64,4,3,0.9583333333333334,3675404,15.27
Cricket,TimesNet,1197,4,64,64,6,2,0.9583333333333334,10295564,40.53
Cricket,TimesNet,1197,4,64,64,4,2,0.9583333333333334,3675404,15.27
Cricket,TimesNet,1197,4,64,64,6,1,0.9583333333333334,10295564,40.53
Cricket,TimesNet,1197,4,64,64,4,1,0.9583333333333334,3675404,15.27
Cricket,TimesNet,1197,4,32,128,6,3,0.9444444444444444,9835916,38.17
Cricket,TimesNet,1197,4,32,128,4,3,0.9583333333333334,3215500,12.9
Cricket,TimesNet,1197,4,32,128,6,2,0.9444444444444444,9835916,38.17
Cricket,TimesNet,1197,4,32,128,4,2,0.9583333333333334,3215500,12.9
Cricket,TimesNet,1197,4,32,128,6,1,0.9444444444444444,9835916,38.17
Cricket,TimesNet,1197,4,32,128,4,1,0.9583333333333334,3215500,12.9
Cricket,TimesNet,1197,4,32,64,6,3,0.9444444444444444,5148556,20.29
Cricket,TimesNet,1197,4,32,64,4,3,0.9305555555555556,1838220,7.65
Cricket,TimesNet,1197,4,32,64,6,2,0.9444444444444444,5148556,20.29
Cricket,TimesNet,1197,4,32,64,4,2,0.9305555555555556,1838220,7.65
Cricket,TimesNet,1197,4,32,64,6,1,0.9444444444444444,5148556,20.29
Cricket,TimesNet,1197,4,32,64,4,1,0.9305555555555556,1838220,7.65
Cricket,TimesNet,1197,4,32,32,6,3,0.9583333333333334,2804876,11.35
Cricket,TimesNet,1197,4,32,32,4,3,0.9305555555555556,1149580,5.02
Cricket,TimesNet,1197,4,32,32,6,2,0.9583333333333334,2804876,11.35
Cricket,TimesNet,1197,4,32,32,4,2,0.9305555555555556,1149580,5.02
Cricket,TimesNet,1197,4,32,32,6,1,0.9583333333333334,2804876,11.35
Cricket,TimesNet,1197,4,32,32,4,1,0.9305555555555556,1149580,5.02
