data_name,model,seq_len,d_model,chunk_size,chunk_num,acc,model_params,model_size (MB)
EthanolConcentration,LightTS,1751,512,876,1,0.28517110266159695,3527820,13.47
EthanolConcentration,LightTS,1751,512,584,2,0.2889733840304182,3453082,13.18
EthanolConcentration,LightTS,1751,512,438,3,0.28517110266159695,3415724,13.04
EthanolConcentration,LightTS,1751,512,351,4,0.2661596958174905,3398727,12.98
EthanolConcentration,LightTS,1751,512,292,5,0.28517110266159695,3378396,12.9
EthanolConcentration,LightTS,1751,512,251,6,0.2965779467680608,3376685,12.89
EthanolConcentration,LightTS,1751,512,219,7,0.2813688212927757,3359772,12.83
EthanolConcentration,LightTS,1751,512,195,8,0.2889733840304182,3358919,12.82
EthanolConcentration,LightTS,1751,512,176,9,0.2889733840304182,3362852,12.84
EthanolConcentration,LightTS,1751,512,160,10,0.28517110266159695,3358802,12.82
EthanolConcentration,LightTS,1751,512,146,11,0.2889733840304182,3341260,12.76
EthanolConcentration,LightTS,1751,512,135,12,0.29277566539923955,3343751,12.77
EthanolConcentration,LightTS,1751,512,126,13,0.30798479087452474,3357264,12.82
EthanolConcentration,LightTS,1751,512,117,14,0.29277566539923955,3339263,12.75
EthanolConcentration,LightTS,1751,512,110,15,0.28517110266159695,3346292,12.78
EthanolConcentration,LightTS,1751,512,103,17,0.30798479087452474,3328811,12.71
EthanolConcentration,LightTS,1751,512,98,17,0.2889733840304182,3350368,12.79
EthanolConcentration,LightTS,1751,512,93,18,0.27756653992395436,3354419,12.81
EthanolConcentration,LightTS,1751,512,88,19,0.27756653992395436,3340964,12.76
EthanolConcentration,LightTS,1751,512,84,20,0.2813688212927757,3347030,12.78
EthanolConcentration,LightTS,1751,256,876,1,0.27756653992395436,3285484,12.54
EthanolConcentration,LightTS,1751,256,584,2,0.2889733840304182,3248122,12.4
EthanolConcentration,LightTS,1751,256,438,3,0.30038022813688214,3229452,12.33
EthanolConcentration,LightTS,1751,256,351,4,0.2889733840304182,3223591,12.31
EthanolConcentration,LightTS,1751,256,292,5,0.2813688212927757,3210812,12.26
EthanolConcentration,LightTS,1751,256,251,6,0.2889733840304182,3214349,12.27
EthanolConcentration,LightTS,1751,256,219,7,0.2965779467680608,3201532,12.22
EthanolConcentration,LightTS,1751,256,195,8,0.2889733840304182,3203751,12.23
EthanolConcentration,LightTS,1751,256,176,9,0.29277566539923955,3210116,12.26
EthanolConcentration,LightTS,1751,256,160,10,0.2889733840304182,3208114,12.25
EthanolConcentration,LightTS,1751,256,146,11,0.28517110266159695,3192364,12.19
EthanolConcentration,LightTS,1751,256,135,12,0.28517110266159695,3196263,12.2
EthanolConcentration,LightTS,1751,256,126,13,0.28517110266159695,3210928,12.26
EthanolConcentration,LightTS,1751,256,117,14,0.30038022813688214,3194079,12.19
