data_name,model,seq_len,d_model,chunk_size,chunk_num,acc,model_params,model_size (MB)
LSST,LightTS,36,512,18,2,0.35320356853203566,110578,0.43
LSST,LightTS,36,512,12,3,0.34347120843471207,109056,0.43
LSST,LightTS,36,512,9,4,0.3572587185725872,108306,0.42
LSST,LightTS,36,512,8,4,0.38686131386861317,108216,0.42
LSST,LightTS,36,512,6,6,0.3913219789132198,107586,0.42
LSST,LightTS,36,512,5,7,0.3978102189781022,107538,0.42
LSST,LightTS,36,512,4,9,0.4006488240064882,107176,0.42
LSST,LightTS,36,512,3,12,0.4075425790754258,107058,0.42
LSST,LightTS,36,512,2,18,0.38767234387672345,107186,0.42
LSST,LightTS,36,256,18,2,0.41524736415247365,32946,0.14
LSST,LightTS,36,256,12,3,0.3499594484995945,32192,0.13
LSST,LightTS,36,256,9,4,0.4083536090835361,31826,0.13
LSST,LightTS,36,256,8,4,0.3361719383617194,31864,0.13
LSST,LightTS,36,256,6,6,0.40389294403892945,31490,0.13
LSST,LightTS,36,256,5,7,0.3548256285482563,31570,0.13
LSST,LightTS,36,256,4,9,0.38686131386861317,31336,0.13
LSST,LightTS,36,256,3,12,0.3450932684509327,31346,0.13
LSST,LightTS,36,256,2,18,0.3722627737226277,31602,0.13
LSST,LightTS,36,128,18,2,0.3775344687753447,12562,0.06
LSST,LightTS,36,128,12,3,0.3819951338199513,12192,0.06
LSST,LightTS,36,128,9,4,0.3921330089213301,12018,0.06
LSST,LightTS,36,128,8,4,0.3978102189781022,12120,0.06
LSST,LightTS,36,128,6,6,0.4083536090835361,11874,0.06
LSST,LightTS,36,128,5,7,0.3888888888888889,12018,0.06
LSST,LightTS,36,128,4,9,0.370235198702352,11848,0.06
LSST,LightTS,36,128,3,12,0.37834549878345497,11922,0.06
LSST,LightTS,36,128,2,18,0.3824006488240065,12242,0.06
LSST,LightTS,36,64,18,2,0.36212489862124897,6978,0.04
LSST,LightTS,36,64,12,3,0.39172749391727496,6800,0.04
LSST,LightTS,36,64,9,4,0.3637469586374696,6722,0.04
LSST,LightTS,36,64,8,4,0.38523925385239255,6856,0.04
LSST,LightTS,36,64,6,6,0.41119221411192214,6674,0.04
LSST,LightTS,36,64,5,7,0.3840227088402271,6850,0.04
LSST,LightTS,36,64,4,9,0.39740470397404704,6712,0.04
LSST,LightTS,36,64,3,12,0.3657745336577453,6818,0.04
LSST,LightTS,36,64,2,18,0.38321167883211676,7170,0.04
LSST,LightTS,36,32,18,2,0.36171938361719386,5338,0.03
LSST,LightTS,36,32,12,3,0.35117599351175993,5256,0.03
LSST,LightTS,36,32,9,4,0.3872668288726683,5226,0.03
LSST,LightTS,36,32,8,4,0.3491484184914842,5376,0.03
LSST,LightTS,36,32,6,6,0.37834549878345497,5226,0.03
LSST,LightTS,36,32,5,7,0.3564476885644769,5418,0.03
LSST,LightTS,36,32,4,9,0.3840227088402271,5296,0.03
LSST,LightTS,36,32,3,12,0.3986212489862125,5418,0.03
LSST,LightTS,36,32,2,18,0.38767234387672345,5786,0.03
