data_name,model,seq_len,d_model,chunk_size,chunk_num,acc,model_params,model_size (MB)
ERing,LightTS,65,512,33,1,0.9148148148148149,117832,0.46
ERing,LightTS,65,512,22,2,0.9296296296296296,115030,0.45
ERing,LightTS,65,512,17,3,0.9,113898,0.45
ERing,LightTS,65,512,13,5,0.8703703703703703,112701,0.44
ERing,LightTS,65,512,11,5,0.9,112280,0.44
ERing,LightTS,65,512,10,6,0.9259259259259259,112314,0.44
ERing,LightTS,65,512,9,7,0.8518518518518519,112222,0.44
ERing,LightTS,65,512,8,8,0.9259259259259259,112004,0.44
ERing,LightTS,65,512,7,9,0.8888888888888888,111660,0.44
ERing,LightTS,65,512,6,10,0.8851851851851852,111190,0.43
ERing,LightTS,65,512,5,13,0.8444444444444444,110973,0.43
ERing,LightTS,65,512,4,16,0.8703703703703703,111168,0.43
ERing,LightTS,65,256,33,1,0.8407407407407408,37352,0.15
ERing,LightTS,65,256,22,2,0.8814814814814815,35958,0.15
ERing,LightTS,65,256,17,3,0.8962962962962963,35466,0.15
ERing,LightTS,65,256,13,5,0.9148148148148149,34781,0.14
ERing,LightTS,65,256,11,5,0.9259259259259259,34616,0.14
ERing,LightTS,65,256,10,6,0.837037037037037,34778,0.14
ERing,LightTS,65,256,9,7,0.9111111111111111,34814,0.14
ERing,LightTS,65,256,8,8,0.9148148148148149,34724,0.14
ERing,LightTS,65,256,7,9,0.9259259259259259,34508,0.14
ERing,LightTS,65,256,6,10,0.937037037037037,34166,0.14
ERing,LightTS,65,256,5,13,0.9296296296296296,34077,0.14
ERing,LightTS,65,256,4,16,0.9074074074074074,34400,0.14
ERing,LightTS,65,128,33,1,0.9074074074074074,15544,0.07
ERing,LightTS,65,128,22,2,0.9222222222222223,14854,0.07
ERing,LightTS,65,128,17,3,0.9407407407407408,14682,0.07
ERing,LightTS,65,128,13,5,0.9407407407407408,14253,0.06
ERing,LightTS,65,128,11,5,0.9296296296296296,14216,0.06
ERing,LightTS,65,128,10,6,0.9111111111111111,14442,0.07
ERing,LightTS,65,128,9,7,0.9333333333333333,14542,0.07
ERing,LightTS,65,128,8,8,0.9185185185185185,14516,0.07
ERing,LightTS,65,128,7,9,0.9444444444444444,14364,0.07
ERing,LightTS,65,128,6,10,0.9,14086,0.06
ERing,LightTS,65,128,5,13,0.9333333333333333,14061,0.06
ERing,LightTS,65,128,4,16,0.8888888888888888,14448,0.07
ERing,LightTS,65,64,33,1,0.9444444444444444,9248,0.05
ERing,LightTS,65,64,22,2,0.9259259259259259,8910,0.04
ERing,LightTS,65,64,17,3,0.9222222222222223,8898,0.04
ERing,LightTS,65,64,13,5,0.9296296296296296,8597,0.04
ERing,LightTS,65,64,11,5,0.9222222222222223,8624,0.04
ERing,LightTS,65,64,10,6,0.8925925925925926,8882,0.04
ERing,LightTS,65,64,9,7,0.9074074074074074,9014,0.04
ERing,LightTS,65,64,8,8,0.9148148148148149,9020,0.04
ERing,LightTS,65,64,7,9,0.9259259259259259,8900,0.04
ERing,LightTS,65,64,6,10,0.9148148148148149,8654,0.04
ERing,LightTS,65,64,5,13,0.9148148148148149,8661,0.04
ERing,LightTS,65,64,4,16,0.9185185185185185,9080,0.05
ERing,LightTS,65,32,33,1,0.9074074074074074,7252,0.04
ERing,LightTS,65,32,22,2,0.937037037037037,7090,0.04
ERing,LightTS,65,32,17,3,0.9407407407407408,7158,0.04
ERing,LightTS,65,32,13,5,0.9222222222222223,6921,0.04
ERing,LightTS,65,32,11,5,0.9185185185185185,6980,0.04
ERing,LightTS,65,32,10,6,0.937037037037037,7254,0.04
ERing,LightTS,65,32,9,7,0.9296296296296296,7402,0.04
ERing,LightTS,65,32,8,8,0.9074074074074074,7424,0.04
ERing,LightTS,65,32,7,9,0.9407407407407408,7320,0.04
ERing,LightTS,65,32,6,10,0.937037037037037,7090,0.04
ERing,LightTS,65,32,5,13,0.9333333333333333,7113,0.04
ERing,LightTS,65,32,4,16,0.9148148148148149,7548,0.04
