data_name,model,seq_len,d_model,chunk_size,chunk_num,acc,model_params,model_size (MB)
StandWalkJump,LightTS,2500,512,1250,2,0.5333333333333333,6864241,26.2
StandWalkJump,LightTS,2500,512,834,2,0.4666666666666667,6762759,25.81
StandWalkJump,LightTS,2500,512,625,4,0.5333333333333333,6704273,25.59
StandWalkJump,LightTS,2500,512,500,5,0.3333333333333333,6672295,25.46
StandWalkJump,LightTS,2500,512,417,5,0.5333333333333333,6656073,25.4
StandWalkJump,LightTS,2500,512,358,6,0.4666666666666667,6650999,25.38
StandWalkJump,LightTS,2500,512,313,7,0.4,6634513,25.32
StandWalkJump,LightTS,2500,512,278,8,0.4,6620591,25.27
StandWalkJump,LightTS,2500,512,250,10,0.4,6608465,25.22
StandWalkJump,LightTS,2500,512,228,10,0.4666666666666667,6622879,25.27
StandWalkJump,LightTS,2500,512,209,11,0.4666666666666667,6618065,25.26
StandWalkJump,LightTS,2500,512,193,12,0.7333333333333333,6616523,25.25
StandWalkJump,LightTS,2500,512,179,13,0.4666666666666667,6605497,25.21
StandWalkJump,LightTS,2500,512,167,14,0.3333333333333333,6599987,25.19
StandWalkJump,LightTS,2500,512,157,15,0.4,6614993,25.24
StandWalkJump,LightTS,2500,512,148,16,0.5333333333333333,6622759,25.27
StandWalkJump,LightTS,2500,512,139,17,0.6,6585529,25.13
StandWalkJump,LightTS,2500,512,132,18,0.4,6598815,25.18
StandWalkJump,LightTS,2500,512,125,20,0.4,6577105,25.1
StandWalkJump,LightTS,2500,512,120,20,0.3333333333333333,6625911,25.29
StandWalkJump,LightTS,2500,256,1250,2,0.6,6550065,25.0
StandWalkJump,LightTS,2500,256,834,2,0.4,6501831,24.81
StandWalkJump,LightTS,2500,256,625,4,0.4,6470097,24.69
StandWalkJump,LightTS,2500,256,500,5,0.6,6454119,24.63
StandWalkJump,LightTS,2500,256,417,5,0.4,6448521,24.61
StandWalkJump,LightTS,2500,256,358,6,0.3333333333333333,6450999,24.62
StandWalkJump,LightTS,2500,256,313,7,0.4,6440273,24.58
StandWalkJump,LightTS,2500,256,278,8,0.26666666666666666,6430831,24.54
StandWalkJump,LightTS,2500,256,250,10,0.4666666666666667,6422289,24.51
StandWalkJump,LightTS,2500,256,228,10,0.4,6439519,24.58
StandWalkJump,LightTS,2500,256,209,11,0.6,6437137,24.57
StandWalkJump,LightTS,2500,256,193,12,0.6666666666666666,6437643,24.57
StandWalkJump,LightTS,2500,256,179,13,0.5333333333333333,6428409,24.53
StandWalkJump,LightTS,2500,256,167,14,0.4,6424435,24.52
StandWalkJump,LightTS,2500,256,157,15,0.4666666666666667,6440721,24.58
