data_name,model,seq_len,d_model,chunk_size,chunk_num,acc,model_params,model_size (MB)
CharacterTrajectories,LightTS,182,512,91,2,0.9805013927576601,178602,0.69
CharacterTrajectories,LightTS,182,512,61,2,0.9825905292479109,171118,0.66
CharacterTrajectories,LightTS,182,512,46,3,0.9818941504178273,167478,0.65
CharacterTrajectories,LightTS,182,512,37,4,0.9867688022284122,165378,0.64
CharacterTrajectories,LightTS,182,512,31,5,0.9846796657381616,164050,0.64
CharacterTrajectories,LightTS,182,512,26,7,0.9846796657381616,162072,0.63
CharacterTrajectories,LightTS,182,512,23,7,0.9825905292479109,161702,0.63
CharacterTrajectories,LightTS,182,512,21,8,0.9846796657381616,162138,0.63
CharacterTrajectories,LightTS,182,512,19,9,0.9832869080779945,161850,0.63
CharacterTrajectories,LightTS,182,512,17,10,0.983983286908078,160838,0.62
CharacterTrajectories,LightTS,182,512,16,11,0.9846796657381616,161542,0.63
CharacterTrajectories,LightTS,182,512,14,13,0.9825905292479109,159264,0.62
CharacterTrajectories,LightTS,182,512,13,14,0.9895543175487466,159066,0.62
CharacterTrajectories,LightTS,182,512,12,15,0.9853760445682451,160758,0.62
CharacterTrajectories,LightTS,182,512,11,16,0.9853760445682451,159662,0.62
CharacterTrajectories,LightTS,182,512,10,18,0.979108635097493,160104,0.62
CharacterTrajectories,LightTS,182,512,9,20,0.9874651810584958,159834,0.62
CharacterTrajectories,LightTS,182,256,91,2,0.9818941504178273,86954,0.34
CharacterTrajectories,LightTS,182,256,61,2,0.9846796657381616,83310,0.33
CharacterTrajectories,LightTS,182,256,46,3,0.9825905292479109,81590,0.32
CharacterTrajectories,LightTS,182,256,37,4,0.9846796657381616,80642,0.32
CharacterTrajectories,LightTS,182,256,31,5,0.9860724233983287,80082,0.32
CharacterTrajectories,LightTS,182,256,26,7,0.983983286908078,78744,0.31
CharacterTrajectories,LightTS,182,256,23,7,0.9867688022284122,78758,0.31
CharacterTrajectories,LightTS,182,256,21,8,0.9798050139275766,79450,0.31
CharacterTrajectories,LightTS,182,256,19,9,0.9798050139275766,79418,0.31
CharacterTrajectories,LightTS,182,256,17,10,0.9874651810584958,78662,0.31
CharacterTrajectories,LightTS,182,256,16,11,0.9874651810584958,79494,0.31
CharacterTrajectories,LightTS,182,256,14,13,0.9874651810584958,77472,0.31
CharacterTrajectories,LightTS,182,256,13,14,0.9805013927576601,77402,0.31
CharacterTrajectories,LightTS,182,256,12,15,0.9860724233983287,79222,0.31
CharacterTrajectories,LightTS,182,256,11,16,0.9818941504178273,78254,0.31
CharacterTrajectories,LightTS,182,256,10,18,0.9818941504178273,78824,0.31
CharacterTrajectories,LightTS,182,256,9,20,0.9846796657381616,78682,0.31
CharacterTrajectories,LightTS,182,128,91,2,0.9798050139275766,59562,0.24
CharacterTrajectories,LightTS,182,128,61,2,0.9805013927576601,57838,0.23
CharacterTrajectories,LightTS,182,128,46,3,0.9825905292479109,57078,0.23
CharacterTrajectories,LightTS,182,128,37,4,0.979108635097493,56706,0.23
CharacterTrajectories,LightTS,182,128,31,5,0.9832869080779945,56530,0.23
CharacterTrajectories,LightTS,182,128,26,7,0.9811977715877437,55512,0.22
CharacterTrajectories,LightTS,182,128,23,7,0.9846796657381616,55718,0.22
CharacterTrajectories,LightTS,182,128,21,8,0.9825905292479109,56538,0.23
CharacterTrajectories,LightTS,182,128,19,9,0.9832869080779945,56634,0.23
CharacterTrajectories,LightTS,182,128,17,10,0.9818941504178273,56006,0.22
CharacterTrajectories,LightTS,182,128,16,11,0.9853760445682451,56902,0.23
CharacterTrajectories,LightTS,182,128,14,13,0.9853760445682451,55008,0.22
CharacterTrajectories,LightTS,182,128,13,14,0.9867688022284122,55002,0.22
CharacterTrajectories,LightTS,182,128,12,15,0.9818941504178273,56886,0.23
CharacterTrajectories,LightTS,182,128,11,16,0.9846796657381616,55982,0.22
CharacterTrajectories,LightTS,182,128,10,18,0.9867688022284122,56616,0.23
CharacterTrajectories,LightTS,182,128,9,20,0.9853760445682451,56538,0.23
CharacterTrajectories,LightTS,182,64,91,2,0.9777158774373259,50474,0.2
CharacterTrajectories,LightTS,182,64,61,2,0.9805013927576601,49710,0.2
CharacterTrajectories,LightTS,182,64,46,3,0.9805013927576601,49430,0.2
CharacterTrajectories,LightTS,182,64,37,4,0.9811977715877437,49346,0.2
CharacterTrajectories,LightTS,182,64,31,5,0.979108635097493,49362,0.2
CharacterTrajectories,LightTS,182,64,26,7,0.9846796657381616,48504,0.2
CharacterTrajectories,LightTS,182,64,23,7,0.9825905292479109,48806,0.2
CharacterTrajectories,LightTS,182,64,21,8,0.9888579387186629,49690,0.2
CharacterTrajectories,LightTS,182,64,19,9,0.9805013927576601,49850,0.2
CharacterTrajectories,LightTS,182,64,17,10,0.9818941504178273,49286,0.2
CharacterTrajectories,LightTS,182,64,16,11,0.9860724233983287,50214,0.2
CharacterTrajectories,LightTS,182,64,14,13,0.9798050139275766,48384,0.19
CharacterTrajectories,LightTS,182,64,13,14,0.9818941504178273,48410,0.2
CharacterTrajectories,LightTS,182,64,12,15,0.9860724233983287,50326,0.2
CharacterTrajectories,LightTS,182,64,11,16,0.9825905292479109,49454,0.2
CharacterTrajectories,LightTS,182,64,10,18,0.9805013927576601,50120,0.2
CharacterTrajectories,LightTS,182,64,9,20,0.9777158774373259,50074,0.2
CharacterTrajectories,LightTS,182,32,91,2,0.9805013927576601,47082,0.19
CharacterTrajectories,LightTS,182,32,61,2,0.9832869080779945,46798,0.19
CharacterTrajectories,LightTS,182,32,46,3,0.9805013927576601,46758,0.19
CharacterTrajectories,LightTS,182,32,37,4,0.9763231197771588,46818,0.19
CharacterTrajectories,LightTS,182,32,31,5,0.9818941504178273,46930,0.19
CharacterTrajectories,LightTS,182,32,26,7,0.9811977715877437,46152,0.19
CharacterTrajectories,LightTS,182,32,23,7,0.9832869080779945,46502,0.19
CharacterTrajectories,LightTS,182,32,21,8,0.9818941504178273,47418,0.19
CharacterTrajectories,LightTS,182,32,19,9,0.9818941504178273,47610,0.19
CharacterTrajectories,LightTS,182,32,17,10,0.9811977715877437,47078,0.19
CharacterTrajectories,LightTS,182,32,16,11,0.9784122562674095,48022,0.19
CharacterTrajectories,LightTS,182,32,14,13,0.9784122562674095,46224,0.19
CharacterTrajectories,LightTS,182,32,13,14,0.9798050139275766,46266,0.19
CharacterTrajectories,LightTS,182,32,12,15,0.9777158774373259,48198,0.19
CharacterTrajectories,LightTS,182,32,11,16,0.9832869080779945,47342,0.19
CharacterTrajectories,LightTS,182,32,10,18,0.9818941504178273,48024,0.19
CharacterTrajectories,LightTS,182,32,9,20,0.9818941504178273,47994,0.19
