data_name,model,seq_len,d_model,chunk_size,chunk_num,acc,model_params,model_size (MB)
EigenWorms,LightTS,17984,512,8992,2,0.48854961832061067,327551937,1249.52
EigenWorms,LightTS,17984,512,5995,2,0.4580152671755725,326802703,1246.66
EigenWorms,LightTS,17984,512,4496,4,0.46564885496183206,326400993,1245.13
EigenWorms,LightTS,17984,512,3597,4,0.5190839694656488,326188855,1244.32
EigenWorms,LightTS,17984,512,2998,5,0.4351145038167939,326089489,1243.94
EigenWorms,LightTS,17984,512,2570,6,0.5190839694656488,326015919,1243.66
EigenWorms,LightTS,17984,512,2248,8,0.44274809160305345,325825617,1242.94
EigenWorms,LightTS,17984,512,1999,8,0.44274809160305345,325887799,1243.17
EigenWorms,LightTS,17984,512,1799,9,0.48091603053435117,325818657,1242.91
EigenWorms,LightTS,17984,512,1635,10,0.4351145038167939,325686799,1242.41
EigenWorms,LightTS,17984,512,1499,11,0.4351145038167939,325705985,1242.48
EigenWorms,LightTS,17984,512,1384,12,0.4198473282442748,325748535,1242.64
EigenWorms,LightTS,17984,512,1285,13,0.45038167938931295,325687281,1242.41
EigenWorms,LightTS,17984,512,1199,14,0.45038167938931295,325575407,1241.98
EigenWorms,LightTS,17984,512,1124,16,0.4580152671755725,325538289,1241.84
EigenWorms,LightTS,17984,512,1058,16,0.45038167938931295,325557431,1241.91
EigenWorms,LightTS,17984,512,1000,17,0.45038167938931295,325794433,1242.82
EigenWorms,LightTS,17984,512,947,18,0.48854961832061067,325655055,1242.29
EigenWorms,LightTS,17984,512,900,19,0.5190839694656488,325768993,1242.72
EigenWorms,LightTS,17984,512,857,20,0.4580152671755725,325704119,1242.47
EigenWorms,LightTS,17984,256,8992,2,0.44274809160305345,325751297,1242.65
EigenWorms,LightTS,17984,256,5995,2,0.46564885496183206,325385679,1241.26
EigenWorms,LightTS,17984,256,4496,4,0.4580152671755725,325175841,1240.46
EigenWorms,LightTS,17984,256,3597,4,0.4198473282442748,325078775,1240.09
EigenWorms,LightTS,17984,256,2998,5,0.40458015267175573,325056081,1240.0
EigenWorms,LightTS,17984,256,2570,6,0.3893129770992366,325037295,1239.93
EigenWorms,LightTS,17984,256,2248,8,0.48854961832061067,324888209,1239.36
EigenWorms,LightTS,17984,256,1999,8,0.4351145038167939,324982263,1239.72
EigenWorms,LightTS,17984,256,1799,9,0.4732824427480916,324938721,1239.55
EigenWorms,LightTS,17984,256,1635,10,0.44274809160305345,324827855,1239.13
EigenWorms,LightTS,17984,256,1499,11,0.4732824427480916,324864449,1239.27
EigenWorms,LightTS,17984,256,1384,12,0.45038167938931295,324921719,1239.49
EigenWorms,LightTS,17984,256,1285,13,0.4580152671755725,324873137,1239.3
EigenWorms,LightTS,17984,256,1199,14,0.4961832061068702,324772271,1238.92
EigenWorms,LightTS,17984,256,1124,16,0.46564885496183206,324744753,1238.81
EigenWorms,LightTS,17984,256,1058,16,0.46564885496183206,324772343,1238.92
EigenWorms,LightTS,17984,256,1000,17,0.44274809160305345,325016769,1239.85
EigenWorms,LightTS,17984,256,947,18,0.4351145038167939,324884175,1239.35
EigenWorms,LightTS,17984,256,900,19,0.48854961832061067,325004129,1239.8
EigenWorms,LightTS,17984,256,857,20,0.44274809160305345,324944759,1239.58
EigenWorms,LightTS,17984,128,8992,2,0.48854961832061067,324869409,1239.29
EigenWorms,LightTS,17984,128,5995,2,0.44274809160305345,324695599,1238.63
EigenWorms,LightTS,17984,128,4496,4,0.46564885496183206,324581697,1238.19
EigenWorms,LightTS,17984,128,3597,4,0.46564885496183206,324542167,1238.04
EigenWorms,LightTS,17984,128,2998,5,0.4580152671755725,324557809,1238.1
EigenWorms,LightTS,17984,128,2570,6,0.4580152671755725,324566415,1238.13
EigenWorms,LightTS,17984,128,2248,8,0.4580152671755725,324437937,1237.64
EigenWorms,LightTS,17984,128,1999,8,0.42748091603053434,324547927,1238.06
EigenWorms,LightTS,17984,128,1799,9,0.4580152671755725,324517185,1237.95
EigenWorms,LightTS,17984,128,1635,10,0.48091603053435117,324416815,1237.56
EigenWorms,LightTS,17984,128,1499,11,0.44274809160305345,324462113,1237.74
EigenWorms,LightTS,17984,128,1384,12,0.46564885496183206,324526743,1237.98
EigenWorms,LightTS,17984,128,1285,13,0.48091603053435117,324484497,1237.82
EigenWorms,LightTS,17984,128,1199,14,0.46564885496183206,324389135,1237.46
EigenWorms,LightTS,17984,128,1124,16,0.5038167938931297,324366417,1237.37
EigenWorms,LightTS,17984,128,1058,16,0.4732824427480916,324398231,1237.49
EigenWorms,LightTS,17984,128,1000,17,0.48854961832061067,324646369,1238.44
EigenWorms,LightTS,17984,128,947,18,0.46564885496183206,324517167,1237.95
EigenWorms,LightTS,17984,128,900,19,0.4580152671755725,324640129,1238.41
EigenWorms,LightTS,17984,128,857,20,0.4580152671755725,324583511,1238.2
EigenWorms,LightTS,17984,64,8992,2,0.4351145038167939,324433073,1237.62
EigenWorms,LightTS,17984,64,5995,2,0.4732824427480916,324355167,1237.33
EigenWorms,LightTS,17984,64,4496,4,0.4580152671755725,324289233,1237.08
EigenWorms,LightTS,17984,64,3597,4,0.48091603053435117,324278471,1237.03
EigenWorms,LightTS,17984,64,2998,5,0.5190839694656488,324313281,1237.17
EigenWorms,LightTS,17984,64,2570,6,0.4580152671755725,324335583,1237.25
EigenWorms,LightTS,17984,64,2248,8,0.44274809160305345,324217409,1236.8
EigenWorms,LightTS,17984,64,1999,8,0.3969465648854962,324335367,1237.25
EigenWorms,LightTS,17984,64,1799,9,0.5114503816793893,324311025,1237.16
EigenWorms,LightTS,17984,64,1635,10,0.46564885496183206,324215903,1236.8
EigenWorms,LightTS,17984,64,1499,11,0.44274809160305345,324265553,1236.99
EigenWorms,LightTS,17984,64,1384,12,0.42748091603053434,324333863,1237.25
EigenWorms,LightTS,17984,64,1285,13,0.4351145038167939,324294785,1237.1
EigenWorms,LightTS,17984,64,1199,14,0.48854961832061067,324202175,1236.74
EigenWorms,LightTS,17984,64,1124,16,0.4732824427480916,324181857,1236.67
EigenWorms,LightTS,17984,64,1058,16,0.4580152671755725,324215783,1236.8
EigenWorms,LightTS,17984,64,1000,17,0.48854961832061067,324465777,1237.75
EigenWorms,LightTS,17984,64,947,18,0.48854961832061067,324338271,1237.26
EigenWorms,LightTS,17984,64,900,19,0.46564885496183206,324462737,1237.74
EigenWorms,LightTS,17984,64,857,20,0.5190839694656488,324407495,1237.53
EigenWorms,LightTS,17984,32,8992,2,0.4580152671755725,324216057,1236.8
EigenWorms,LightTS,17984,32,5995,2,0.48091603053435117,324186103,1236.68
EigenWorms,LightTS,17984,32,4496,4,0.46564885496183206,324144153,1236.52
EigenWorms,LightTS,17984,32,3597,4,0.48854961832061067,324147775,1236.54
EigenWorms,LightTS,17984,32,2998,5,0.4198473282442748,324192169,1236.71
EigenWorms,LightTS,17984,32,2570,6,0.48091603053435117,324221319,1236.82
EigenWorms,LightTS,17984,32,2248,8,0.42748091603053434,324108297,1236.39
EigenWorms,LightTS,17984,32,1999,8,0.44274809160305345,324230239,1236.85
EigenWorms,LightTS,17984,32,1799,9,0.5419847328244275,324209097,1236.77
EigenWorms,LightTS,17984,32,1635,10,0.45038167938931295,324116599,1236.42
EigenWorms,LightTS,17984,32,1499,11,0.4961832061068702,324168425,1236.61
EigenWorms,LightTS,17984,32,1384,12,0.44274809160305345,324238575,1236.88
EigenWorms,LightTS,17984,32,1285,13,0.46564885496183206,324201081,1236.74
EigenWorms,LightTS,17984,32,1199,14,0.4580152671755725,324109847,1236.39
EigenWorms,LightTS,17984,32,1124,16,0.48091603053435117,324090729,1236.32
EigenWorms,LightTS,17984,32,1058,16,0.4580152671755725,324125711,1236.45
EigenWorms,LightTS,17984,32,1000,17,0.4732824427480916,324376633,1237.41
EigenWorms,LightTS,17984,32,947,18,0.4732824427480916,324249975,1236.93
EigenWorms,LightTS,17984,32,900,19,0.46564885496183206,324375193,1237.4
EigenWorms,LightTS,17984,32,857,20,0.48854961832061067,324320639,1237.2
