data_name,model,seq_len,d_model,chunk_size,chunk_num,acc,model_params,model_size (MB)
SelfRegulationSCP2,LightTS,1152,512,576,2,0.5555555555555556,1665996,6.37
SelfRegulationSCP2,LightTS,1152,512,384,3,0.5555555555555556,1616858,6.18
SelfRegulationSCP2,LightTS,1152,512,288,4,0.5388888888888889,1592300,6.08
SelfRegulationSCP2,LightTS,1152,512,231,4,0.5611111111111111,1581186,6.04
SelfRegulationSCP2,LightTS,1152,512,192,6,0.5722222222222222,1567772,5.99
SelfRegulationSCP2,LightTS,1152,512,165,6,0.5444444444444444,1564346,5.98
SelfRegulationSCP2,LightTS,1152,512,144,8,0.5555555555555556,1555548,5.94
SelfRegulationSCP2,LightTS,1152,512,128,9,0.55,1551490,5.93
SelfRegulationSCP2,LightTS,1152,512,116,9,0.5222222222222223,1557676,5.95
SelfRegulationSCP2,LightTS,1152,512,105,10,0.5777777777777777,1549146,5.92
SelfRegulationSCP2,LightTS,1152,512,96,12,0.5444444444444444,1543436,5.9
SelfRegulationSCP2,LightTS,1152,512,89,12,0.5777777777777777,1547458,5.91
SelfRegulationSCP2,LightTS,1152,512,83,13,0.5333333333333333,1551740,5.93
SelfRegulationSCP2,LightTS,1152,512,77,14,0.5166666666666667,1542202,5.89
SelfRegulationSCP2,LightTS,1152,512,72,16,0.5388888888888889,1537532,5.88
SelfRegulationSCP2,LightTS,1152,512,68,16,0.5277777777777778,1541186,5.89
SelfRegulationSCP2,LightTS,1152,512,64,18,0.55,1535628,5.87
SelfRegulationSCP2,LightTS,1152,512,61,18,0.5055555555555555,1543002,5.9
SelfRegulationSCP2,LightTS,1152,512,58,19,0.5555555555555556,1543468,5.9
SelfRegulationSCP2,LightTS,1152,512,55,20,0.5166666666666667,1537026,5.87
SelfRegulationSCP2,LightTS,1152,256,576,2,0.5555555555555556,1481228,5.66
SelfRegulationSCP2,LightTS,1152,256,384,3,0.5555555555555556,1456666,5.57
SelfRegulationSCP2,LightTS,1152,256,288,4,0.5833333333333334,1444396,5.52
SelfRegulationSCP2,LightTS,1152,256,231,4,0.5444444444444444,1440578,5.51
SelfRegulationSCP2,LightTS,1152,256,192,6,0.5388888888888889,1432156,5.47
SelfRegulationSCP2,LightTS,1152,256,165,6,0.55,1432186,5.47
SelfRegulationSCP2,LightTS,1152,256,144,8,0.5555555555555556,1426076,5.45
SelfRegulationSCP2,LightTS,1152,256,128,9,0.5222222222222223,1424066,5.44
SelfRegulationSCP2,LightTS,1152,256,116,9,0.5666666666666667,1431788,5.47
SelfRegulationSCP2,LightTS,1152,256,105,10,0.5055555555555555,1424666,5.45
SelfRegulationSCP2,LightTS,1152,256,96,12,0.5777777777777777,1420108,5.43
SelfRegulationSCP2,LightTS,1152,256,89,12,0.5444444444444444,1425026,5.45
SelfRegulationSCP2,LightTS,1152,256,83,13,0.5666666666666667,1430076,5.47
SelfRegulationSCP2,LightTS,1152,256,77,14,0.55,1421306,5.43
SelfRegulationSCP2,LightTS,1152,256,72,16,0.5444444444444444,1417276,5.42
SelfRegulationSCP2,LightTS,1152,256,68,16,0.5666666666666667,1421442,5.43
SelfRegulationSCP2,LightTS,1152,256,64,18,0.4722222222222222,1416396,5.41
SelfRegulationSCP2,LightTS,1152,256,61,18,0.5444444444444444,1424154,5.44
SelfRegulationSCP2,LightTS,1152,256,58,19,0.5555555555555556,1425004,5.45
SelfRegulationSCP2,LightTS,1152,256,55,20,0.5166666666666667,1418946,5.42
SelfRegulationSCP2,LightTS,1152,128,576,2,0.5222222222222223,1407276,5.38
SelfRegulationSCP2,LightTS,1152,128,384,3,0.5722222222222222,1395002,5.33
SelfRegulationSCP2,LightTS,1152,128,288,4,0.5333333333333333,1388876,5.31
SelfRegulationSCP2,LightTS,1152,128,231,4,0.5611111111111111,1388706,5.31
SelfRegulationSCP2,LightTS,1152,128,192,6,0.5722222222222222,1382780,5.29
SelfRegulationSCP2,LightTS,1152,128,165,6,0.5555555555555556,1384538,5.29
SelfRegulationSCP2,LightTS,1152,128,144,8,0.5277777777777778,1379772,5.27
SelfRegulationSCP2,LightTS,1152,128,128,9,0.5611111111111111,1378786,5.27
SelfRegulationSCP2,LightTS,1152,128,116,9,0.55,1387276,5.3
SelfRegulationSCP2,LightTS,1152,128,105,10,0.5444444444444444,1380858,5.28
SelfRegulationSCP2,LightTS,1152,128,96,12,0.5722222222222222,1376876,5.26
SelfRegulationSCP2,LightTS,1152,128,89,12,0.5,1382242,5.28
SelfRegulationSCP2,LightTS,1152,128,83,13,0.5388888888888889,1387676,5.3
SelfRegulationSCP2,LightTS,1152,128,77,14,0.5277777777777778,1379290,5.27
SelfRegulationSCP2,LightTS,1152,128,72,16,0.5277777777777778,1375580,5.26
SelfRegulationSCP2,LightTS,1152,128,68,16,0.5222222222222223,1380002,5.27
SelfRegulationSCP2,LightTS,1152,128,64,18,0.5722222222222222,1375212,5.26
SelfRegulationSCP2,LightTS,1152,128,61,18,0.5333333333333333,1383162,5.29
SelfRegulationSCP2,LightTS,1152,128,58,19,0.5444444444444444,1384204,5.29
SelfRegulationSCP2,LightTS,1152,128,55,20,0.5388888888888889,1378338,5.27
SelfRegulationSCP2,LightTS,1152,64,576,2,0.5555555555555556,1374908,5.26
SelfRegulationSCP2,LightTS,1152,64,384,3,0.5166666666666667,1368778,5.23
SelfRegulationSCP2,LightTS,1152,64,288,4,0.5722222222222222,1365724,5.22
SelfRegulationSCP2,LightTS,1152,64,231,4,0.5055555555555555,1367378,5.23
SelfRegulationSCP2,LightTS,1152,64,192,6,0.5722222222222222,1362700,5.21
SelfRegulationSCP2,LightTS,1152,64,165,6,0.5722222222222222,1365322,5.22
SelfRegulationSCP2,LightTS,1152,64,144,8,0.5277777777777778,1361228,5.2
SelfRegulationSCP2,LightTS,1152,64,128,9,0.5444444444444444,1360754,5.2
SelfRegulationSCP2,LightTS,1152,64,116,9,0.5444444444444444,1369628,5.24
SelfRegulationSCP2,LightTS,1152,64,105,10,0.5833333333333334,1363562,5.21
SelfRegulationSCP2,LightTS,1152,64,96,12,0.5055555555555555,1359868,5.2
SelfRegulationSCP2,LightTS,1152,64,89,12,0.5222222222222223,1365458,5.22
SelfRegulationSCP2,LightTS,1152,64,83,13,0.5277777777777778,1371084,5.24
SelfRegulationSCP2,LightTS,1152,64,77,14,0.5444444444444444,1362890,5.21
SelfRegulationSCP2,LightTS,1152,64,72,16,0.5944444444444444,1359340,5.2
SelfRegulationSCP2,LightTS,1152,64,68,16,0.55,1363890,5.21
SelfRegulationSCP2,LightTS,1152,64,64,18,0.5666666666666667,1359228,5.2
SelfRegulationSCP2,LightTS,1152,64,61,18,0.5166666666666667,1367274,5.23
SelfRegulationSCP2,LightTS,1152,64,58,19,0.5611111111111111,1368412,5.23
SelfRegulationSCP2,LightTS,1152,64,55,20,0.55,1362642,5.21
SelfRegulationSCP2,LightTS,1152,32,576,2,0.5444444444444444,1359876,5.2
SelfRegulationSCP2,LightTS,1152,32,384,3,0.4777777777777778,1356818,5.19
SelfRegulationSCP2,LightTS,1152,32,288,4,0.5222222222222223,1355300,5.18
SelfRegulationSCP2,LightTS,1152,32,231,4,0.5166666666666667,1357866,5.19
SelfRegulationSCP2,LightTS,1152,32,192,6,0.5888888888888889,1353812,5.17
SelfRegulationSCP2,LightTS,1152,32,165,6,0.5111111111111111,1356866,5.19
SelfRegulationSCP2,LightTS,1152,32,144,8,0.5611111111111111,1353108,5.17
SelfRegulationSCP2,LightTS,1152,32,128,9,0.5222222222222223,1352890,5.17
SelfRegulationSCP2,LightTS,1152,32,116,9,0.5444444444444444,1361956,5.21
SelfRegulationSCP2,LightTS,1152,32,105,10,0.5166666666666667,1356066,5.18
SelfRegulationSCP2,LightTS,1152,32,96,12,0.5611111111111111,1352516,5.17
SelfRegulationSCP2,LightTS,1152,32,89,12,0.5222222222222223,1358218,5.19
SelfRegulationSCP2,LightTS,1152,32,83,13,0.5777777777777777,1363940,5.21
SelfRegulationSCP2,LightTS,1152,32,77,14,0.5166666666666667,1355842,5.18
SelfRegulationSCP2,LightTS,1152,32,72,16,0.5666666666666667,1352372,5.17
SelfRegulationSCP2,LightTS,1152,32,68,16,0.5722222222222222,1356986,5.19
SelfRegulationSCP2,LightTS,1152,32,64,18,0.5333333333333333,1352388,5.17
SelfRegulationSCP2,LightTS,1152,32,61,18,0.5722222222222222,1360482,5.2
SelfRegulationSCP2,LightTS,1152,32,58,19,0.5666666666666667,1361668,5.2
SelfRegulationSCP2,LightTS,1152,32,55,20,0.5555555555555556,1355946,5.18
