data_name,model,seq_len,d_model,chunk_size,chunk_num,acc,model_params,model_size (MB)
Heartbeat,LightTS,405,512,203,1,0.7658536585365854,395540,1.52
Heartbeat,LightTS,405,512,135,3,0.7658536585365854,377741,1.45
Heartbeat,LightTS,405,512,102,3,0.7658536585365854,370526,1.42
Heartbeat,LightTS,405,512,81,5,0.7658536585365854,363957,1.4
Heartbeat,LightTS,405,512,68,5,0.751219512195122,361870,1.39
Heartbeat,LightTS,405,512,58,6,0.7560975609756098,358530,1.38
Heartbeat,LightTS,405,512,51,7,0.751219512195122,357582,1.37
Heartbeat,LightTS,405,512,45,9,0.7609756097560976,354869,1.36
Heartbeat,LightTS,405,512,41,9,0.7463414634146341,355912,1.37
Heartbeat,LightTS,405,512,37,10,0.751219512195122,353719,1.36
Heartbeat,LightTS,405,512,34,11,0.7707317073170732,353406,1.36
Heartbeat,LightTS,405,512,32,12,0.7365853658536585,356188,1.37
Heartbeat,LightTS,405,512,29,13,0.7658536585365854,351428,1.35
Heartbeat,LightTS,405,512,27,15,0.7707317073170732,350573,1.35
Heartbeat,LightTS,405,512,26,15,0.7609756097560976,354838,1.36
Heartbeat,LightTS,405,512,24,16,0.7707317073170732,351156,1.35
Heartbeat,LightTS,405,512,23,17,0.7609756097560976,353404,1.36
Heartbeat,LightTS,405,512,22,18,0.7658536585365854,354846,1.36
Heartbeat,LightTS,405,512,21,19,0.751219512195122,355482,1.37
Heartbeat,LightTS,405,512,20,20,0.7609756097560976,355312,1.37
Heartbeat,LightTS,405,256,203,1,0.7560975609756098,282420,1.09
Heartbeat,LightTS,405,256,135,3,0.7560975609756098,273325,1.05
Heartbeat,LightTS,405,256,102,3,0.751219512195122,270334,1.04
Heartbeat,LightTS,405,256,81,5,0.7560975609756098,266453,1.03
Heartbeat,LightTS,405,256,68,5,0.7560975609756098,266030,1.03
Heartbeat,LightTS,405,256,58,6,0.7658536585365854,263970,1.02
Heartbeat,LightTS,405,256,51,7,0.751219512195122,263918,1.02
Heartbeat,LightTS,405,256,45,9,0.7658536585365854,261973,1.01
Heartbeat,LightTS,405,256,41,9,0.7658536585365854,263528,1.02
Heartbeat,LightTS,405,256,37,10,0.7560975609756098,261847,1.01
Heartbeat,LightTS,405,256,34,11,0.7609756097560976,261918,1.01
Heartbeat,LightTS,405,256,32,12,0.751219512195122,264956,1.02
Heartbeat,LightTS,405,256,29,13,0.7658536585365854,260580,1.0
Heartbeat,LightTS,405,256,27,15,0.7560975609756098,259981,1.0
Heartbeat,LightTS,405,256,26,15,0.7560975609756098,264374,1.02
Heartbeat,LightTS,405,256,24,16,0.751219512195122,260948,1.01
Heartbeat,LightTS,405,256,23,17,0.7609756097560976,263324,1.02
Heartbeat,LightTS,405,256,22,18,0.7560975609756098,264894,1.02
Heartbeat,LightTS,405,256,21,19,0.7463414634146341,265658,1.02
Heartbeat,LightTS,405,256,20,20,0.7609756097560976,265616,1.02
Heartbeat,LightTS,405,128,203,1,0.7609756097560976,244292,0.94
Heartbeat,LightTS,405,128,135,3,0.7707317073170732,239549,0.92
Heartbeat,LightTS,405,128,102,3,0.7609756097560976,238670,0.92
Heartbeat,LightTS,405,128,81,5,0.751219512195122,236133,0.91
Heartbeat,LightTS,405,128,68,5,0.7658536585365854,236542,0.91
Heartbeat,LightTS,405,128,58,6,0.7560975609756098,235122,0.91
Heartbeat,LightTS,405,128,51,7,0.751219512195122,235518,0.91
Heartbeat,LightTS,405,128,45,9,0.7560975609756098,233957,0.9
Heartbeat,LightTS,405,128,41,9,0.7609756097560976,235768,0.91
Heartbeat,LightTS,405,128,37,10,0.7560975609756098,234343,0.9
Heartbeat,LightTS,405,128,34,11,0.7707317073170732,234606,0.91
Heartbeat,LightTS,405,128,32,12,0.7658536585365854,237772,0.92
Heartbeat,LightTS,405,128,29,13,0.7707317073170732,233588,0.9
Heartbeat,LightTS,405,128,27,15,0.7560975609756098,233117,0.9
Heartbeat,LightTS,405,128,26,15,0.7609756097560976,237574,0.92
Heartbeat,LightTS,405,128,24,16,0.751219512195122,234276,0.9
Heartbeat,LightTS,405,128,23,17,0.7463414634146341,236716,0.91
Heartbeat,LightTS,405,128,22,18,0.7560975609756098,238350,0.92
Heartbeat,LightTS,405,128,21,19,0.751219512195122,239178,0.92
Heartbeat,LightTS,405,128,20,20,0.7560975609756098,239200,0.92
Heartbeat,LightTS,405,64,203,1,0.751219512195122,229836,0.89
Heartbeat,LightTS,405,64,135,3,0.7463414634146341,227269,0.88
Heartbeat,LightTS,405,64,102,3,0.7609756097560976,227446,0.88
Heartbeat,LightTS,405,64,81,5,0.7707317073170732,225581,0.87
Heartbeat,LightTS,405,64,68,5,0.7707317073170732,226406,0.87
Heartbeat,LightTS,405,64,58,6,0.7707317073170732,225306,0.87
Heartbeat,LightTS,405,64,51,7,0.7463414634146341,225926,0.87
Heartbeat,LightTS,405,64,45,9,0.7658536585365854,224557,0.87
Heartbeat,LightTS,405,64,41,9,0.7560975609756098,226496,0.87
Heartbeat,LightTS,405,64,37,10,0.751219512195122,225199,0.87
Heartbeat,LightTS,405,64,34,11,0.7609756097560976,225558,0.87
Heartbeat,LightTS,405,64,32,12,0.7658536585365854,228788,0.88
Heartbeat,LightTS,405,64,29,13,0.7560975609756098,224700,0.87
Heartbeat,LightTS,405,64,27,15,0.751219512195122,224293,0.87
Heartbeat,LightTS,405,64,26,15,0.7560975609756098,228782,0.88
Heartbeat,LightTS,405,64,24,16,0.7560975609756098,225548,0.87
Heartbeat,LightTS,405,64,23,17,0.751219512195122,228020,0.88
Heartbeat,LightTS,405,64,22,18,0.7609756097560976,229686,0.89
Heartbeat,LightTS,405,64,21,19,0.7560975609756098,230546,0.89
Heartbeat,LightTS,405,64,20,20,0.751219512195122,230600,0.89
Heartbeat,LightTS,405,32,203,1,0.7658536585365854,223760,0.86
Heartbeat,LightTS,405,32,135,3,0.751219512195122,222281,0.86
Heartbeat,LightTS,405,32,102,3,0.7609756097560976,222986,0.86
Heartbeat,LightTS,405,32,81,5,0.7609756097560976,221457,0.86
Heartbeat,LightTS,405,32,68,5,0.751219512195122,222490,0.86
Heartbeat,LightTS,405,32,58,6,0.751219512195122,221550,0.86
Heartbeat,LightTS,405,32,51,7,0.7609756097560976,222282,0.86
Heartbeat,LightTS,405,32,45,9,0.7658536585365854,221009,0.85
Heartbeat,LightTS,405,32,41,9,0.751219512195122,223012,0.86
Heartbeat,LightTS,405,32,37,10,0.7414634146341463,221779,0.86
Heartbeat,LightTS,405,32,34,11,0.7560975609756098,222186,0.86
Heartbeat,LightTS,405,32,32,12,0.751219512195122,225448,0.87
Heartbeat,LightTS,405,32,29,13,0.7560975609756098,221408,0.85
Heartbeat,LightTS,405,32,27,15,0.7658536585365854,221033,0.85
Heartbeat,LightTS,405,32,26,15,0.7414634146341463,225538,0.87
Heartbeat,LightTS,405,32,24,16,0.751219512195122,222336,0.86
Heartbeat,LightTS,405,32,23,17,0.775609756097561,224824,0.87
Heartbeat,LightTS,405,32,22,18,0.7560975609756098,226506,0.87
Heartbeat,LightTS,405,32,21,19,0.7658536585365854,227382,0.88
