data_name,model,seq_len,d_model,chunk_size,chunk_num,acc,model_params,model_size (MB)
JapaneseVowels,LightTS,29,512,15,1,0.9594594594594594,109139,0.43
JapaneseVowels,LightTS,29,512,10,2,0.9594594594594594,107873,0.42
JapaneseVowels,LightTS,29,512,8,3,0.9567567567567568,107437,0.42
JapaneseVowels,LightTS,29,512,6,4,0.9513513513513514,106889,0.42
JapaneseVowels,LightTS,29,512,5,5,0.9540540540540541,106659,0.42
JapaneseVowels,LightTS,29,512,4,7,0.9513513513513514,106525,0.42
JapaneseVowels,LightTS,29,512,3,9,0.9567567567567568,106291,0.42
JapaneseVowels,LightTS,29,512,2,14,0.9432432432432433,106305,0.42
JapaneseVowels,LightTS,29,256,15,1,0.9486486486486486,32115,0.13
JapaneseVowels,LightTS,29,256,10,2,0.9540540540540541,31489,0.13
JapaneseVowels,LightTS,29,256,8,3,0.9540540540540541,31309,0.13
JapaneseVowels,LightTS,29,256,6,4,0.9594594594594594,31017,0.13
JapaneseVowels,LightTS,29,256,5,5,0.9513513513513514,30915,0.13
JapaneseVowels,LightTS,29,256,4,7,0.9486486486486486,30909,0.13
JapaneseVowels,LightTS,29,256,3,9,0.9648648648648649,30803,0.13
JapaneseVowels,LightTS,29,256,2,14,0.9432432432432433,30945,0.13
JapaneseVowels,LightTS,29,128,15,1,0.9405405405405406,12035,0.06
JapaneseVowels,LightTS,29,128,10,2,0.9594594594594594,11729,0.06
JapaneseVowels,LightTS,29,128,8,3,0.9567567567567568,11677,0.06
JapaneseVowels,LightTS,29,128,6,4,0.9513513513513514,11513,0.05
JapaneseVowels,LightTS,29,128,5,5,0.9459459459459459,11475,0.05
JapaneseVowels,LightTS,29,128,4,7,0.9486486486486486,11533,0.05
JapaneseVowels,LightTS,29,128,3,9,0.9540540540540541,11491,0.05
JapaneseVowels,LightTS,29,128,2,14,0.9486486486486486,11697,0.05
JapaneseVowels,LightTS,29,64,15,1,0.9567567567567568,6603,0.04
JapaneseVowels,LightTS,29,64,10,2,0.9648648648648649,6457,0.04
JapaneseVowels,LightTS,29,64,8,3,0.9540540540540541,6469,0.04
JapaneseVowels,LightTS,29,64,6,4,0.9540540540540541,6369,0.03
JapaneseVowels,LightTS,29,64,5,5,0.9540540540540541,6363,0.03
JapaneseVowels,LightTS,29,64,4,7,0.9486486486486486,6453,0.04
JapaneseVowels,LightTS,29,64,3,9,0.9594594594594594,6443,0.03
JapaneseVowels,LightTS,29,64,2,14,0.9459459459459459,6681,0.04
JapaneseVowels,LightTS,29,32,15,1,0.9486486486486486,5039,0.03
JapaneseVowels,LightTS,29,32,10,2,0.9594594594594594,4973,0.03
JapaneseVowels,LightTS,29,32,8,3,0.9675675675675676,5017,0.03
JapaneseVowels,LightTS,29,32,6,4,0.9621621621621622,4949,0.03
JapaneseVowels,LightTS,29,32,5,5,0.9621621621621622,4959,0.03
JapaneseVowels,LightTS,29,32,4,7,0.9513513513513514,5065,0.03
JapaneseVowels,LightTS,29,32,3,9,0.9540540540540541,5071,0.03
JapaneseVowels,LightTS,29,32,2,14,0.9648648648648649,5325,0.03
