data_name,model,seq_len,d_model,chunk_size,chunk_num,acc,model_params,model_size (MB)
UWaveGestureLibrary,LightTS,315,64,20,15,0.825,114396,0.45
UWaveGestureLibrary,LightTS,315,64,19,16,0.83125,115379,0.45
UWaveGestureLibrary,LightTS,315,64,18,17,0.84375,115736,0.45
UWaveGestureLibrary,LightTS,315,64,17,18,0.83125,115467,0.45
UWaveGestureLibrary,LightTS,315,64,16,19,0.825,114572,0.45
UWaveGestureLibrary,LightTS,315,64,15,21,0.83125,113051,0.44
UWaveGestureLibrary,LightTS,315,32,158,1,0.83125,111996,0.44
UWaveGestureLibrary,LightTS,315,32,105,3,0.846875,110847,0.43
UWaveGestureLibrary,LightTS,315,32,79,3,0.8375,110764,0.43
UWaveGestureLibrary,LightTS,315,32,63,5,0.828125,110215,0.43
UWaveGestureLibrary,LightTS,315,32,53,5,0.821875,111026,0.43
UWaveGestureLibrary,LightTS,315,32,45,7,0.840625,109983,0.43
UWaveGestureLibrary,LightTS,315,32,40,7,0.8375,111512,0.44
UWaveGestureLibrary,LightTS,315,32,35,9,0.8375,109895,0.43
UWaveGestureLibrary,LightTS,315,32,32,9,0.8375,111464,0.44
UWaveGestureLibrary,LightTS,315,32,29,10,0.834375,111147,0.43
UWaveGestureLibrary,LightTS,315,32,27,11,0.825,112740,0.44
UWaveGestureLibrary,LightTS,315,32,25,12,0.825,113077,0.44
UWaveGestureLibrary,LightTS,315,32,23,13,0.828125,112158,0.44
UWaveGestureLibrary,LightTS,315,32,21,15,0.8375,109983,0.43
UWaveGestureLibrary,LightTS,315,32,20,15,0.834375,111608,0.44
UWaveGestureLibrary,LightTS,315,32,19,16,0.83125,112607,0.44
UWaveGestureLibrary,LightTS,315,32,18,17,0.83125,112980,0.44
UWaveGestureLibrary,LightTS,315,32,17,18,0.83125,112727,0.44
UWaveGestureLibrary,LightTS,315,32,16,19,0.8375,111848,0.44
UWaveGestureLibrary,LightTS,315,32,15,21,0.834375,110343,0.43
