data_name,model,seq_len,d_model,chunk_size,chunk_num,acc,model_params,model_size (MB)
ArticularyWordRecognition,LightTS,144,512,72,2,0.97,180405,0.7
ArticularyWordRecognition,LightTS,144,512,48,3,0.9433333333333334,174275,0.68
ArticularyWordRecognition,LightTS,144,512,36,4,0.9666666666666667,171221,0.66
ArticularyWordRecognition,LightTS,144,512,29,4,0.9566666666666667,169595,0.66
ArticularyWordRecognition,LightTS,144,512,24,6,0.9733333333333334,168197,0.65
ArticularyWordRecognition,LightTS,144,512,21,6,0.96,167891,0.65
ArticularyWordRecognition,LightTS,144,512,18,8,0.9766666666666667,166725,0.65
ArticularyWordRecognition,LightTS,144,512,16,9,0.96,166251,0.64
ArticularyWordRecognition,LightTS,144,512,15,9,0.96,166901,0.65
ArticularyWordRecognition,LightTS,144,512,14,10,0.9666666666666667,167267,0.65
ArticularyWordRecognition,LightTS,144,512,12,12,0.9533333333333334,165365,0.64
ArticularyWordRecognition,LightTS,144,512,11,13,0.9466666666666667,166661,0.65
ArticularyWordRecognition,LightTS,144,512,10,14,0.9633333333333334,165891,0.64
ArticularyWordRecognition,LightTS,144,512,9,16,0.9566666666666667,164837,0.64
ArticularyWordRecognition,LightTS,144,512,8,18,0.96,164725,0.64
ArticularyWordRecognition,LightTS,144,512,7,20,0.97,165147,0.64
ArticularyWordRecognition,LightTS,144,256,72,2,0.9633333333333334,92405,0.36
ArticularyWordRecognition,LightTS,144,256,48,3,0.97,89347,0.35
ArticularyWordRecognition,LightTS,144,256,36,4,0.97,87829,0.35
ArticularyWordRecognition,LightTS,144,256,29,4,0.96,87099,0.34
ArticularyWordRecognition,LightTS,144,256,24,6,0.97,86341,0.34
ArticularyWordRecognition,LightTS,144,256,21,6,0.9666666666666667,86419,0.34
ArticularyWordRecognition,LightTS,144,256,18,8,0.9666666666666667,85637,0.34
ArticularyWordRecognition,LightTS,144,256,16,9,0.9733333333333334,85419,0.34
ArticularyWordRecognition,LightTS,144,256,15,9,0.9566666666666667,86197,0.34
ArticularyWordRecognition,LightTS,144,256,14,10,0.96,86691,0.34
ArticularyWordRecognition,LightTS,144,256,12,12,0.9733333333333334,85045,0.33
ArticularyWordRecognition,LightTS,144,256,11,13,0.9666666666666667,86469,0.34
ArticularyWordRecognition,LightTS,144,256,10,14,0.97,85827,0.34
ArticularyWordRecognition,LightTS,144,256,9,16,0.9733333333333334,84901,0.33
ArticularyWordRecognition,LightTS,144,256,8,18,0.9733333333333334,84917,0.33
ArticularyWordRecognition,LightTS,144,256,7,20,0.9733333333333334,85467,0.34
ArticularyWordRecognition,LightTS,144,128,72,2,0.97,66837,0.27
ArticularyWordRecognition,LightTS,144,128,48,3,0.9766666666666667,65315,0.26
ArticularyWordRecognition,LightTS,144,128,36,4,0.9733333333333334,64565,0.26
ArticularyWordRecognition,LightTS,144,128,29,4,0.9766666666666667,64283,0.26
ArticularyWordRecognition,LightTS,144,128,24,6,0.97,63845,0.25
ArticularyWordRecognition,LightTS,144,128,21,6,0.9766666666666667,64115,0.26
ArticularyWordRecognition,LightTS,144,128,18,8,0.9833333333333333,63525,0.25
ArticularyWordRecognition,LightTS,144,128,16,9,0.9766666666666667,63435,0.25
ArticularyWordRecognition,LightTS,144,128,15,9,0.9766666666666667,64277,0.26
ArticularyWordRecognition,LightTS,144,128,14,10,0.97,64835,0.26
ArticularyWordRecognition,LightTS,144,128,12,12,0.9733333333333334,63317,0.25
ArticularyWordRecognition,LightTS,144,128,11,13,0.9733333333333334,64805,0.26
ArticularyWordRecognition,LightTS,144,128,10,14,0.9733333333333334,64227,0.26
ArticularyWordRecognition,LightTS,144,128,9,16,0.9766666666666667,63365,0.25
ArticularyWordRecognition,LightTS,144,128,8,18,0.9766666666666667,63445,0.25
