data_name,model,seq_len,d_model,chunk_size,chunk_num,acc,model_params,model_size (MB)
MotorImagery,LightTS,3000,512,1500,2,0.57,10069380,38.42
MotorImagery,LightTS,3000,512,1000,3,0.66,9941394,37.93
MotorImagery,LightTS,3000,512,750,4,0.56,9877412,37.69
MotorImagery,LightTS,3000,512,600,5,0.56,9839034,37.54
MotorImagery,LightTS,3000,512,500,6,0.57,9813460,37.45
MotorImagery,LightTS,3000,512,429,6,0.63,9804314,37.41
MotorImagery,LightTS,3000,512,375,8,0.57,9781524,37.32
MotorImagery,LightTS,3000,512,334,8,0.68,9789066,37.35
MotorImagery,LightTS,3000,512,300,10,0.59,9762404,37.25
MotorImagery,LightTS,3000,512,273,10,0.6,9764538,37.26
MotorImagery,LightTS,3000,512,250,12,0.61,9749700,37.2
MotorImagery,LightTS,3000,512,231,12,0.58,9753890,37.22
MotorImagery,LightTS,3000,512,215,13,0.59,9770852,37.28
MotorImagery,LightTS,3000,512,200,15,0.59,9737074,37.15
MotorImagery,LightTS,3000,512,188,15,0.54,9758068,37.23
MotorImagery,LightTS,3000,512,177,16,0.58,9758322,37.24
MotorImagery,LightTS,3000,512,167,17,0.57,9746836,37.19
MotorImagery,LightTS,3000,512,158,18,0.57,9732610,37.14
MotorImagery,LightTS,3000,512,150,20,0.65,9724644,37.11
MotorImagery,LightTS,3000,512,143,20,0.58,9731938,37.13
MotorImagery,LightTS,3000,256,1500,2,0.57,9707204,37.04
MotorImagery,LightTS,3000,256,1000,3,0.54,9643218,36.8
MotorImagery,LightTS,3000,256,750,4,0.63,9611236,36.67
MotorImagery,LightTS,3000,256,600,5,0.59,9592058,36.6
MotorImagery,LightTS,3000,256,500,6,0.61,9579284,36.55
MotorImagery,LightTS,3000,256,429,6,0.59,9579226,36.55
MotorImagery,LightTS,3000,256,375,8,0.56,9563348,36.49
MotorImagery,LightTS,3000,256,334,8,0.63,9576138,36.54
MotorImagery,LightTS,3000,256,300,10,0.57,9553828,36.46
MotorImagery,LightTS,3000,256,273,10,0.62,9559418,36.48
MotorImagery,LightTS,3000,256,250,12,0.61,9547524,36.43
MotorImagery,LightTS,3000,256,231,12,0.6,9554146,36.46
MotorImagery,LightTS,3000,256,215,13,0.64,9573156,36.53
MotorImagery,LightTS,3000,256,200,15,0.54,9541298,36.41
MotorImagery,LightTS,3000,256,188,15,0.57,9563828,36.49
MotorImagery,LightTS,3000,256,177,16,0.56,9565490,36.5
MotorImagery,LightTS,3000,256,167,17,0.59,9555284,36.46
MotorImagery,LightTS,3000,256,158,18,0.61,9542210,36.41
MotorImagery,LightTS,3000,256,150,20,0.63,9535268,36.38
MotorImagery,LightTS,3000,256,143,20,0.62,9543458,36.42
MotorImagery,LightTS,3000,128,1500,2,0.57,9544548,36.42
MotorImagery,LightTS,3000,128,1000,3,0.61,9512562,36.3
MotorImagery,LightTS,3000,128,750,4,0.57,9496580,36.24
MotorImagery,LightTS,3000,128,600,5,0.66,9487002,36.2
MotorImagery,LightTS,3000,128,500,6,0.61,9480628,36.18
MotorImagery,LightTS,3000,128,429,6,0.63,9485114,36.19
MotorImagery,LightTS,3000,128,375,8,0.61,9472692,36.15
MotorImagery,LightTS,3000,128,334,8,0.59,9488106,36.2
MotorImagery,LightTS,3000,128,300,10,0.58,9467972,36.13
MotorImagery,LightTS,3000,128,273,10,0.58,9475290,36.16
MotorImagery,LightTS,3000,128,250,12,0.59,9464868,36.12
MotorImagery,LightTS,3000,128,231,12,0.66,9472706,36.15
MotorImagery,LightTS,3000,128,215,13,0.58,9492740,36.22
MotorImagery,LightTS,3000,128,200,15,0.59,9461842,36.1
MotorImagery,LightTS,3000,128,188,15,0.6,9485140,36.19
MotorImagery,LightTS,3000,128,177,16,0.57,9487506,36.2
MotorImagery,LightTS,3000,128,167,17,0.59,9477940,36.17
MotorImagery,LightTS,3000,128,158,18,0.61,9465442,36.12
MotorImagery,LightTS,3000,128,150,20,0.58,9459012,36.09
MotorImagery,LightTS,3000,128,143,20,0.6,9467650,36.13
MotorImagery,LightTS,3000,64,1500,2,0.64,9467828,36.13
MotorImagery,LightTS,3000,64,1000,3,0.55,9451842,36.07
MotorImagery,LightTS,3000,64,750,4,0.57,9443860,36.04
MotorImagery,LightTS,3000,64,600,5,0.58,9439082,36.02
MotorImagery,LightTS,3000,64,500,6,0.59,9435908,36.01
MotorImagery,LightTS,3000,64,429,6,0.57,9442666,36.03
MotorImagery,LightTS,3000,64,375,8,0.57,9431972,35.99
MotorImagery,LightTS,3000,64,334,8,0.61,9448698,36.05
MotorImagery,LightTS,3000,64,300,10,0.59,9429652,35.98
MotorImagery,LightTS,3000,64,273,10,0.62,9437834,36.01
MotorImagery,LightTS,3000,64,250,12,0.57,9428148,35.98
MotorImagery,LightTS,3000,64,231,12,0.6,9436594,36.01
MotorImagery,LightTS,3000,64,215,13,0.61,9457140,36.09
MotorImagery,LightTS,3000,64,200,15,0.64,9426722,35.97
MotorImagery,LightTS,3000,64,188,15,0.55,9450404,36.06
MotorImagery,LightTS,3000,64,177,16,0.59,9453122,36.07
MotorImagery,LightTS,3000,64,167,17,0.62,9443876,36.04
MotorImagery,LightTS,3000,64,158,18,0.59,9431666,35.99
MotorImagery,LightTS,3000,64,150,20,0.61,9425492,35.97
MotorImagery,LightTS,3000,64,143,20,0.64,9434354,36.0
MotorImagery,LightTS,3000,32,1500,2,0.6,9430620,35.99
MotorImagery,LightTS,3000,32,1000,3,0.62,9422634,35.95
MotorImagery,LightTS,3000,32,750,4,0.58,9418652,35.94
MotorImagery,LightTS,3000,32,600,5,0.62,9416274,35.93
MotorImagery,LightTS,3000,32,500,6,0.6,9414700,35.92
MotorImagery,LightTS,3000,32,429,6,0.57,9422594,35.95
MotorImagery,LightTS,3000,32,375,8,0.61,9412764,35.92
MotorImagery,LightTS,3000,32,334,8,0.61,9430146,35.98
MotorImagery,LightTS,3000,32,300,10,0.64,9411644,35.91
MotorImagery,LightTS,3000,32,273,10,0.54,9420258,35.95
MotorImagery,LightTS,3000,32,250,12,0.6,9410940,35.91
MotorImagery,LightTS,3000,32,231,12,0.6,9419690,35.94
MotorImagery,LightTS,3000,32,215,13,0.59,9440492,36.02
MotorImagery,LightTS,3000,32,200,15,0.62,9410314,35.91
MotorImagery,LightTS,3000,32,188,15,0.58,9434188,36.0
MotorImagery,LightTS,3000,32,177,16,0.58,9437082,36.01
MotorImagery,LightTS,3000,32,167,17,0.59,9427996,35.98
MotorImagery,LightTS,3000,32,158,18,0.63,9415930,35.93
MotorImagery,LightTS,3000,32,150,20,0.57,9409884,35.91
MotorImagery,LightTS,3000,32,143,20,0.61,9418858,35.94
