data_name,model,seq_len,moving_average,moving_average_ratio,acc,model_params,model_size (MB)
CharacterTrajectories,DLinear,182,91,0.5,0.9811977715877437,77552,0.3
CharacterTrajectories,DLinear,182,82,0.45054945054945056,0.9798050139275766,77552,0.3
CharacterTrajectories,DLinear,182,73,0.4010989010989011,0.9798050139275766,77552,0.3
CharacterTrajectories,DLinear,182,64,0.3516483516483517,0.9798050139275766,77552,0.3
CharacterTrajectories,DLinear,182,55,0.3021978021978022,0.9805013927576601,77552,0.3
CharacterTrajectories,DLinear,182,46,0.25274725274725274,0.9798050139275766,77552,0.3
CharacterTrajectories,DLinear,182,37,0.2032967032967033,0.979108635097493,77552,0.3
CharacterTrajectories,DLinear,182,28,0.15384615384615385,0.9784122562674095,77552,0.3
CharacterTrajectories,DLinear,182,19,0.1043956043956044,0.9784122562674095,77552,0.3
CharacterTrajectories,DLinear,182,10,0.054945054945054944,0.979108635097493,77552,0.3
CharacterTrajectories,DLinear,182,8,0.04395604395604396,0.9784122562674095,77552,0.3
CharacterTrajectories,DLinear,182,6,0.03296703296703297,0.979108635097493,77552,0.3
CharacterTrajectories,DLinear,182,4,0.02197802197802198,0.9798050139275766,77552,0.3
CharacterTrajectories,DLinear,182,2,0.01098901098901099,0.9798050139275766,77552,0.3
CharacterTrajectories,DLinear,182,1,0.005494505494505495,0.979108635097493,77552,0.3
