data_name,model,seq_len,moving_average,moving_average_ratio,acc,model_params,model_size (MB)
FaceDetection,DLinear,62,31,0.5,0.6861520998864926,25670,0.1
FaceDetection,DLinear,62,28,0.45161290322580644,0.6853007945516458,25670,0.1
FaceDetection,DLinear,62,25,0.4032258064516129,0.6821793416572077,25670,0.1
FaceDetection,DLinear,62,22,0.3548387096774194,0.6824631101021567,25670,0.1
FaceDetection,DLinear,62,19,0.3064516129032258,0.6807604994324631,25670,0.1
FaceDetection,DLinear,62,16,0.25806451612903225,0.6827468785471056,25670,0.1
FaceDetection,DLinear,62,13,0.20967741935483872,0.6853007945516458,25670,0.1
FaceDetection,DLinear,62,10,0.16129032258064516,0.688422247446084,25670,0.1
FaceDetection,DLinear,62,7,0.11290322580645161,0.6949489216799092,25670,0.1
FaceDetection,DLinear,62,4,0.06451612903225806,0.6906923950056754,25670,0.1
FaceDetection,DLinear,62,3,0.04838709677419355,0.6909761634506243,25670,0.1
FaceDetection,DLinear,62,2,0.03225806451612903,0.6938138479001135,25670,0.1
FaceDetection,DLinear,62,1,0.016129032258064516,0.6923950056753689,25670,0.1
