data_name,model,seq_len,d_model,n_heads,e_layers,d_layers,d_ff,top_k,acc,model_params,model_size (MB)
InsectWingbeat,ETSformer,22,512,8,2,2,2048,4,0.61584,6084202,32.99
InsectWingbeat,ETSformer,22,512,8,2,2,2048,3,0.6222,6084202,32.99
InsectWingbeat,ETSformer,22,512,8,2,2,2048,2,0.61768,6084202,32.99
InsectWingbeat,ETSformer,22,512,8,2,2,2048,1,0.62192,6084202,32.99
InsectWingbeat,ETSformer,22,512,8,2,2,1024,4,0.61712,3987050,24.99
InsectWingbeat,ETSformer,22,512,8,2,2,1024,3,0.62568,3987050,24.99
InsectWingbeat,ETSformer,22,512,8,2,2,1024,2,0.61628,3987050,24.99
InsectWingbeat,ETSformer,22,512,8,2,2,1024,1,0.61976,3987050,24.99
InsectWingbeat,ETSformer,22,512,8,2,2,512,4,0.61724,2938474,20.99
InsectWingbeat,ETSformer,22,512,8,2,2,512,3,0.627,2938474,20.99
InsectWingbeat,ETSformer,22,512,8,2,2,512,2,0.62548,2938474,20.99
InsectWingbeat,ETSformer,22,512,8,2,2,512,1,0.62528,2938474,20.99
InsectWingbeat,ETSformer,22,512,8,2,2,256,4,0.62068,2414186,18.99
InsectWingbeat,ETSformer,22,512,8,2,2,256,3,0.62708,2414186,18.99
InsectWingbeat,ETSformer,22,512,8,2,2,256,2,0.626,2414186,18.99
InsectWingbeat,ETSformer,22,512,8,2,2,256,1,0.624,2414186,18.99
InsectWingbeat,ETSformer,22,512,8,2,2,128,4,0.6166,2152042,17.99
InsectWingbeat,ETSformer,22,512,8,2,2,128,3,0.62784,2152042,17.99
InsectWingbeat,ETSformer,22,512,8,2,2,128,2,0.61624,2152042,17.99
InsectWingbeat,ETSformer,22,512,8,2,2,128,1,0.62244,2152042,17.99
InsectWingbeat,ETSformer,22,512,8,2,2,64,4,0.62392,2020970,17.49
InsectWingbeat,ETSformer,22,512,8,2,2,64,3,0.6232,2020970,17.49
InsectWingbeat,ETSformer,22,512,8,2,2,64,2,0.62496,2020970,17.49
InsectWingbeat,ETSformer,22,512,8,2,2,64,1,0.6222,2020970,17.49
InsectWingbeat,ETSformer,22,256,8,2,2,2048,4,0.62308,2780778,15.51
InsectWingbeat,ETSformer,22,256,8,2,2,2048,3,0.62744,2780778,15.51
InsectWingbeat,ETSformer,22,256,8,2,2,2048,2,0.62904,2780778,15.51
InsectWingbeat,ETSformer,22,256,8,2,2,2048,1,0.62688,2780778,15.51
InsectWingbeat,ETSformer,22,256,8,2,2,1024,4,0.62332,1732202,11.51
InsectWingbeat,ETSformer,22,256,8,2,2,1024,3,0.63192,1732202,11.51
InsectWingbeat,ETSformer,22,256,8,2,2,1024,2,0.63148,1732202,11.51
InsectWingbeat,ETSformer,22,256,8,2,2,1024,1,0.62496,1732202,11.51
InsectWingbeat,ETSformer,22,256,8,2,2,512,4,0.62308,1207914,9.51
InsectWingbeat,ETSformer,22,256,8,2,2,512,3,0.62684,1207914,9.51
InsectWingbeat,ETSformer,22,256,8,2,2,512,2,0.62708,1207914,9.51
InsectWingbeat,ETSformer,22,256,8,2,2,512,1,0.62568,1207914,9.51
InsectWingbeat,ETSformer,22,256,8,2,2,256,4,0.62316,945770,8.51
InsectWingbeat,ETSformer,22,256,8,2,2,256,3,0.62716,945770,8.51
InsectWingbeat,ETSformer,22,256,8,2,2,256,2,0.62764,945770,8.51
InsectWingbeat,ETSformer,22,256,8,2,2,256,1,0.62516,945770,8.51
InsectWingbeat,ETSformer,22,256,8,2,2,128,4,0.62324,814698,8.01
InsectWingbeat,ETSformer,22,256,8,2,2,128,3,0.62392,814698,8.01
InsectWingbeat,ETSformer,22,256,8,2,2,128,2,0.62932,814698,8.01
InsectWingbeat,ETSformer,22,256,8,2,2,128,1,0.6268,814698,8.01
InsectWingbeat,ETSformer,22,256,8,2,2,64,4,0.61388,749162,7.76
InsectWingbeat,ETSformer,22,256,8,2,2,64,3,0.62872,749162,7.76
InsectWingbeat,ETSformer,22,256,8,2,2,64,2,0.62908,749162,7.76
InsectWingbeat,ETSformer,22,256,8,2,2,64,1,0.62452,749162,7.76
InsectWingbeat,ETSformer,22,128,8,2,2,2048,4,0.63572,1325674,7.52
InsectWingbeat,ETSformer,22,128,8,2,2,2048,3,0.63492,1325674,7.52
InsectWingbeat,ETSformer,22,128,8,2,2,2048,2,0.63428,1325674,7.52
InsectWingbeat,ETSformer,22,128,8,2,2,2048,1,0.63028,1325674,7.52
InsectWingbeat,ETSformer,22,128,8,2,2,1024,4,0.63564,801386,5.52
InsectWingbeat,ETSformer,22,128,8,2,2,1024,3,0.63784,801386,5.52
InsectWingbeat,ETSformer,22,128,8,2,2,1024,2,0.6318,801386,5.52
InsectWingbeat,ETSformer,22,128,8,2,2,1024,1,0.62592,801386,5.52
InsectWingbeat,ETSformer,22,128,8,2,2,512,4,0.63944,539242,4.52
InsectWingbeat,ETSformer,22,128,8,2,2,512,3,0.63988,539242,4.52
InsectWingbeat,ETSformer,22,128,8,2,2,512,2,0.64028,539242,4.52
InsectWingbeat,ETSformer,22,128,8,2,2,512,1,0.62088,539242,4.52
InsectWingbeat,ETSformer,22,128,8,2,2,256,4,0.63704,408170,4.02
InsectWingbeat,ETSformer,22,128,8,2,2,256,3,0.639,408170,4.02
InsectWingbeat,ETSformer,22,128,8,2,2,256,2,0.63932,408170,4.02
InsectWingbeat,ETSformer,22,128,8,2,2,256,1,0.63068,408170,4.02
InsectWingbeat,ETSformer,22,128,8,2,2,128,4,0.635,342634,3.77
InsectWingbeat,ETSformer,22,128,8,2,2,128,3,0.63476,342634,3.77
