data_name,model,seq_len,d_model,n_heads,e_layers,d_layers,d_ff,top_k,acc,model_params,model_size (MB)
FingerMovements,ETSformer,50,128,8,1,1,2048,2,0.56,589442,4.7
FingerMovements,ETSformer,50,128,8,1,1,2048,1,0.56,589442,4.7
FingerMovements,ETSformer,50,128,8,1,1,1024,4,0.58,327298,3.7
FingerMovements,ETSformer,50,128,8,1,1,1024,3,0.57,327298,3.7
FingerMovements,ETSformer,50,128,8,1,1,1024,2,0.55,327298,3.7
FingerMovements,ETSformer,50,128,8,1,1,1024,1,0.55,327298,3.7
FingerMovements,ETSformer,50,128,8,1,1,512,4,0.57,196226,3.2
FingerMovements,ETSformer,50,128,8,1,1,512,3,0.56,196226,3.2
FingerMovements,ETSformer,50,128,8,1,1,512,2,0.55,196226,3.2
FingerMovements,ETSformer,50,128,8,1,1,512,1,0.55,196226,3.2
FingerMovements,ETSformer,50,128,8,1,1,256,4,0.58,130690,2.95
FingerMovements,ETSformer,50,128,8,1,1,256,3,0.58,130690,2.95
FingerMovements,ETSformer,50,128,8,1,1,256,2,0.56,130690,2.95
FingerMovements,ETSformer,50,128,8,1,1,256,1,0.58,130690,2.95
FingerMovements,ETSformer,50,128,8,1,1,128,4,0.57,97922,2.83
FingerMovements,ETSformer,50,128,8,1,1,128,3,0.6,97922,2.83
FingerMovements,ETSformer,50,128,8,1,1,128,2,0.55,97922,2.83
FingerMovements,ETSformer,50,128,8,1,1,128,1,0.58,97922,2.83
FingerMovements,ETSformer,50,128,8,1,1,64,4,0.54,81538,2.76
FingerMovements,ETSformer,50,128,8,1,1,64,3,0.54,81538,2.76
FingerMovements,ETSformer,50,128,8,1,1,64,2,0.57,81538,2.76
FingerMovements,ETSformer,50,128,8,1,1,64,1,0.56,81538,2.76
FingerMovements,ETSformer,50,64,8,1,1,2048,4,0.57,286594,2.32
FingerMovements,ETSformer,50,64,8,1,1,2048,3,0.61,286594,2.32
FingerMovements,ETSformer,50,64,8,1,1,2048,2,0.53,286594,2.32
FingerMovements,ETSformer,50,64,8,1,1,2048,1,0.58,286594,2.32
FingerMovements,ETSformer,50,64,8,1,1,1024,4,0.55,155522,1.82
FingerMovements,ETSformer,50,64,8,1,1,1024,3,0.53,155522,1.82
FingerMovements,ETSformer,50,64,8,1,1,1024,2,0.58,155522,1.82
FingerMovements,ETSformer,50,64,8,1,1,1024,1,0.54,155522,1.82
FingerMovements,ETSformer,50,64,8,1,1,512,4,0.57,89986,1.57
FingerMovements,ETSformer,50,64,8,1,1,512,3,0.55,89986,1.57
FingerMovements,ETSformer,50,64,8,1,1,512,2,0.55,89986,1.57
FingerMovements,ETSformer,50,64,8,1,1,512,1,0.57,89986,1.57
FingerMovements,ETSformer,50,64,8,1,1,256,4,0.54,57218,1.45
FingerMovements,ETSformer,50,64,8,1,1,256,3,0.57,57218,1.45
FingerMovements,ETSformer,50,64,8,1,1,256,2,0.56,57218,1.45
FingerMovements,ETSformer,50,64,8,1,1,256,1,0.63,57218,1.45
FingerMovements,ETSformer,50,64,8,1,1,128,4,0.53,40834,1.39
FingerMovements,ETSformer,50,64,8,1,1,128,3,0.56,40834,1.39
FingerMovements,ETSformer,50,64,8,1,1,128,2,0.57,40834,1.39
FingerMovements,ETSformer,50,64,8,1,1,128,1,0.6,40834,1.39
FingerMovements,ETSformer,50,64,8,1,1,64,4,0.52,32642,1.36
FingerMovements,ETSformer,50,64,8,1,1,64,3,0.53,32642,1.36
FingerMovements,ETSformer,50,64,8,1,1,64,2,0.52,32642,1.36
FingerMovements,ETSformer,50,64,8,1,1,64,1,0.55,32642,1.36
FingerMovements,ETSformer,50,32,8,1,1,2048,4,0.52,141314,1.16
FingerMovements,ETSformer,50,32,8,1,1,2048,3,0.55,141314,1.16
FingerMovements,ETSformer,50,32,8,1,1,2048,2,0.49,141314,1.16
FingerMovements,ETSformer,50,32,8,1,1,2048,1,0.56,141314,1.16
FingerMovements,ETSformer,50,32,8,1,1,1024,4,0.47,75778,0.91
FingerMovements,ETSformer,50,32,8,1,1,1024,3,0.52,75778,0.91
FingerMovements,ETSformer,50,32,8,1,1,1024,2,0.49,75778,0.91
FingerMovements,ETSformer,50,32,8,1,1,1024,1,0.51,75778,0.91
FingerMovements,ETSformer,50,32,8,1,1,512,4,0.52,43010,0.78
FingerMovements,ETSformer,50,32,8,1,1,512,3,0.55,43010,0.78
FingerMovements,ETSformer,50,32,8,1,1,512,2,0.57,43010,0.78
FingerMovements,ETSformer,50,32,8,1,1,512,1,0.59,43010,0.78
FingerMovements,ETSformer,50,32,8,1,1,256,4,0.5,26626,0.72
FingerMovements,ETSformer,50,32,8,1,1,256,3,0.5,26626,0.72
FingerMovements,ETSformer,50,32,8,1,1,256,2,0.57,26626,0.72
FingerMovements,ETSformer,50,32,8,1,1,256,1,0.53,26626,0.72
FingerMovements,ETSformer,50,32,8,1,1,128,4,0.54,18434,0.69
FingerMovements,ETSformer,50,32,8,1,1,128,3,0.56,18434,0.69
FingerMovements,ETSformer,50,32,8,1,1,128,2,0.51,18434,0.69
FingerMovements,ETSformer,50,32,8,1,1,128,1,0.52,18434,0.69
FingerMovements,ETSformer,50,32,8,1,1,64,4,0.52,14338,0.68
FingerMovements,ETSformer,50,32,8,1,1,64,3,0.57,14338,0.68
FingerMovements,ETSformer,50,32,8,1,1,64,2,0.52,14338,0.68
FingerMovements,ETSformer,50,32,8,1,1,64,1,0.52,14338,0.68
