data_name,model,seq_len,d_model,n_heads,e_layers,d_layers,d_ff,top_k,acc,model_params,model_size (MB)
Heartbeat,ETSformer,405,512,8,2,2,2048,4,0.7560975609756098,5886986,32.24
Heartbeat,ETSformer,405,512,8,2,2,2048,3,0.751219512195122,5886986,32.24
Heartbeat,ETSformer,405,512,8,2,2,2048,2,0.751219512195122,5886986,32.24
Heartbeat,ETSformer,405,512,8,2,2,2048,1,0.751219512195122,5886986,32.24
Heartbeat,ETSformer,405,512,8,2,2,1024,4,0.7463414634146341,3789834,24.24
Heartbeat,ETSformer,405,512,8,2,2,1024,3,0.751219512195122,3789834,24.24
Heartbeat,ETSformer,405,512,8,2,2,1024,2,0.7560975609756098,3789834,24.24
Heartbeat,ETSformer,405,512,8,2,2,1024,1,0.7560975609756098,3789834,24.24
Heartbeat,ETSformer,405,512,8,2,2,512,4,0.751219512195122,2741258,20.24
Heartbeat,ETSformer,405,512,8,2,2,512,3,0.7365853658536585,2741258,20.24
Heartbeat,ETSformer,405,512,8,2,2,512,2,0.7463414634146341,2741258,20.24
Heartbeat,ETSformer,405,512,8,2,2,512,1,0.7365853658536585,2741258,20.24
Heartbeat,ETSformer,405,512,8,2,2,256,4,0.7414634146341463,2216970,18.24
Heartbeat,ETSformer,405,512,8,2,2,256,3,0.7414634146341463,2216970,18.24
Heartbeat,ETSformer,405,512,8,2,2,256,2,0.7560975609756098,2216970,18.24
Heartbeat,ETSformer,405,512,8,2,2,256,1,0.751219512195122,2216970,18.24
Heartbeat,ETSformer,405,512,8,2,2,128,4,0.7463414634146341,1954826,17.24
Heartbeat,ETSformer,405,512,8,2,2,128,3,0.751219512195122,1954826,17.24
Heartbeat,ETSformer,405,512,8,2,2,128,2,0.7463414634146341,1954826,17.24
Heartbeat,ETSformer,405,512,8,2,2,128,1,0.7560975609756098,1954826,17.24
Heartbeat,ETSformer,405,512,8,2,2,64,4,0.7463414634146341,1823754,16.74
Heartbeat,ETSformer,405,512,8,2,2,64,3,0.7365853658536585,1823754,16.74
Heartbeat,ETSformer,405,512,8,2,2,64,2,0.7414634146341463,1823754,16.74
Heartbeat,ETSformer,405,512,8,2,2,64,1,0.7463414634146341,1823754,16.74
Heartbeat,ETSformer,405,256,8,2,2,2048,4,0.7609756097560976,2681610,15.13
Heartbeat,ETSformer,405,256,8,2,2,2048,3,0.751219512195122,2681610,15.13
Heartbeat,ETSformer,405,256,8,2,2,2048,2,0.751219512195122,2681610,15.13
Heartbeat,ETSformer,405,256,8,2,2,2048,1,0.7609756097560976,2681610,15.13
Heartbeat,ETSformer,405,256,8,2,2,1024,4,0.7463414634146341,1633034,11.13
Heartbeat,ETSformer,405,256,8,2,2,1024,3,0.7365853658536585,1633034,11.13
Heartbeat,ETSformer,405,256,8,2,2,1024,2,0.7414634146341463,1633034,11.13
Heartbeat,ETSformer,405,256,8,2,2,1024,1,0.7609756097560976,1633034,11.13
Heartbeat,ETSformer,405,256,8,2,2,512,4,0.751219512195122,1108746,9.13
Heartbeat,ETSformer,405,256,8,2,2,512,3,0.7414634146341463,1108746,9.13
Heartbeat,ETSformer,405,256,8,2,2,512,2,0.7560975609756098,1108746,9.13
Heartbeat,ETSformer,405,256,8,2,2,512,1,0.7414634146341463,1108746,9.13
Heartbeat,ETSformer,405,256,8,2,2,256,4,0.751219512195122,846602,8.13
Heartbeat,ETSformer,405,256,8,2,2,256,3,0.7560975609756098,846602,8.13
Heartbeat,ETSformer,405,256,8,2,2,256,2,0.7414634146341463,846602,8.13
Heartbeat,ETSformer,405,256,8,2,2,256,1,0.7463414634146341,846602,8.13
Heartbeat,ETSformer,405,256,8,2,2,128,4,0.751219512195122,715530,7.63
