data_name,model,seq_len,d_model,n_heads,e_layers,d_layers,d_ff,top_k,acc,model_params,model_size (MB)
Handwriting,ETSformer,152,512,8,2,2,2048,4,0.30117647058823527,7287378,37.58
Handwriting,ETSformer,152,512,8,2,2,2048,3,0.31176470588235294,7287378,37.58
Handwriting,ETSformer,152,512,8,2,2,2048,2,0.3235294117647059,7287378,37.58
Handwriting,ETSformer,152,512,8,2,2,2048,1,0.3352941176470588,7287378,37.58
Handwriting,ETSformer,152,512,8,2,2,1024,4,0.3023529411764706,5190226,29.58
Handwriting,ETSformer,152,512,8,2,2,1024,3,0.3070588235294118,5190226,29.58
Handwriting,ETSformer,152,512,8,2,2,1024,2,0.32588235294117646,5190226,29.58
Handwriting,ETSformer,152,512,8,2,2,1024,1,0.3376470588235294,5190226,29.58
Handwriting,ETSformer,152,512,8,2,2,512,4,0.3235294117647059,4141650,25.58
Handwriting,ETSformer,152,512,8,2,2,512,3,0.31529411764705884,4141650,25.58
Handwriting,ETSformer,152,512,8,2,2,512,2,0.3176470588235294,4141650,25.58
Handwriting,ETSformer,152,512,8,2,2,512,1,0.30470588235294116,4141650,25.58
Handwriting,ETSformer,152,512,8,2,2,256,4,0.29411764705882354,3617362,23.58
Handwriting,ETSformer,152,512,8,2,2,256,3,0.3070588235294118,3617362,23.58
Handwriting,ETSformer,152,512,8,2,2,256,2,0.31529411764705884,3617362,23.58
Handwriting,ETSformer,152,512,8,2,2,256,1,0.3388235294117647,3617362,23.58
Handwriting,ETSformer,152,512,8,2,2,128,4,0.3023529411764706,3355218,22.58
Handwriting,ETSformer,152,512,8,2,2,128,3,0.3388235294117647,3355218,22.58
Handwriting,ETSformer,152,512,8,2,2,128,2,0.3305882352941176,3355218,22.58
Handwriting,ETSformer,152,512,8,2,2,128,1,0.3341176470588235,3355218,22.58
Handwriting,ETSformer,152,512,8,2,2,64,4,0.31411764705882356,3224146,22.08
Handwriting,ETSformer,152,512,8,2,2,64,3,0.33647058823529413,3224146,22.08
Handwriting,ETSformer,152,512,8,2,2,64,2,0.33647058823529413,3224146,22.08
Handwriting,ETSformer,152,512,8,2,2,64,1,0.3341176470588235,3224146,22.08
Handwriting,ETSformer,152,256,8,2,2,2048,4,0.3423529411764706,3381586,17.8
Handwriting,ETSformer,152,256,8,2,2,2048,3,0.3447058823529412,3381586,17.8
Handwriting,ETSformer,152,256,8,2,2,2048,2,0.35294117647058826,3381586,17.8
Handwriting,ETSformer,152,256,8,2,2,2048,1,0.3447058823529412,3381586,17.8
Handwriting,ETSformer,152,256,8,2,2,1024,4,0.35058823529411764,2333010,13.8
Handwriting,ETSformer,152,256,8,2,2,1024,3,0.34941176470588237,2333010,13.8
Handwriting,ETSformer,152,256,8,2,2,1024,2,0.3458823529411765,2333010,13.8
Handwriting,ETSformer,152,256,8,2,2,1024,1,0.34,2333010,13.8
Handwriting,ETSformer,152,256,8,2,2,512,4,0.34941176470588237,1808722,11.8
Handwriting,ETSformer,152,256,8,2,2,512,3,0.34941176470588237,1808722,11.8
Handwriting,ETSformer,152,256,8,2,2,512,2,0.3423529411764706,1808722,11.8
Handwriting,ETSformer,152,256,8,2,2,512,1,0.3376470588235294,1808722,11.8
Handwriting,ETSformer,152,256,8,2,2,256,4,0.35058823529411764,1546578,10.8
Handwriting,ETSformer,152,256,8,2,2,256,3,0.3376470588235294,1546578,10.8
Handwriting,ETSformer,152,256,8,2,2,256,2,0.3341176470588235,1546578,10.8
Handwriting,ETSformer,152,256,8,2,2,256,1,0.33294117647058824,1546578,10.8
Handwriting,ETSformer,152,256,8,2,2,128,4,0.33294117647058824,1415506,10.3
Handwriting,ETSformer,152,256,8,2,2,128,3,0.3423529411764706,1415506,10.3
Handwriting,ETSformer,152,256,8,2,2,128,2,0.33647058823529413,1415506,10.3
Handwriting,ETSformer,152,256,8,2,2,128,1,0.3352941176470588,1415506,10.3
