data_name,model,seq_len,d_model,n_heads,e_layers,d_layers,d_ff,top_k,acc,model_params,model_size (MB)
Epilepsy,ETSformer,206,128,8,2,2,256,2,0.8405797101449275,307388,3.63
Epilepsy,ETSformer,206,128,8,2,2,256,1,0.8623188405797102,307388,3.63
Epilepsy,ETSformer,206,128,8,2,2,128,4,0.8188405797101449,241852,3.38
Epilepsy,ETSformer,206,128,8,2,2,128,3,0.8333333333333334,241852,3.38
Epilepsy,ETSformer,206,128,8,2,2,128,2,0.8188405797101449,241852,3.38
Epilepsy,ETSformer,206,128,8,2,2,128,1,0.8623188405797102,241852,3.38
Epilepsy,ETSformer,206,128,8,2,2,64,4,0.8260869565217391,209084,3.26
Epilepsy,ETSformer,206,128,8,2,2,64,3,0.8260869565217391,209084,3.26
Epilepsy,ETSformer,206,128,8,2,2,64,2,0.8333333333333334,209084,3.26
Epilepsy,ETSformer,206,128,8,2,2,64,1,0.8478260869565217,209084,3.26
Epilepsy,ETSformer,206,64,8,2,2,2048,4,0.855072463768116,596092,3.51
Epilepsy,ETSformer,206,64,8,2,2,2048,3,0.8623188405797102,596092,3.51
Epilepsy,ETSformer,206,64,8,2,2,2048,2,0.8768115942028986,596092,3.51
Epilepsy,ETSformer,206,64,8,2,2,2048,1,0.927536231884058,596092,3.51
Epilepsy,ETSformer,206,64,8,2,2,1024,4,0.8478260869565217,333948,2.51
Epilepsy,ETSformer,206,64,8,2,2,1024,3,0.855072463768116,333948,2.51
Epilepsy,ETSformer,206,64,8,2,2,1024,2,0.8913043478260869,333948,2.51
Epilepsy,ETSformer,206,64,8,2,2,1024,1,0.9130434782608695,333948,2.51
Epilepsy,ETSformer,206,64,8,2,2,512,4,0.855072463768116,202876,2.01
Epilepsy,ETSformer,206,64,8,2,2,512,3,0.8623188405797102,202876,2.01
Epilepsy,ETSformer,206,64,8,2,2,512,2,0.8768115942028986,202876,2.01
Epilepsy,ETSformer,206,64,8,2,2,512,1,0.8985507246376812,202876,2.01
Epilepsy,ETSformer,206,64,8,2,2,256,4,0.855072463768116,137340,1.76
Epilepsy,ETSformer,206,64,8,2,2,256,3,0.8478260869565217,137340,1.76
Epilepsy,ETSformer,206,64,8,2,2,256,2,0.8768115942028986,137340,1.76
Epilepsy,ETSformer,206,64,8,2,2,256,1,0.8913043478260869,137340,1.76
Epilepsy,ETSformer,206,64,8,2,2,128,4,0.8405797101449275,104572,1.64
Epilepsy,ETSformer,206,64,8,2,2,128,3,0.855072463768116,104572,1.64
Epilepsy,ETSformer,206,64,8,2,2,128,2,0.8695652173913043,104572,1.64
Epilepsy,ETSformer,206,64,8,2,2,128,1,0.8695652173913043,104572,1.64
Epilepsy,ETSformer,206,64,8,2,2,64,4,0.8478260869565217,88188,1.57
Epilepsy,ETSformer,206,64,8,2,2,64,3,0.8333333333333334,88188,1.57
Epilepsy,ETSformer,206,64,8,2,2,64,2,0.8478260869565217,88188,1.57
