data_name,model,seq_len,d_model,n_heads,e_layers,d_layers,d_ff,top_k,acc,model_params,model_size (MB)
SelfRegulationSCP1,ETSformer,896,512,8,2,2,2048,4,0.8532423208191127,6192210,33.4
SelfRegulationSCP1,ETSformer,896,512,8,2,2,2048,3,0.9146757679180887,6192210,33.4
SelfRegulationSCP1,ETSformer,896,512,8,2,2,2048,2,0.8907849829351536,6192210,33.4
SelfRegulationSCP1,ETSformer,896,512,8,2,2,2048,1,0.9010238907849829,6192210,33.4
SelfRegulationSCP1,ETSformer,896,512,8,2,2,1024,4,0.9078498293515358,4095058,25.4
SelfRegulationSCP1,ETSformer,896,512,8,2,2,1024,3,0.9010238907849829,4095058,25.4
SelfRegulationSCP1,ETSformer,896,512,8,2,2,1024,2,0.9010238907849829,4095058,25.4
SelfRegulationSCP1,ETSformer,896,512,8,2,2,1024,1,0.8839590443686007,4095058,25.4
SelfRegulationSCP1,ETSformer,896,512,8,2,2,512,4,0.8976109215017065,3046482,21.4
SelfRegulationSCP1,ETSformer,896,512,8,2,2,512,3,0.8873720136518771,3046482,21.4
SelfRegulationSCP1,ETSformer,896,512,8,2,2,512,2,0.8771331058020477,3046482,21.4
SelfRegulationSCP1,ETSformer,896,512,8,2,2,512,1,0.9044368600682594,3046482,21.4
SelfRegulationSCP1,ETSformer,896,512,8,2,2,256,4,0.89419795221843,2522194,19.4
SelfRegulationSCP1,ETSformer,896,512,8,2,2,256,3,0.9112627986348123,2522194,19.4
SelfRegulationSCP1,ETSformer,896,512,8,2,2,256,2,0.9146757679180887,2522194,19.4
SelfRegulationSCP1,ETSformer,896,512,8,2,2,256,1,0.8907849829351536,2522194,19.4
SelfRegulationSCP1,ETSformer,896,512,8,2,2,128,4,0.9010238907849829,2260050,18.4
SelfRegulationSCP1,ETSformer,896,512,8,2,2,128,3,0.89419795221843,2260050,18.4
SelfRegulationSCP1,ETSformer,896,512,8,2,2,128,2,0.9112627986348123,2260050,18.4
SelfRegulationSCP1,ETSformer,896,512,8,2,2,128,1,0.9180887372013652,2260050,18.4
SelfRegulationSCP1,ETSformer,896,512,8,2,2,64,4,0.8839590443686007,2128978,17.9
SelfRegulationSCP1,ETSformer,896,512,8,2,2,64,3,0.9146757679180887,2128978,17.9
SelfRegulationSCP1,ETSformer,896,512,8,2,2,64,2,0.89419795221843,2128978,17.9
SelfRegulationSCP1,ETSformer,896,512,8,2,2,64,1,0.8532423208191127,2128978,17.9
SelfRegulationSCP1,ETSformer,896,256,8,2,2,2048,4,0.8805460750853242,2834002,15.71
SelfRegulationSCP1,ETSformer,896,256,8,2,2,2048,3,0.8976109215017065,2834002,15.71
SelfRegulationSCP1,ETSformer,896,256,8,2,2,2048,2,0.8976109215017065,2834002,15.71
SelfRegulationSCP1,ETSformer,896,256,8,2,2,2048,1,0.89419795221843,2834002,15.71
SelfRegulationSCP1,ETSformer,896,256,8,2,2,1024,4,0.8873720136518771,1785426,11.71
SelfRegulationSCP1,ETSformer,896,256,8,2,2,1024,3,0.89419795221843,1785426,11.71
SelfRegulationSCP1,ETSformer,896,256,8,2,2,1024,2,0.9112627986348123,1785426,11.71
SelfRegulationSCP1,ETSformer,896,256,8,2,2,1024,1,0.8907849829351536,1785426,11.71
SelfRegulationSCP1,ETSformer,896,256,8,2,2,512,4,0.9010238907849829,1261138,9.71
SelfRegulationSCP1,ETSformer,896,256,8,2,2,512,3,0.9078498293515358,1261138,9.71
SelfRegulationSCP1,ETSformer,896,256,8,2,2,512,2,0.8771331058020477,1261138,9.71
SelfRegulationSCP1,ETSformer,896,256,8,2,2,512,1,0.8839590443686007,1261138,9.71
SelfRegulationSCP1,ETSformer,896,256,8,2,2,256,4,0.9010238907849829,998994,8.71
SelfRegulationSCP1,ETSformer,896,256,8,2,2,256,3,0.9044368600682594,998994,8.71
SelfRegulationSCP1,ETSformer,896,256,8,2,2,256,2,0.89419795221843,998994,8.71
SelfRegulationSCP1,ETSformer,896,256,8,2,2,256,1,0.8737201365187713,998994,8.71
SelfRegulationSCP1,ETSformer,896,256,8,2,2,128,4,0.8907849829351536,867922,8.21
SelfRegulationSCP1,ETSformer,896,256,8,2,2,128,3,0.9215017064846417,867922,8.21
SelfRegulationSCP1,ETSformer,896,256,8,2,2,128,2,0.9112627986348123,867922,8.21
SelfRegulationSCP1,ETSformer,896,256,8,2,2,128,1,0.9044368600682594,867922,8.21
SelfRegulationSCP1,ETSformer,896,256,8,2,2,64,4,0.8771331058020477,802386,7.96
SelfRegulationSCP1,ETSformer,896,256,8,2,2,64,3,0.89419795221843,802386,7.96
SelfRegulationSCP1,ETSformer,896,256,8,2,2,64,2,0.9044368600682594,802386,7.96
SelfRegulationSCP1,ETSformer,896,256,8,2,2,64,1,0.8532423208191127,802386,7.96
SelfRegulationSCP1,ETSformer,896,128,8,2,2,2048,4,0.8703071672354948,1351506,7.61
SelfRegulationSCP1,ETSformer,896,128,8,2,2,2048,3,0.8976109215017065,1351506,7.61
SelfRegulationSCP1,ETSformer,896,128,8,2,2,2048,2,0.9010238907849829,1351506,7.61
SelfRegulationSCP1,ETSformer,896,128,8,2,2,2048,1,0.8976109215017065,1351506,7.61
SelfRegulationSCP1,ETSformer,896,128,8,2,2,1024,4,0.856655290102389,827218,5.61
SelfRegulationSCP1,ETSformer,896,128,8,2,2,1024,3,0.8668941979522184,827218,5.61
SelfRegulationSCP1,ETSformer,896,128,8,2,2,1024,2,0.8907849829351536,827218,5.61
SelfRegulationSCP1,ETSformer,896,128,8,2,2,1024,1,0.8805460750853242,827218,5.61
SelfRegulationSCP1,ETSformer,896,128,8,2,2,512,4,0.8361774744027304,565074,4.61
SelfRegulationSCP1,ETSformer,896,128,8,2,2,512,3,0.9044368600682594,565074,4.61
SelfRegulationSCP1,ETSformer,896,128,8,2,2,512,2,0.9044368600682594,565074,4.61
SelfRegulationSCP1,ETSformer,896,128,8,2,2,512,1,0.8907849829351536,565074,4.61
SelfRegulationSCP1,ETSformer,896,128,8,2,2,256,4,0.8805460750853242,434002,4.11
SelfRegulationSCP1,ETSformer,896,128,8,2,2,256,3,0.8805460750853242,434002,4.11
SelfRegulationSCP1,ETSformer,896,128,8,2,2,256,2,0.8703071672354948,434002,4.11
