data_name,model,seq_len,d_model,n_heads,e_layers,d_layers,d_ff,top_k,acc,model_params,model_size (MB)
Cricket,ETSformer,1197,512,8,2,2,2048,4,0.9027777777777778,12629084,57.96
Cricket,ETSformer,1197,512,8,2,2,2048,3,0.9444444444444444,12629084,57.96
Cricket,ETSformer,1197,512,8,2,2,2048,2,0.9722222222222222,12629084,57.96
Cricket,ETSformer,1197,512,8,2,2,2048,1,0.9305555555555556,12629084,57.96
Cricket,ETSformer,1197,512,8,2,2,1024,4,0.9583333333333334,10531932,49.96
Cricket,ETSformer,1197,512,8,2,2,1024,3,0.9583333333333334,10531932,49.96
Cricket,ETSformer,1197,512,8,2,2,1024,2,0.9305555555555556,10531932,49.96
Cricket,ETSformer,1197,512,8,2,2,1024,1,0.9305555555555556,10531932,49.96
Cricket,ETSformer,1197,512,8,2,2,512,4,0.9444444444444444,9483356,45.96
Cricket,ETSformer,1197,512,8,2,2,512,3,0.9444444444444444,9483356,45.96
Cricket,ETSformer,1197,512,8,2,2,512,2,0.9305555555555556,9483356,45.96
Cricket,ETSformer,1197,512,8,2,2,512,1,0.9305555555555556,9483356,45.96
Cricket,ETSformer,1197,512,8,2,2,256,4,0.9305555555555556,8959068,43.96
Cricket,ETSformer,1197,512,8,2,2,256,3,0.9583333333333334,8959068,43.96
Cricket,ETSformer,1197,512,8,2,2,256,2,0.9583333333333334,8959068,43.96
Cricket,ETSformer,1197,512,8,2,2,256,1,0.875,8959068,43.96
Cricket,ETSformer,1197,512,8,2,2,128,4,0.9027777777777778,8696924,42.96
Cricket,ETSformer,1197,512,8,2,2,128,3,0.9305555555555556,8696924,42.96
Cricket,ETSformer,1197,512,8,2,2,128,2,0.9305555555555556,8696924,42.96
Cricket,ETSformer,1197,512,8,2,2,128,1,0.9444444444444444,8696924,42.96
Cricket,ETSformer,1197,512,8,2,2,64,4,0.9305555555555556,8565852,42.46
Cricket,ETSformer,1197,512,8,2,2,64,3,0.9444444444444444,8565852,42.46
Cricket,ETSformer,1197,512,8,2,2,64,2,0.9166666666666666,8565852,42.46
Cricket,ETSformer,1197,512,8,2,2,64,1,0.9305555555555556,8565852,42.46
Cricket,ETSformer,1197,256,8,2,2,2048,4,0.9305555555555556,6052444,27.99
Cricket,ETSformer,1197,256,8,2,2,2048,3,0.9583333333333334,6052444,27.99
Cricket,ETSformer,1197,256,8,2,2,2048,2,0.9722222222222222,6052444,27.99
Cricket,ETSformer,1197,256,8,2,2,2048,1,0.9722222222222222,6052444,27.99
Cricket,ETSformer,1197,256,8,2,2,1024,4,0.9583333333333334,5003868,23.99
Cricket,ETSformer,1197,256,8,2,2,1024,3,0.9305555555555556,5003868,23.99
Cricket,ETSformer,1197,256,8,2,2,1024,2,0.9305555555555556,5003868,23.99
Cricket,ETSformer,1197,256,8,2,2,1024,1,0.9305555555555556,5003868,23.99
Cricket,ETSformer,1197,256,8,2,2,512,4,0.9583333333333334,4479580,21.99
Cricket,ETSformer,1197,256,8,2,2,512,3,0.9583333333333334,4479580,21.99
Cricket,ETSformer,1197,256,8,2,2,512,2,0.9722222222222222,4479580,21.99
Cricket,ETSformer,1197,256,8,2,2,512,1,0.9305555555555556,4479580,21.99
Cricket,ETSformer,1197,256,8,2,2,256,4,0.9444444444444444,4217436,20.99
Cricket,ETSformer,1197,256,8,2,2,256,3,0.9305555555555556,4217436,20.99
Cricket,ETSformer,1197,256,8,2,2,256,2,0.9444444444444444,4217436,20.99
Cricket,ETSformer,1197,256,8,2,2,256,1,0.9444444444444444,4217436,20.99
Cricket,ETSformer,1197,256,8,2,2,128,4,0.9305555555555556,4086364,20.49
Cricket,ETSformer,1197,256,8,2,2,128,3,0.9166666666666666,4086364,20.49
Cricket,ETSformer,1197,256,8,2,2,128,2,0.9166666666666666,4086364,20.49
Cricket,ETSformer,1197,256,8,2,2,128,1,0.9861111111111112,4086364,20.49
Cricket,ETSformer,1197,256,8,2,2,64,4,0.9583333333333334,4020828,20.24
Cricket,ETSformer,1197,256,8,2,2,64,3,0.9444444444444444,4020828,20.24
Cricket,ETSformer,1197,256,8,2,2,64,2,0.9305555555555556,4020828,20.24
Cricket,ETSformer,1197,256,8,2,2,64,1,0.9305555555555556,4020828,20.24
Cricket,ETSformer,1197,128,8,2,2,2048,4,0.9444444444444444,2960732,13.75
Cricket,ETSformer,1197,128,8,2,2,2048,3,0.9444444444444444,2960732,13.75
Cricket,ETSformer,1197,128,8,2,2,2048,2,0.9305555555555556,2960732,13.75
Cricket,ETSformer,1197,128,8,2,2,2048,1,0.9444444444444444,2960732,13.75
Cricket,ETSformer,1197,128,8,2,2,1024,4,0.9166666666666666,2436444,11.75
Cricket,ETSformer,1197,128,8,2,2,1024,3,0.9027777777777778,2436444,11.75
Cricket,ETSformer,1197,128,8,2,2,1024,2,0.9444444444444444,2436444,11.75
Cricket,ETSformer,1197,128,8,2,2,1024,1,0.9722222222222222,2436444,11.75
Cricket,ETSformer,1197,128,8,2,2,512,4,0.9166666666666666,2174300,10.75
Cricket,ETSformer,1197,128,8,2,2,512,3,0.9444444444444444,2174300,10.75
Cricket,ETSformer,1197,128,8,2,2,512,2,0.9305555555555556,2174300,10.75
Cricket,ETSformer,1197,128,8,2,2,512,1,0.9583333333333334,2174300,10.75
Cricket,ETSformer,1197,128,8,2,2,256,4,0.9444444444444444,2043228,10.25
Cricket,ETSformer,1197,128,8,2,2,256,3,0.9305555555555556,2043228,10.25
Cricket,ETSformer,1197,128,8,2,2,256,2,0.9583333333333334,2043228,10.25
Cricket,ETSformer,1197,128,8,2,2,256,1,0.9305555555555556,2043228,10.25
Cricket,ETSformer,1197,128,8,2,2,128,4,0.9166666666666666,1977692,10.0
Cricket,ETSformer,1197,128,8,2,2,128,3,0.9166666666666666,1977692,10.0
Cricket,ETSformer,1197,128,8,2,2,128,2,0.9305555555555556,1977692,10.0
Cricket,ETSformer,1197,128,8,2,2,128,1,0.9305555555555556,1977692,10.0
Cricket,ETSformer,1197,128,8,2,2,64,4,0.9305555555555556,1944924,9.88
