data_name,model,seq_len,d_model,n_heads,e_layers,d_layers,d_ff,top_k,acc,model_params,model_size (MB)
PEMS-SF,ETSformer,144,512,8,2,2,2048,4,0.8670520231213873,9228351,44.99
PEMS-SF,ETSformer,144,512,8,2,2,2048,3,0.815028901734104,9228351,44.99
PEMS-SF,ETSformer,144,512,8,2,2,2048,2,0.838150289017341,9228351,44.99
PEMS-SF,ETSformer,144,512,8,2,2,2048,1,0.7745664739884393,9228351,44.99
PEMS-SF,ETSformer,144,512,8,2,2,1024,4,0.791907514450867,7131199,36.99
PEMS-SF,ETSformer,144,512,8,2,2,1024,3,0.8265895953757225,7131199,36.99
PEMS-SF,ETSformer,144,512,8,2,2,1024,2,0.8323699421965318,7131199,36.99
PEMS-SF,ETSformer,144,512,8,2,2,1024,1,0.8265895953757225,7131199,36.99
PEMS-SF,ETSformer,144,512,8,2,2,512,4,0.8728323699421965,6082623,32.99
PEMS-SF,ETSformer,144,512,8,2,2,512,3,0.8092485549132948,6082623,32.99
PEMS-SF,ETSformer,144,512,8,2,2,512,2,0.838150289017341,6082623,32.99
PEMS-SF,ETSformer,144,512,8,2,2,512,1,0.8208092485549133,6082623,32.99
PEMS-SF,ETSformer,144,512,8,2,2,256,4,0.838150289017341,5558335,30.99
PEMS-SF,ETSformer,144,512,8,2,2,256,3,0.8323699421965318,5558335,30.99
PEMS-SF,ETSformer,144,512,8,2,2,256,2,0.8439306358381503,5558335,30.99
PEMS-SF,ETSformer,144,512,8,2,2,256,1,0.8092485549132948,5558335,30.99
PEMS-SF,ETSformer,144,512,8,2,2,128,4,0.8670520231213873,5296191,29.99
PEMS-SF,ETSformer,144,512,8,2,2,128,3,0.861271676300578,5296191,29.99
PEMS-SF,ETSformer,144,512,8,2,2,128,2,0.8208092485549133,5296191,29.99
PEMS-SF,ETSformer,144,512,8,2,2,128,1,0.8323699421965318,5296191,29.99
PEMS-SF,ETSformer,144,512,8,2,2,64,4,0.8265895953757225,5165119,29.49
PEMS-SF,ETSformer,144,512,8,2,2,64,3,0.8265895953757225,5165119,29.49
PEMS-SF,ETSformer,144,512,8,2,2,64,2,0.815028901734104,5165119,29.49
PEMS-SF,ETSformer,144,512,8,2,2,64,1,0.7976878612716763,5165119,29.49
PEMS-SF,ETSformer,144,256,8,2,2,2048,4,0.8497109826589595,4355903,21.52
PEMS-SF,ETSformer,144,256,8,2,2,2048,3,0.838150289017341,4355903,21.52
PEMS-SF,ETSformer,144,256,8,2,2,2048,2,0.838150289017341,4355903,21.52
PEMS-SF,ETSformer,144,256,8,2,2,2048,1,0.791907514450867,4355903,21.52
PEMS-SF,ETSformer,144,256,8,2,2,1024,4,0.8786127167630058,3307327,17.52
PEMS-SF,ETSformer,144,256,8,2,2,1024,3,0.8439306358381503,3307327,17.52
PEMS-SF,ETSformer,144,256,8,2,2,1024,2,0.8439306358381503,3307327,17.52
PEMS-SF,ETSformer,144,256,8,2,2,1024,1,0.8265895953757225,3307327,17.52
PEMS-SF,ETSformer,144,256,8,2,2,512,4,0.861271676300578,2783039,15.52
PEMS-SF,ETSformer,144,256,8,2,2,512,3,0.8670520231213873,2783039,15.52
