data_name,model,seq_len,d_model,n_heads,e_layers,d_layers,d_ff,top_k,acc,model_params,model_size (MB)
CharacterTrajectories,ETSformer,182,512,8,2,2,2048,4,0.974233983286908,7127628,36.97
CharacterTrajectories,ETSformer,182,512,8,2,2,2048,3,0.9756267409470752,7127628,36.97
CharacterTrajectories,ETSformer,182,512,8,2,2,2048,2,0.9770194986072424,7127628,36.97
CharacterTrajectories,ETSformer,182,512,8,2,2,2048,1,0.9798050139275766,7127628,36.97
CharacterTrajectories,ETSformer,182,512,8,2,2,1024,4,0.9770194986072424,5030476,28.97
CharacterTrajectories,ETSformer,182,512,8,2,2,1024,3,0.9811977715877437,5030476,28.97
CharacterTrajectories,ETSformer,182,512,8,2,2,1024,2,0.9714484679665738,5030476,28.97
CharacterTrajectories,ETSformer,182,512,8,2,2,1024,1,0.9735376044568245,5030476,28.97
CharacterTrajectories,ETSformer,182,512,8,2,2,512,4,0.9637883008356546,3981900,24.97
CharacterTrajectories,ETSformer,182,512,8,2,2,512,3,0.9749303621169917,3981900,24.97
CharacterTrajectories,ETSformer,182,512,8,2,2,512,2,0.979108635097493,3981900,24.97
CharacterTrajectories,ETSformer,182,512,8,2,2,512,1,0.9693593314763231,3981900,24.97
CharacterTrajectories,ETSformer,182,512,8,2,2,256,4,0.9700557103064067,3457612,22.97
CharacterTrajectories,ETSformer,182,512,8,2,2,256,3,0.979108635097493,3457612,22.97
CharacterTrajectories,ETSformer,182,512,8,2,2,256,2,0.9798050139275766,3457612,22.97
CharacterTrajectories,ETSformer,182,512,8,2,2,256,1,0.9770194986072424,3457612,22.97
CharacterTrajectories,ETSformer,182,512,8,2,2,128,4,0.9686629526462396,3195468,21.97
CharacterTrajectories,ETSformer,182,512,8,2,2,128,3,0.9777158774373259,3195468,21.97
CharacterTrajectories,ETSformer,182,512,8,2,2,128,2,0.979108635097493,3195468,21.97
CharacterTrajectories,ETSformer,182,512,8,2,2,128,1,0.979108635097493,3195468,21.97
CharacterTrajectories,ETSformer,182,512,8,2,2,64,4,0.9721448467966574,3064396,21.47
CharacterTrajectories,ETSformer,182,512,8,2,2,64,3,0.9777158774373259,3064396,21.47
CharacterTrajectories,ETSformer,182,512,8,2,2,64,2,0.9735376044568245,3064396,21.47
CharacterTrajectories,ETSformer,182,512,8,2,2,64,1,0.9756267409470752,3064396,21.47
CharacterTrajectories,ETSformer,182,256,8,2,2,2048,4,0.9749303621169917,3301708,17.5
CharacterTrajectories,ETSformer,182,256,8,2,2,2048,3,0.974233983286908,3301708,17.5
CharacterTrajectories,ETSformer,182,256,8,2,2,2048,2,0.9818941504178273,3301708,17.5
CharacterTrajectories,ETSformer,182,256,8,2,2,2048,1,0.9805013927576601,3301708,17.5
CharacterTrajectories,ETSformer,182,256,8,2,2,1024,4,0.9707520891364902,2253132,13.5
CharacterTrajectories,ETSformer,182,256,8,2,2,1024,3,0.9798050139275766,2253132,13.5
CharacterTrajectories,ETSformer,182,256,8,2,2,1024,2,0.9805013927576601,2253132,13.5
CharacterTrajectories,ETSformer,182,256,8,2,2,1024,1,0.9811977715877437,2253132,13.5
CharacterTrajectories,ETSformer,182,256,8,2,2,512,4,0.9770194986072424,1728844,11.5
CharacterTrajectories,ETSformer,182,256,8,2,2,512,3,0.9818941504178273,1728844,11.5
CharacterTrajectories,ETSformer,182,256,8,2,2,512,2,0.9832869080779945,1728844,11.5
CharacterTrajectories,ETSformer,182,256,8,2,2,512,1,0.9805013927576601,1728844,11.5
CharacterTrajectories,ETSformer,182,256,8,2,2,256,4,0.9798050139275766,1466700,10.5
CharacterTrajectories,ETSformer,182,256,8,2,2,256,3,0.9770194986072424,1466700,10.5
CharacterTrajectories,ETSformer,182,256,8,2,2,256,2,0.979108635097493,1466700,10.5
CharacterTrajectories,ETSformer,182,256,8,2,2,256,1,0.9686629526462396,1466700,10.5
CharacterTrajectories,ETSformer,182,256,8,2,2,128,4,0.9770194986072424,1335628,10.0
CharacterTrajectories,ETSformer,182,256,8,2,2,128,3,0.9784122562674095,1335628,10.0
CharacterTrajectories,ETSformer,182,256,8,2,2,128,2,0.9784122562674095,1335628,10.0
CharacterTrajectories,ETSformer,182,256,8,2,2,128,1,0.9818941504178273,1335628,10.0
CharacterTrajectories,ETSformer,182,256,8,2,2,64,4,0.9637883008356546,1270092,9.75
CharacterTrajectories,ETSformer,182,256,8,2,2,64,3,0.9798050139275766,1270092,9.75
CharacterTrajectories,ETSformer,182,256,8,2,2,64,2,0.9832869080779945,1270092,9.75
CharacterTrajectories,ETSformer,182,256,8,2,2,64,1,0.9846796657381616,1270092,9.75
CharacterTrajectories,ETSformer,182,128,8,2,2,2048,4,0.9756267409470752,1585356,8.51
CharacterTrajectories,ETSformer,182,128,8,2,2,2048,3,0.9784122562674095,1585356,8.51
CharacterTrajectories,ETSformer,182,128,8,2,2,2048,2,0.9798050139275766,1585356,8.51
CharacterTrajectories,ETSformer,182,128,8,2,2,2048,1,0.9756267409470752,1585356,8.51
