data_name,model,seq_len,d_model,n_heads,e_layers,d_layers,d_ff,top_k,acc,model_params,model_size (MB)
RacketSports,ETSformer,30,512,8,2,2,2048,4,0.8157894736842105,5336148,30.14
RacketSports,ETSformer,30,512,8,2,2,2048,3,0.7960526315789473,5336148,30.14
RacketSports,ETSformer,30,512,8,2,2,2048,2,0.8355263157894737,5336148,30.14
RacketSports,ETSformer,30,512,8,2,2,2048,1,0.8289473684210527,5336148,30.14
RacketSports,ETSformer,30,512,8,2,2,1024,4,0.8223684210526315,3238996,22.14
RacketSports,ETSformer,30,512,8,2,2,1024,3,0.8223684210526315,3238996,22.14
RacketSports,ETSformer,30,512,8,2,2,1024,2,0.8486842105263158,3238996,22.14
RacketSports,ETSformer,30,512,8,2,2,1024,1,0.8289473684210527,3238996,22.14
RacketSports,ETSformer,30,512,8,2,2,512,4,0.8157894736842105,2190420,18.14
RacketSports,ETSformer,30,512,8,2,2,512,3,0.8092105263157895,2190420,18.14
RacketSports,ETSformer,30,512,8,2,2,512,2,0.8223684210526315,2190420,18.14
RacketSports,ETSformer,30,512,8,2,2,512,1,0.8157894736842105,2190420,18.14
RacketSports,ETSformer,30,512,8,2,2,256,4,0.8421052631578947,1666132,16.14
RacketSports,ETSformer,30,512,8,2,2,256,3,0.8355263157894737,1666132,16.14
RacketSports,ETSformer,30,512,8,2,2,256,2,0.8289473684210527,1666132,16.14
RacketSports,ETSformer,30,512,8,2,2,256,1,0.8486842105263158,1666132,16.14
RacketSports,ETSformer,30,512,8,2,2,128,4,0.8157894736842105,1403988,15.14
RacketSports,ETSformer,30,512,8,2,2,128,3,0.8289473684210527,1403988,15.14
RacketSports,ETSformer,30,512,8,2,2,128,2,0.8289473684210527,1403988,15.14
RacketSports,ETSformer,30,512,8,2,2,128,1,0.8223684210526315,1403988,15.14
RacketSports,ETSformer,30,512,8,2,2,64,4,0.8157894736842105,1272916,14.64
RacketSports,ETSformer,30,512,8,2,2,64,3,0.8157894736842105,1272916,14.64
RacketSports,ETSformer,30,512,8,2,2,64,2,0.8289473684210527,1272916,14.64
RacketSports,ETSformer,30,512,8,2,2,64,1,0.8289473684210527,1272916,14.64
RacketSports,ETSformer,30,256,8,2,2,2048,4,0.8289473684210527,2405972,14.08
RacketSports,ETSformer,30,256,8,2,2,2048,3,0.8355263157894737,2405972,14.08
RacketSports,ETSformer,30,256,8,2,2,2048,2,0.8289473684210527,2405972,14.08
