data_name,model,seq_len,d_model,n_heads,e_layers,d_layers,d_ff,top_k,acc,model_params,model_size (MB)
EigenWorms,ETSformer,17984,512,8,2,2,2048,4,0.6106870229007634,51313749,230.89
EigenWorms,ETSformer,17984,512,8,2,2,2048,3,0.6412213740458015,51313749,230.89
EigenWorms,ETSformer,17984,512,8,2,2,2048,2,0.6641221374045801,51313749,230.89
EigenWorms,ETSformer,17984,512,8,2,2,1024,4,0.6259541984732825,49216597,222.89
EigenWorms,ETSformer,17984,512,8,2,2,2048,1,0.6259541984732825,51313749,230.89
EigenWorms,ETSformer,17984,512,8,2,2,1024,3,0.6183206106870229,49216597,222.89
EigenWorms,ETSformer,17984,512,8,2,2,1024,2,0.6106870229007634,49216597,222.89
EigenWorms,ETSformer,17984,512,8,2,2,1024,1,0.6259541984732825,49216597,222.89
EigenWorms,ETSformer,17984,512,8,2,2,512,4,0.6030534351145038,48168021,218.89
EigenWorms,ETSformer,17984,512,8,2,2,512,3,0.6106870229007634,48168021,218.89
EigenWorms,ETSformer,17984,512,8,2,2,512,2,0.5419847328244275,48168021,218.89
EigenWorms,ETSformer,17984,512,8,2,2,512,1,0.6641221374045801,48168021,218.89
EigenWorms,ETSformer,17984,512,8,2,2,256,4,0.5725190839694656,47643733,216.89
EigenWorms,ETSformer,17984,512,8,2,2,256,3,0.5877862595419847,47643733,216.89
EigenWorms,ETSformer,17984,512,8,2,2,256,2,0.6335877862595419,47643733,216.89
EigenWorms,ETSformer,17984,512,8,2,2,256,1,0.6641221374045801,47643733,216.89
EigenWorms,ETSformer,17984,512,8,2,2,128,4,0.6793893129770993,47381589,215.89
EigenWorms,ETSformer,17984,512,8,2,2,128,3,0.648854961832061,47381589,215.89
EigenWorms,ETSformer,17984,512,8,2,2,128,2,0.6335877862595419,47381589,215.89
EigenWorms,ETSformer,17984,512,8,2,2,128,1,0.7099236641221374,47381589,215.89
EigenWorms,ETSformer,17984,512,8,2,2,64,4,0.6870229007633588,47250517,215.39
EigenWorms,ETSformer,17984,512,8,2,2,64,3,0.6412213740458015,47250517,215.39
EigenWorms,ETSformer,17984,512,8,2,2,64,2,0.6183206106870229,47250517,215.39
EigenWorms,ETSformer,17984,512,8,2,2,64,1,0.6641221374045801,47250517,215.39
EigenWorms,ETSformer,17984,256,8,2,2,2048,4,0.5725190839694656,25394773,114.45
EigenWorms,ETSformer,17984,256,8,2,2,2048,3,0.6183206106870229,25394773,114.45
EigenWorms,ETSformer,17984,256,8,2,2,2048,2,0.6259541984732825,25394773,114.45
EigenWorms,ETSformer,17984,256,8,2,2,2048,1,0.5572519083969466,25394773,114.45
EigenWorms,ETSformer,17984,256,8,2,2,1024,4,0.5572519083969466,24346197,110.45
EigenWorms,ETSformer,17984,256,8,2,2,1024,3,0.5725190839694656,24346197,110.45
EigenWorms,ETSformer,17984,256,8,2,2,1024,2,0.5954198473282443,24346197,110.45
EigenWorms,ETSformer,17984,256,8,2,2,1024,1,0.648854961832061,24346197,110.45
EigenWorms,ETSformer,17984,256,8,2,2,512,4,0.5954198473282443,23821909,108.45
EigenWorms,ETSformer,17984,256,8,2,2,512,3,0.6106870229007634,23821909,108.45
EigenWorms,ETSformer,17984,256,8,2,2,512,2,0.6335877862595419,23821909,108.45
EigenWorms,ETSformer,17984,256,8,2,2,512,1,0.6412213740458015,23821909,108.45
EigenWorms,ETSformer,17984,256,8,2,2,256,4,0.5725190839694656,23559765,107.45
EigenWorms,ETSformer,17984,256,8,2,2,256,3,0.6412213740458015,23559765,107.45
EigenWorms,ETSformer,17984,256,8,2,2,256,2,0.6717557251908397,23559765,107.45
EigenWorms,ETSformer,17984,256,8,2,2,256,1,0.6106870229007634,23559765,107.45
EigenWorms,ETSformer,17984,256,8,2,2,128,4,0.5267175572519084,23428693,106.95
EigenWorms,ETSformer,17984,256,8,2,2,128,3,0.5190839694656488,23428693,106.95
EigenWorms,ETSformer,17984,256,8,2,2,128,2,0.6106870229007634,23428693,106.95
EigenWorms,ETSformer,17984,256,8,2,2,128,1,0.549618320610687,23428693,106.95
EigenWorms,ETSformer,17984,256,8,2,2,64,4,0.5801526717557252,23363157,106.7
EigenWorms,ETSformer,17984,256,8,2,2,64,3,0.5572519083969466,23363157,106.7
EigenWorms,ETSformer,17984,256,8,2,2,64,2,0.648854961832061,23363157,106.7
EigenWorms,ETSformer,17984,256,8,2,2,64,1,0.6412213740458015,23363157,106.7
EigenWorms,ETSformer,17984,128,8,2,2,2048,4,0.6259541984732825,12631893,56.99
EigenWorms,ETSformer,17984,128,8,2,2,2048,3,0.5190839694656488,12631893,56.99
EigenWorms,ETSformer,17984,128,8,2,2,2048,2,0.6030534351145038,12631893,56.99
EigenWorms,ETSformer,17984,128,8,2,2,2048,1,0.5954198473282443,12631893,56.99
EigenWorms,ETSformer,17984,128,8,2,2,1024,4,0.5801526717557252,12107605,54.99
EigenWorms,ETSformer,17984,128,8,2,2,1024,3,0.5419847328244275,12107605,54.99
EigenWorms,ETSformer,17984,128,8,2,2,1024,2,0.6183206106870229,12107605,54.99
EigenWorms,ETSformer,17984,128,8,2,2,1024,1,0.5572519083969466,12107605,54.99
EigenWorms,ETSformer,17984,128,8,2,2,512,4,0.5648854961832062,11845461,53.99
EigenWorms,ETSformer,17984,128,8,2,2,512,3,0.5725190839694656,11845461,53.99
EigenWorms,ETSformer,17984,128,8,2,2,512,2,0.5419847328244275,11845461,53.99
EigenWorms,ETSformer,17984,128,8,2,2,512,1,0.5801526717557252,11845461,53.99
EigenWorms,ETSformer,17984,128,8,2,2,256,4,0.5267175572519084,11714389,53.49
EigenWorms,ETSformer,17984,128,8,2,2,256,3,0.5877862595419847,11714389,53.49
EigenWorms,ETSformer,17984,128,8,2,2,256,2,0.5877862595419847,11714389,53.49
EigenWorms,ETSformer,17984,128,8,2,2,256,1,0.6259541984732825,11714389,53.49
