data_name,model,seq_len,d_model,n_heads,e_layers,d_layers,d_ff,top_k,acc,model_params,model_size (MB)
BasicMotions,ETSformer,100,512,8,2,2,2048,4,0.925,5479508,30.69
BasicMotions,ETSformer,100,512,8,2,2,2048,3,0.925,5479508,30.69
BasicMotions,ETSformer,100,512,8,2,2,2048,2,0.925,5479508,30.69
BasicMotions,ETSformer,100,512,8,2,2,2048,1,0.975,5479508,30.69
BasicMotions,ETSformer,100,512,8,2,2,1024,4,0.975,3382356,22.69
BasicMotions,ETSformer,100,512,8,2,2,1024,3,0.95,3382356,22.69
BasicMotions,ETSformer,100,512,8,2,2,1024,2,0.95,3382356,22.69
BasicMotions,ETSformer,100,512,8,2,2,1024,1,0.975,3382356,22.69
BasicMotions,ETSformer,100,512,8,2,2,512,4,0.925,2333780,18.69
BasicMotions,ETSformer,100,512,8,2,2,512,3,0.925,2333780,18.69
BasicMotions,ETSformer,100,512,8,2,2,512,2,0.95,2333780,18.69
BasicMotions,ETSformer,100,512,8,2,2,512,1,0.975,2333780,18.69
BasicMotions,ETSformer,100,512,8,2,2,256,4,0.975,1809492,16.69
BasicMotions,ETSformer,100,512,8,2,2,256,3,0.975,1809492,16.69
BasicMotions,ETSformer,100,512,8,2,2,256,2,0.95,1809492,16.69
BasicMotions,ETSformer,100,512,8,2,2,256,1,0.975,1809492,16.69
BasicMotions,ETSformer,100,512,8,2,2,128,4,0.925,1547348,15.69
BasicMotions,ETSformer,100,512,8,2,2,128,3,0.95,1547348,15.69
BasicMotions,ETSformer,100,512,8,2,2,128,2,0.95,1547348,15.69
BasicMotions,ETSformer,100,512,8,2,2,128,1,0.975,1547348,15.69
BasicMotions,ETSformer,100,512,8,2,2,64,4,0.9,1416276,15.19
BasicMotions,ETSformer,100,512,8,2,2,64,3,0.9,1416276,15.19
BasicMotions,ETSformer,100,512,8,2,2,64,2,0.95,1416276,15.19
BasicMotions,ETSformer,100,512,8,2,2,64,1,0.975,1416276,15.19
BasicMotions,ETSformer,100,256,8,2,2,2048,4,0.95,2477652,14.35
BasicMotions,ETSformer,100,256,8,2,2,2048,3,0.925,2477652,14.35
BasicMotions,ETSformer,100,256,8,2,2,2048,2,0.95,2477652,14.35
