data_name,model,seq_len,dnn_type,n_shapelets,lambda_div,lambda_reg,epsilon,distance,memory_efficient,sbm_classifier,gating_value,acc,model_params,model_size (MB)
InsectWingbeat,InterpretGN,22,FCN,15,1.0,1.0,2.0,euclidean,False,linear,1.0,0.66144,790770,3.03
InsectWingbeat,InterpretGN,22,FCN,15,1.0,1.0,2.0,euclidean,False,linear,0.75,0.6572,790770,3.03
InsectWingbeat,InterpretGN,22,FCN,15,1.0,1.0,2.0,euclidean,False,linear,0.5,0.66384,790770,3.03
InsectWingbeat,InterpretGN,22,FCN,15,1.0,1.0,1.0,euclidean,False,linear,1.0,0.64948,790770,3.03
InsectWingbeat,InterpretGN,22,FCN,15,1.0,1.0,1.0,euclidean,False,linear,0.75,0.6492,790770,3.03
InsectWingbeat,InterpretGN,22,FCN,15,1.0,1.0,1.0,euclidean,False,linear,0.5,0.6506,790770,3.03
InsectWingbeat,InterpretGN,22,FCN,15,1.0,1.0,0.5,euclidean,False,linear,1.0,0.62424,790770,3.03
InsectWingbeat,InterpretGN,22,FCN,15,1.0,1.0,0.5,euclidean,False,linear,0.75,0.59124,790770,3.03
InsectWingbeat,InterpretGN,22,FCN,15,1.0,1.0,0.5,euclidean,False,linear,0.5,0.5336,790770,3.03
InsectWingbeat,InterpretGN,22,FCN,15,1.0,0.1,2.0,euclidean,False,linear,1.0,0.65268,790770,3.03
InsectWingbeat,InterpretGN,22,FCN,15,1.0,0.1,2.0,euclidean,False,linear,0.75,0.65428,790770,3.03
InsectWingbeat,InterpretGN,22,FCN,15,1.0,0.1,2.0,euclidean,False,linear,0.5,0.66344,790770,3.03
InsectWingbeat,InterpretGN,22,FCN,15,1.0,0.1,1.0,euclidean,False,linear,1.0,0.65648,790770,3.03
InsectWingbeat,InterpretGN,22,FCN,15,1.0,0.1,1.0,euclidean,False,linear,0.75,0.6538,790770,3.03
InsectWingbeat,InterpretGN,22,FCN,15,1.0,0.1,1.0,euclidean,False,linear,0.5,0.64976,790770,3.03
InsectWingbeat,InterpretGN,22,FCN,15,1.0,0.1,0.5,euclidean,False,linear,1.0,0.57788,790770,3.03
InsectWingbeat,InterpretGN,22,FCN,15,1.0,0.1,0.5,euclidean,False,linear,0.75,0.60532,790770,3.03
InsectWingbeat,InterpretGN,22,FCN,15,1.0,0.1,0.5,euclidean,False,linear,0.5,0.5948,790770,3.03
InsectWingbeat,InterpretGN,22,FCN,15,1.0,0.0,2.0,euclidean,False,linear,1.0,0.65564,790770,3.03
InsectWingbeat,InterpretGN,22,FCN,15,1.0,0.0,2.0,euclidean,False,linear,0.75,0.65808,790770,3.03
InsectWingbeat,InterpretGN,22,FCN,15,1.0,0.0,2.0,euclidean,False,linear,0.5,0.65508,790770,3.03
InsectWingbeat,InterpretGN,22,FCN,15,1.0,0.0,1.0,euclidean,False,linear,1.0,0.65304,790770,3.03
InsectWingbeat,InterpretGN,22,FCN,15,1.0,0.0,1.0,euclidean,False,linear,0.75,0.65172,790770,3.03
InsectWingbeat,InterpretGN,22,FCN,15,1.0,0.0,1.0,euclidean,False,linear,0.5,0.64216,790770,3.03
InsectWingbeat,InterpretGN,22,FCN,15,1.0,0.0,0.5,euclidean,False,linear,1.0,0.6142,790770,3.03
InsectWingbeat,InterpretGN,22,FCN,15,1.0,0.0,0.5,euclidean,False,linear,0.75,0.58752,790770,3.03
InsectWingbeat,InterpretGN,22,FCN,15,1.0,0.0,0.5,euclidean,False,linear,0.5,0.53592,790770,3.03
InsectWingbeat,InterpretGN,22,FCN,15,0.1,1.0,2.0,euclidean,False,linear,1.0,0.6544,790770,3.03
InsectWingbeat,InterpretGN,22,FCN,15,0.1,1.0,2.0,euclidean,False,linear,0.75,0.65776,790770,3.03
InsectWingbeat,InterpretGN,22,FCN,15,0.1,1.0,2.0,euclidean,False,linear,0.5,0.663,790770,3.03
InsectWingbeat,InterpretGN,22,FCN,15,0.1,1.0,1.0,euclidean,False,linear,1.0,0.64532,790770,3.03
InsectWingbeat,InterpretGN,22,FCN,15,0.1,1.0,1.0,euclidean,False,linear,0.75,0.64628,790770,3.03
