data_name,model,seq_len,dnn_type,n_shapelets,lambda_div,lambda_reg,epsilon,distance,memory_efficient,sbm_classifier,gating_value,acc,model_params,model_size (MB)
FingerMovements,InterpretGN,50,FCN,15,1.0,1.0,2.0,euclidean,False,linear,1.0,0.57,338810,1.31
FingerMovements,InterpretGN,50,FCN,15,1.0,1.0,2.0,euclidean,False,linear,0.75,0.58,338810,1.31
FingerMovements,InterpretGN,50,FCN,15,1.0,1.0,2.0,euclidean,False,linear,0.5,0.61,338810,1.31
FingerMovements,InterpretGN,50,FCN,15,1.0,1.0,1.0,euclidean,False,linear,1.0,0.55,338810,1.31
FingerMovements,InterpretGN,50,FCN,15,1.0,1.0,1.0,euclidean,False,linear,0.75,0.59,338810,1.31
FingerMovements,InterpretGN,50,FCN,15,1.0,1.0,1.0,euclidean,False,linear,0.5,0.6,338810,1.31
FingerMovements,InterpretGN,50,FCN,15,1.0,1.0,0.5,euclidean,False,linear,1.0,0.56,338810,1.31
FingerMovements,InterpretGN,50,FCN,15,1.0,1.0,0.5,euclidean,False,linear,0.75,0.55,338810,1.31
FingerMovements,InterpretGN,50,FCN,15,1.0,1.0,0.5,euclidean,False,linear,0.5,0.61,338810,1.31
FingerMovements,InterpretGN,50,FCN,15,1.0,0.1,2.0,euclidean,False,linear,1.0,0.6,338810,1.31
FingerMovements,InterpretGN,50,FCN,15,1.0,0.1,2.0,euclidean,False,linear,0.75,0.63,338810,1.31
FingerMovements,InterpretGN,50,FCN,15,1.0,0.1,2.0,euclidean,False,linear,0.5,0.63,338810,1.31
FingerMovements,InterpretGN,50,FCN,15,1.0,0.1,1.0,euclidean,False,linear,1.0,0.6,338810,1.31
FingerMovements,InterpretGN,50,FCN,15,1.0,0.1,1.0,euclidean,False,linear,0.75,0.59,338810,1.31
FingerMovements,InterpretGN,50,FCN,15,1.0,0.1,1.0,euclidean,False,linear,0.5,0.61,338810,1.31
FingerMovements,InterpretGN,50,FCN,15,1.0,0.1,0.5,euclidean,False,linear,1.0,0.61,338810,1.31
FingerMovements,InterpretGN,50,FCN,15,1.0,0.1,0.5,euclidean,False,linear,0.75,0.6,338810,1.31
FingerMovements,InterpretGN,50,FCN,15,1.0,0.1,0.5,euclidean,False,linear,0.5,0.56,338810,1.31
FingerMovements,InterpretGN,50,FCN,15,1.0,0.0,2.0,euclidean,False,linear,1.0,0.59,338810,1.31
FingerMovements,InterpretGN,50,FCN,15,1.0,0.0,2.0,euclidean,False,linear,0.75,0.57,338810,1.31
FingerMovements,InterpretGN,50,FCN,15,1.0,0.0,2.0,euclidean,False,linear,0.5,0.56,338810,1.31
FingerMovements,InterpretGN,50,FCN,15,1.0,0.0,1.0,euclidean,False,linear,1.0,0.57,338810,1.31
FingerMovements,InterpretGN,50,FCN,15,1.0,0.0,1.0,euclidean,False,linear,0.75,0.61,338810,1.31
FingerMovements,InterpretGN,50,FCN,15,1.0,0.0,1.0,euclidean,False,linear,0.5,0.61,338810,1.31
FingerMovements,InterpretGN,50,FCN,15,1.0,0.0,0.5,euclidean,False,linear,1.0,0.55,338810,1.31
FingerMovements,InterpretGN,50,FCN,15,1.0,0.0,0.5,euclidean,False,linear,0.75,0.56,338810,1.31
FingerMovements,InterpretGN,50,FCN,15,1.0,0.0,0.5,euclidean,False,linear,0.5,0.63,338810,1.31
FingerMovements,InterpretGN,50,FCN,15,0.1,1.0,2.0,euclidean,False,linear,1.0,0.56,338810,1.31
FingerMovements,InterpretGN,50,FCN,15,0.1,1.0,2.0,euclidean,False,linear,0.75,0.56,338810,1.31
FingerMovements,InterpretGN,50,FCN,15,0.1,1.0,2.0,euclidean,False,linear,0.5,0.6,338810,1.31
FingerMovements,InterpretGN,50,FCN,15,0.1,1.0,1.0,euclidean,False,linear,1.0,0.61,338810,1.31
FingerMovements,InterpretGN,50,FCN,15,0.1,1.0,1.0,euclidean,False,linear,0.75,0.6,338810,1.31
FingerMovements,InterpretGN,50,FCN,15,0.1,1.0,1.0,euclidean,False,linear,0.5,0.56,338810,1.31
FingerMovements,InterpretGN,50,FCN,15,0.1,1.0,0.5,euclidean,False,linear,1.0,0.55,338810,1.31
FingerMovements,InterpretGN,50,FCN,15,0.1,1.0,0.5,euclidean,False,linear,0.75,0.57,338810,1.31
FingerMovements,InterpretGN,50,FCN,15,0.1,1.0,0.5,euclidean,False,linear,0.5,0.56,338810,1.31
FingerMovements,InterpretGN,50,FCN,15,0.1,0.1,2.0,euclidean,False,linear,1.0,0.55,338810,1.31
