data_name,model,seq_len,d_model,n_layers,large_kernel_size,small_kernel_size,ffn_ratio,patch_size,patch_stride,acc,model_params,model_size (MB)
Libras,ModernTCN,45,128,3,13,5,4,2,1,0.8888888888888888,433135,1.7
Libras,ModernTCN,45,128,3,13,5,4,3,2,0.8888888888888888,410127,1.61
Libras,ModernTCN,45,128,3,13,5,4,4,2,0.8888888888888888,410159,1.61
Libras,ModernTCN,45,128,3,13,5,4,5,3,0.9,402511,1.58
Libras,ModernTCN,45,128,3,13,5,4,7,4,0.9,398735,1.57
Libras,ModernTCN,45,128,3,13,5,4,9,5,0.8944444444444445,398799,1.57
Libras,ModernTCN,45,128,3,13,5,4,12,6,0.8888888888888888,395055,1.55
Libras,ModernTCN,45,128,3,9,5,4,2,1,0.8833333333333333,431343,1.69
Libras,ModernTCN,45,128,3,9,5,4,3,2,0.8944444444444445,408335,1.6
Libras,ModernTCN,45,128,3,9,5,4,4,2,0.8944444444444445,408367,1.6
Libras,ModernTCN,45,128,3,9,5,4,5,3,0.9,400719,1.57
Libras,ModernTCN,45,128,3,9,5,4,7,4,0.8888888888888888,396943,1.56
Libras,ModernTCN,45,128,3,9,5,4,9,5,0.8833333333333333,397007,1.56
Libras,ModernTCN,45,128,3,9,5,4,12,6,0.8944444444444445,393263,1.55
Libras,ModernTCN,45,256,2,13,5,4,2,1,0.8833333333333333,1591695,6.11
Libras,ModernTCN,45,256,2,13,5,4,3,2,0.8555555555555555,1499663,5.76
Libras,ModernTCN,45,256,2,13,5,4,4,2,0.8888888888888888,1499791,5.76
Libras,ModernTCN,45,256,2,13,5,4,5,3,0.8833333333333333,1476879,5.67
Libras,ModernTCN,45,256,2,13,5,4,7,4,0.9,1461775,5.62
Libras,ModernTCN,45,256,2,13,5,4,9,5,0.8833333333333333,1454351,5.59
Libras,ModernTCN,45,256,2,13,5,4,12,6,0.8833333333333333,1447055,5.56
Libras,ModernTCN,45,128,2,13,5,4,2,1,0.8833333333333333,451791,1.76
Libras,ModernTCN,45,128,2,13,5,4,3,2,0.8611111111111112,405775,1.58
Libras,ModernTCN,45,128,2,13,5,4,4,2,0.8666666666666667,405839,1.58
Libras,ModernTCN,45,128,2,13,5,4,5,3,0.8888888888888888,394383,1.54
Libras,ModernTCN,45,128,2,13,5,4,7,4,0.8888888888888888,386831,1.51
Libras,ModernTCN,45,128,2,13,5,4,9,5,0.8944444444444445,383119,1.49
Libras,ModernTCN,45,128,2,13,5,4,12,6,0.8833333333333333,379471,1.48
Libras,ModernTCN,45,64,2,13,5,4,2,1,0.8555555555555555,139887,0.56
Libras,ModernTCN,45,64,2,13,5,4,3,2,0.8777777777777778,116879,0.47
Libras,ModernTCN,45,64,2,13,5,4,4,2,0.8833333333333333,116911,0.47
Libras,ModernTCN,45,64,2,13,5,4,5,3,0.8833333333333333,111183,0.45
Libras,ModernTCN,45,64,2,13,5,4,7,4,0.8888888888888888,107407,0.44
Libras,ModernTCN,45,64,2,13,5,4,9,5,0.8722222222222222,105551,0.43
Libras,ModernTCN,45,64,2,13,5,4,12,6,0.8833333333333333,103727,0.42
Libras,ModernTCN,45,256,2,9,5,4,2,1,0.8777777777777778,1588623,6.1
Libras,ModernTCN,45,256,2,9,5,4,3,2,0.8722222222222222,1496591,5.75
Libras,ModernTCN,45,256,2,9,5,4,4,2,0.8833333333333333,1496719,5.75
Libras,ModernTCN,45,256,2,9,5,4,5,3,0.8833333333333333,1473807,5.66
Libras,ModernTCN,45,256,2,9,5,4,7,4,0.8833333333333333,1458703,5.61
Libras,ModernTCN,45,256,2,9,5,4,9,5,0.9,1451279,5.58
Libras,ModernTCN,45,256,2,9,5,4,12,6,0.8777777777777778,1443983,5.55
Libras,ModernTCN,45,128,2,9,5,4,2,1,0.8722222222222222,450255,1.75
Libras,ModernTCN,45,128,2,9,5,4,3,2,0.8666666666666667,404239,1.57
Libras,ModernTCN,45,128,2,9,5,4,4,2,0.8722222222222222,404303,1.57
Libras,ModernTCN,45,128,2,9,5,4,5,3,0.8944444444444445,392847,1.53
Libras,ModernTCN,45,128,2,9,5,4,7,4,0.8888888888888888,385295,1.5
Libras,ModernTCN,45,128,2,9,5,4,9,5,0.8888888888888888,381583,1.49
Libras,ModernTCN,45,128,2,9,5,4,12,6,0.8833333333333333,377935,1.47
Libras,ModernTCN,45,64,2,9,5,4,2,1,0.8777777777777778,139119,0.56
Libras,ModernTCN,45,64,2,9,5,4,3,2,0.8666666666666667,116111,0.47
Libras,ModernTCN,45,64,2,9,5,4,4,2,0.8555555555555555,116143,0.47
Libras,ModernTCN,45,64,2,9,5,4,5,3,0.8888888888888888,110415,0.45
Libras,ModernTCN,45,64,2,9,5,4,7,4,0.8555555555555555,106639,0.44
Libras,ModernTCN,45,64,2,9,5,4,9,5,0.8944444444444445,104783,0.43
Libras,ModernTCN,45,64,2,9,5,4,12,6,0.8833333333333333,102959,0.42
Libras,ModernTCN,45,256,1,13,5,4,2,1,0.8777777777777778,1420559,5.44
Libras,ModernTCN,45,256,1,13,5,4,3,2,0.8777777777777778,1244175,4.77
Libras,ModernTCN,45,256,1,13,5,4,4,2,0.8777777777777778,1244431,4.77
Libras,ModernTCN,45,256,1,13,5,4,5,3,0.8777777777777778,1190927,4.57
Libras,ModernTCN,45,256,1,13,5,4,7,4,0.8666666666666667,1160719,4.45
Libras,ModernTCN,45,256,1,13,5,4,9,5,0.8833333333333333,1145871,4.4
