data_name,model,seq_len,d_model,n_layers,large_kernel_size,small_kernel_size,ffn_ratio,patch_size,patch_stride,acc,model_params,model_size (MB)
SpokenArabicDigits,ModernTCN,93,128,3,13,5,4,3,2,0.984993178717599,2853642,10.97
SpokenArabicDigits,ModernTCN,93,128,3,13,5,4,5,3,0.9895407003183265,2787146,10.71
SpokenArabicDigits,ModernTCN,93,128,3,13,5,4,7,4,0.9845384265575261,2753930,10.59
SpokenArabicDigits,ModernTCN,93,128,3,13,5,4,10,5,0.98681218735789,2737386,10.53
SpokenArabicDigits,ModernTCN,93,128,3,13,5,4,14,7,0.9872669395179627,2720874,10.46
SpokenArabicDigits,ModernTCN,93,128,3,13,5,4,19,10,0.9909049567985448,2704394,10.4
SpokenArabicDigits,ModernTCN,93,128,3,13,5,4,24,12,0.9863574351978172,2687914,10.34
SpokenArabicDigits,ModernTCN,93,128,3,9,5,4,3,2,0.984993178717599,2841994,10.92
SpokenArabicDigits,ModernTCN,93,128,3,9,5,4,5,3,0.9813551614370168,2775498,10.67
SpokenArabicDigits,ModernTCN,93,128,3,9,5,4,7,4,0.9795361527967258,2742282,10.54
SpokenArabicDigits,ModernTCN,93,128,3,9,5,4,10,5,0.9881764438381082,2725738,10.48
SpokenArabicDigits,ModernTCN,93,128,3,9,5,4,14,7,0.9840836743974534,2709226,10.42
SpokenArabicDigits,ModernTCN,93,128,3,9,5,4,19,10,0.9822646657571623,2692746,10.35
SpokenArabicDigits,ModernTCN,93,128,3,9,5,4,24,12,0.9799909049567985,2676266,10.29
SpokenArabicDigits,ModernTCN,93,256,2,13,5,4,3,2,0.984993178717599,10031626,38.37
SpokenArabicDigits,ModernTCN,93,256,2,13,5,4,5,3,0.9877216916780355,9798922,37.49
SpokenArabicDigits,ModernTCN,93,256,2,13,5,4,7,4,0.9863574351978172,9666058,36.98
SpokenArabicDigits,ModernTCN,93,256,2,13,5,4,10,5,0.9840836743974534,9566602,36.6
SpokenArabicDigits,ModernTCN,93,256,2,13,5,4,14,7,0.984993178717599,9500554,36.35
SpokenArabicDigits,ModernTCN,93,256,2,13,5,4,19,10,0.9836289222373806,9434634,36.1
SpokenArabicDigits,ModernTCN,93,256,2,13,5,4,24,12,0.9809004092769441,9401994,35.97
SpokenArabicDigits,ModernTCN,93,128,2,13,5,4,3,2,0.9863574351978172,2869514,11.01
SpokenArabicDigits,ModernTCN,93,128,2,13,5,4,5,3,0.984993178717599,2753162,10.57
SpokenArabicDigits,ModernTCN,93,128,2,13,5,4,7,4,0.9845384265575261,2686730,10.31
SpokenArabicDigits,ModernTCN,93,128,2,13,5,4,10,5,0.984993178717599,2637002,10.12
SpokenArabicDigits,ModernTCN,93,128,2,13,5,4,14,7,0.9863574351978172,2603978,10.0
SpokenArabicDigits,ModernTCN,93,128,2,13,5,4,19,10,0.9795361527967258,2571018,9.87
SpokenArabicDigits,ModernTCN,93,128,2,13,5,4,24,12,0.9845384265575261,2554698,9.81
SpokenArabicDigits,ModernTCN,93,64,2,13,5,4,3,2,0.9799909049567985,898186,3.47
SpokenArabicDigits,ModernTCN,93,64,2,13,5,4,5,3,0.9804456571168713,840010,3.25
SpokenArabicDigits,ModernTCN,93,64,2,13,5,4,7,4,0.9899954524783993,806794,3.12
SpokenArabicDigits,ModernTCN,93,64,2,13,5,4,10,5,0.979081400636653,781930,3.03
SpokenArabicDigits,ModernTCN,93,64,2,13,5,4,14,7,0.9822646657571623,765418,2.96
SpokenArabicDigits,ModernTCN,93,64,2,13,5,4,19,10,0.9818099135970896,748938,2.9
SpokenArabicDigits,ModernTCN,93,64,2,13,5,4,24,12,0.9799909049567985,740778,2.87
SpokenArabicDigits,ModernTCN,93,256,2,9,5,4,3,2,0.9863574351978172,10011658,38.3
SpokenArabicDigits,ModernTCN,93,256,2,9,5,4,5,3,0.98681218735789,9778954,37.41
SpokenArabicDigits,ModernTCN,93,256,2,9,5,4,7,4,0.9763528876762164,9646090,36.9
SpokenArabicDigits,ModernTCN,93,256,2,9,5,4,10,5,0.9836289222373806,9546634,36.52
SpokenArabicDigits,ModernTCN,93,256,2,9,5,4,14,7,0.9863574351978172,9480586,36.27
SpokenArabicDigits,ModernTCN,93,256,2,9,5,4,19,10,0.9795361527967258,9414666,36.02
SpokenArabicDigits,ModernTCN,93,256,2,9,5,4,24,12,0.9840836743974534,9382026,35.9
SpokenArabicDigits,ModernTCN,93,128,2,9,5,4,3,2,0.9831741700773079,2859530,10.97
SpokenArabicDigits,ModernTCN,93,128,2,9,5,4,5,3,0.9831741700773079,2743178,10.53
SpokenArabicDigits,ModernTCN,93,128,2,9,5,4,7,4,0.9818099135970896,2676746,10.28
SpokenArabicDigits,ModernTCN,93,128,2,9,5,4,10,5,0.98681218735789,2627018,10.09
SpokenArabicDigits,ModernTCN,93,128,2,9,5,4,14,7,0.9859026830377444,2593994,9.96
SpokenArabicDigits,ModernTCN,93,128,2,9,5,4,19,10,0.9859026830377444,2561034,9.83
SpokenArabicDigits,ModernTCN,93,128,2,9,5,4,24,12,0.984993178717599,2544714,9.77
SpokenArabicDigits,ModernTCN,93,64,2,9,5,4,3,2,0.9831741700773079,893194,3.45
SpokenArabicDigits,ModernTCN,93,64,2,9,5,4,5,3,0.9795361527967258,835018,3.23
SpokenArabicDigits,ModernTCN,93,64,2,9,5,4,7,4,0.9863574351978172,801802,3.1
SpokenArabicDigits,ModernTCN,93,64,2,9,5,4,10,5,0.9795361527967258,776938,3.01
SpokenArabicDigits,ModernTCN,93,64,2,9,5,4,14,7,0.9786266484765803,760426,2.95
SpokenArabicDigits,ModernTCN,93,64,2,9,5,4,19,10,0.9831741700773079,743946,2.88
SpokenArabicDigits,ModernTCN,93,64,2,9,5,4,24,12,0.9840836743974534,735786,2.85
SpokenArabicDigits,ModernTCN,93,256,1,13,5,4,3,2,0.9840836743974534,8801290,33.64
SpokenArabicDigits,ModernTCN,93,256,1,13,5,4,5,3,0.9763528876762164,8302602,31.74
SpokenArabicDigits,ModernTCN,93,256,1,13,5,4,7,4,0.9809004092769441,8036874,30.73
SpokenArabicDigits,ModernTCN,93,256,1,13,5,4,10,5,0.9722601182355616,7871242,30.09
SpokenArabicDigits,ModernTCN,93,256,1,13,5,4,14,7,0.9758981355161437,7705866,29.46
SpokenArabicDigits,ModernTCN,93,256,1,13,5,4,19,10,0.9736243747157799,7574026,28.96
SpokenArabicDigits,ModernTCN,93,256,1,13,5,4,24,12,0.9768076398362893,7508746,28.71
SpokenArabicDigits,ModernTCN,93,128,1,13,5,4,3,2,0.9859026830377444,2696714,10.33
SpokenArabicDigits,ModernTCN,93,128,1,13,5,4,5,3,0.9818099135970896,2447370,9.38
SpokenArabicDigits,ModernTCN,93,128,1,13,5,4,7,4,0.9813551614370168,2314506,8.87
SpokenArabicDigits,ModernTCN,93,128,1,13,5,4,10,5,0.9827194179172352,2231690,8.55
SpokenArabicDigits,ModernTCN,93,128,1,13,5,4,14,7,0.9840836743974534,2149002,8.24
SpokenArabicDigits,ModernTCN,93,128,1,13,5,4,19,10,0.9831741700773079,2083082,7.99
SpokenArabicDigits,ModernTCN,93,128,1,13,5,4,24,12,0.9758981355161437,2050442,7.86
SpokenArabicDigits,ModernTCN,93,64,1,13,5,4,3,2,0.9818099135970896,922378,3.55
SpokenArabicDigits,ModernTCN,93,64,1,13,5,4,5,3,0.9840836743974534,797706,3.07
SpokenArabicDigits,ModernTCN,93,64,1,13,5,4,7,4,0.9777171441564347,731274,2.82
SpokenArabicDigits,ModernTCN,93,64,1,13,5,4,10,5,0.9863574351978172,689866,2.66
SpokenArabicDigits,ModernTCN,93,64,1,13,5,4,14,7,0.9840836743974534,648522,2.5
SpokenArabicDigits,ModernTCN,93,64,1,13,5,4,19,10,0.9813551614370168,615562,2.37
SpokenArabicDigits,ModernTCN,93,64,1,13,5,4,24,12,0.9822646657571623,599242,2.31
SpokenArabicDigits,ModernTCN,93,32,1,13,5,4,3,2,0.9818099135970896,354698,1.37
SpokenArabicDigits,ModernTCN,93,32,1,13,5,4,5,3,0.9827194179172352,292362,1.14
SpokenArabicDigits,ModernTCN,93,32,1,13,5,4,7,4,0.984993178717599,259146,1.01
SpokenArabicDigits,ModernTCN,93,32,1,13,5,4,10,5,0.9795361527967258,238442,0.93
SpokenArabicDigits,ModernTCN,93,32,1,13,5,4,14,7,0.9872669395179627,217770,0.85
SpokenArabicDigits,ModernTCN,93,32,1,13,5,4,19,10,0.9854479308776717,201290,0.79
SpokenArabicDigits,ModernTCN,93,32,1,13,5,4,24,12,0.9831741700773079,193130,0.76
SpokenArabicDigits,ModernTCN,93,128,3,13,5,2,3,2,0.984993178717599,1572362,6.08
SpokenArabicDigits,ModernTCN,93,128,3,13,5,2,5,3,0.9949977262391997,1505866,5.83
SpokenArabicDigits,ModernTCN,93,128,3,13,5,2,7,4,0.9809004092769441,1472650,5.7
SpokenArabicDigits,ModernTCN,93,128,3,13,5,2,10,5,0.98681218735789,1456106,5.64
SpokenArabicDigits,ModernTCN,93,128,3,13,5,2,14,7,0.9809004092769441,1439594,5.57
SpokenArabicDigits,ModernTCN,93,128,3,13,5,2,19,10,0.9840836743974534,1423114,5.51
SpokenArabicDigits,ModernTCN,93,128,3,13,5,2,24,12,0.9799909049567985,1406634,5.45
SpokenArabicDigits,ModernTCN,93,128,3,9,5,2,3,2,0.9863574351978172,1560714,6.04
SpokenArabicDigits,ModernTCN,93,128,3,9,5,2,5,3,0.9818099135970896,1494218,5.78
SpokenArabicDigits,ModernTCN,93,128,3,9,5,2,7,4,0.9859026830377444,1461002,5.66
SpokenArabicDigits,ModernTCN,93,128,3,9,5,2,10,5,0.9863574351978172,1444458,5.59
SpokenArabicDigits,ModernTCN,93,128,3,9,5,2,14,7,0.9854479308776717,1427946,5.53
SpokenArabicDigits,ModernTCN,93,128,3,9,5,2,19,10,0.9822646657571623,1411466,5.47
SpokenArabicDigits,ModernTCN,93,128,3,9,5,2,24,12,0.9859026830377444,1394986,5.4
SpokenArabicDigits,ModernTCN,93,256,2,13,5,2,3,2,0.9877216916780355,5492234,21.06
SpokenArabicDigits,ModernTCN,93,256,2,13,5,2,5,3,0.984993178717599,5259530,20.17
SpokenArabicDigits,ModernTCN,93,256,2,13,5,2,7,4,0.9840836743974534,5126666,19.66
SpokenArabicDigits,ModernTCN,93,256,2,13,5,2,10,5,0.9854479308776717,5027210,19.28
SpokenArabicDigits,ModernTCN,93,256,2,13,5,2,14,7,0.9827194179172352,4961162,19.03
SpokenArabicDigits,ModernTCN,93,256,2,13,5,2,19,10,0.984993178717599,4895242,18.78
SpokenArabicDigits,ModernTCN,93,256,2,13,5,2,24,12,0.9831741700773079,4862602,18.65
SpokenArabicDigits,ModernTCN,93,128,2,13,5,2,3,2,0.9863574351978172,1664778,6.42
SpokenArabicDigits,ModernTCN,93,128,2,13,5,2,5,3,0.9854479308776717,1548426,5.97
SpokenArabicDigits,ModernTCN,93,128,2,13,5,2,7,4,0.9831741700773079,1481994,5.72
SpokenArabicDigits,ModernTCN,93,128,2,13,5,2,10,5,0.9818099135970896,1432266,5.53
SpokenArabicDigits,ModernTCN,93,128,2,13,5,2,14,7,0.9795361527967258,1399242,5.4
SpokenArabicDigits,ModernTCN,93,128,2,13,5,2,19,10,0.9845384265575261,1366282,5.28
SpokenArabicDigits,ModernTCN,93,128,2,13,5,2,24,12,0.9786266484765803,1349962,5.21
