data_name,model,seq_len,d_model,n_layers,large_kernel_size,small_kernel_size,ffn_ratio,patch_size,patch_stride,acc,model_params,model_size (MB)
PenDigits,ModernTCN,8,128,3,13,5,4,1,1,0.9845626072041166,392138,1.54
PenDigits,ModernTCN,8,128,3,13,5,4,2,1,0.9742710120068611,392170,1.54
PenDigits,ModernTCN,8,128,3,9,5,4,1,1,0.9759862778730704,390346,1.53
PenDigits,ModernTCN,8,128,3,9,5,4,2,1,0.9714122355631789,390378,1.53
PenDigits,ModernTCN,8,256,2,13,5,4,1,1,0.9811320754716981,1435402,5.52
PenDigits,ModernTCN,8,256,2,13,5,4,2,1,0.9748427672955975,1435530,5.52
PenDigits,ModernTCN,8,128,2,13,5,4,1,1,0.9819897084048027,373642,1.46
PenDigits,ModernTCN,8,128,2,13,5,4,2,1,0.98084619782733,373706,1.46
PenDigits,ModernTCN,8,64,2,13,5,4,1,1,0.978273299028016,100810,0.41
PenDigits,ModernTCN,8,64,2,13,5,4,2,1,0.9788450543167524,100842,0.41
PenDigits,ModernTCN,8,256,2,9,5,4,1,1,0.9825614636935391,1432330,5.5
PenDigits,ModernTCN,8,256,2,9,5,4,2,1,0.9768439108061749,1432458,5.51
PenDigits,ModernTCN,8,128,2,9,5,4,1,1,0.9805603201829617,372106,1.45
PenDigits,ModernTCN,8,128,2,9,5,4,2,1,0.9805603201829617,372170,1.45
PenDigits,ModernTCN,8,64,2,9,5,4,1,1,0.9791309319611207,100042,0.41
PenDigits,ModernTCN,8,64,2,9,5,4,2,1,0.9817038307604345,100074,0.41
PenDigits,ModernTCN,8,256,1,13,5,4,1,1,0.9805603201829617,1115658,4.28
PenDigits,ModernTCN,8,256,1,13,5,4,2,1,0.9785591766723842,1115914,4.28
PenDigits,ModernTCN,8,128,1,13,5,4,1,1,0.982275586049171,295690,1.15
PenDigits,ModernTCN,8,128,1,13,5,4,2,1,0.9791309319611207,295818,1.15
PenDigits,ModernTCN,8,64,1,13,5,4,1,1,0.9771297884505432,82314,0.33
PenDigits,ModernTCN,8,64,1,13,5,4,2,1,0.9797026872498571,82378,0.33
PenDigits,ModernTCN,8,32,1,13,5,4,1,1,0.9768439108061749,24778,0.11
PenDigits,ModernTCN,8,32,1,13,5,4,2,1,0.9825614636935391,24810,0.11
PenDigits,ModernTCN,8,128,3,13,5,2,1,1,0.978273299028016,214730,0.86
PenDigits,ModernTCN,8,128,3,13,5,2,2,1,0.9825614636935391,214762,0.86
PenDigits,ModernTCN,8,128,3,9,5,2,1,1,0.982275586049171,212938,0.86
PenDigits,ModernTCN,8,128,3,9,5,2,2,1,0.9797026872498571,212970,0.86
PenDigits,ModernTCN,8,256,2,13,5,2,1,1,0.9774156660949114,770826,2.98
PenDigits,ModernTCN,8,256,2,13,5,2,2,1,0.978273299028016,770954,2.98
PenDigits,ModernTCN,8,128,2,13,5,2,1,1,0.9779874213836478,205194,0.82
PenDigits,ModernTCN,8,128,2,13,5,2,2,1,0.9811320754716981,205258,0.82
PenDigits,ModernTCN,8,64,2,13,5,2,1,1,0.9811320754716981,57546,0.25
PenDigits,ModernTCN,8,64,2,13,5,2,2,1,0.9831332189822756,57578,0.25
PenDigits,ModernTCN,8,256,2,9,5,2,1,1,0.9719839908519153,767754,2.97
PenDigits,ModernTCN,8,256,2,9,5,2,2,1,0.9777015437392796,767882,2.97
PenDigits,ModernTCN,8,128,2,9,5,2,1,1,0.9754145225843339,203658,0.81
PenDigits,ModernTCN,8,128,2,9,5,2,2,1,0.9817038307604345,203722,0.81
PenDigits,ModernTCN,8,64,2,9,5,2,1,1,0.9814179531160663,56778,0.25
PenDigits,ModernTCN,8,64,2,9,5,2,2,1,0.98084619782733,56810,0.25
PenDigits,ModernTCN,8,256,1,13,5,2,1,1,0.9774156660949114,585226,2.26
PenDigits,ModernTCN,8,256,1,13,5,2,2,1,0.9757004002287021,585482,2.26
PenDigits,ModernTCN,8,128,1,13,5,2,1,1,0.9794168096054888,161546,0.64
PenDigits,ModernTCN,8,128,1,13,5,2,2,1,0.9805603201829617,161674,0.64
PenDigits,ModernTCN,8,64,1,13,5,2,1,1,0.9774156660949114,48010,0.2
PenDigits,ModernTCN,8,64,1,13,5,2,2,1,0.9805603201829617,48074,0.2
