data_name,model,seq_len,d_model,n_layers,large_kernel_size,small_kernel_size,ffn_ratio,patch_size,patch_stride,acc,model_params,model_size (MB)
UWaveGestureLibrary,ModernTCN,315,128,3,13,5,4,8,4,0.853125,636840,2.48
UWaveGestureLibrary,ModernTCN,315,128,3,13,5,4,16,8,0.865625,606376,2.36
UWaveGestureLibrary,ModernTCN,315,128,3,13,5,4,24,12,0.853125,597416,2.33
UWaveGestureLibrary,ModernTCN,315,128,3,13,5,4,32,16,0.865625,591528,2.31
UWaveGestureLibrary,ModernTCN,315,128,3,13,5,4,48,24,0.865625,588968,2.3
UWaveGestureLibrary,ModernTCN,315,128,3,13,5,4,63,32,0.85625,586376,2.29
UWaveGestureLibrary,ModernTCN,315,128,3,13,5,4,79,40,0.8625,583816,2.28
UWaveGestureLibrary,ModernTCN,315,128,3,9,5,4,8,4,0.853125,634152,2.47
UWaveGestureLibrary,ModernTCN,315,128,3,9,5,4,16,8,0.8625,603688,2.35
UWaveGestureLibrary,ModernTCN,315,128,3,9,5,4,24,12,0.8625,594728,2.32
UWaveGestureLibrary,ModernTCN,315,128,3,9,5,4,32,16,0.85,588840,2.29
UWaveGestureLibrary,ModernTCN,315,128,3,9,5,4,48,24,0.86875,586280,2.29
UWaveGestureLibrary,ModernTCN,315,128,3,9,5,4,63,32,0.859375,583688,2.28
UWaveGestureLibrary,ModernTCN,315,128,3,9,5,4,79,40,0.871875,581128,2.27
UWaveGestureLibrary,ModernTCN,315,256,2,13,5,4,8,4,0.84375,2338440,8.97
UWaveGestureLibrary,ModernTCN,315,256,2,13,5,4,16,8,0.85625,2222728,8.53
UWaveGestureLibrary,ModernTCN,315,256,2,13,5,4,24,12,0.86875,2180744,8.37
UWaveGestureLibrary,ModernTCN,315,256,2,13,5,4,32,16,0.859375,2163336,8.3
UWaveGestureLibrary,ModernTCN,315,256,2,13,5,4,48,24,0.86875,2146952,8.24
UWaveGestureLibrary,ModernTCN,315,256,2,13,5,4,63,32,0.871875,2136584,8.2
UWaveGestureLibrary,ModernTCN,315,256,2,13,5,4,79,40,0.86875,2132488,8.18
UWaveGestureLibrary,ModernTCN,315,128,2,13,5,4,8,4,0.846875,661320,2.56
UWaveGestureLibrary,ModernTCN,315,128,2,13,5,4,16,8,0.859375,603464,2.34
UWaveGestureLibrary,ModernTCN,315,128,2,13,5,4,24,12,0.85625,582472,2.26
UWaveGestureLibrary,ModernTCN,315,128,2,13,5,4,32,16,0.865625,573768,2.22
UWaveGestureLibrary,ModernTCN,315,128,2,13,5,4,48,24,0.85625,565576,2.19
UWaveGestureLibrary,ModernTCN,315,128,2,13,5,4,63,32,0.859375,560392,2.17
UWaveGestureLibrary,ModernTCN,315,128,2,13,5,4,79,40,0.871875,558344,2.17
UWaveGestureLibrary,ModernTCN,315,64,2,13,5,4,8,4,0.85625,203688,0.81
UWaveGestureLibrary,ModernTCN,315,64,2,13,5,4,16,8,0.853125,174760,0.7
UWaveGestureLibrary,ModernTCN,315,64,2,13,5,4,24,12,0.853125,164264,0.66
UWaveGestureLibrary,ModernTCN,315,64,2,13,5,4,32,16,0.85625,159912,0.64
UWaveGestureLibrary,ModernTCN,315,64,2,13,5,4,48,24,0.85625,155816,0.62
UWaveGestureLibrary,ModernTCN,315,64,2,13,5,4,63,32,0.86875,153224,0.61
UWaveGestureLibrary,ModernTCN,315,64,2,13,5,4,79,40,0.8625,152200,0.61
UWaveGestureLibrary,ModernTCN,315,256,2,9,5,4,8,4,0.865625,2333832,8.95
UWaveGestureLibrary,ModernTCN,315,256,2,9,5,4,16,8,0.85625,2218120,8.51
UWaveGestureLibrary,ModernTCN,315,256,2,9,5,4,24,12,0.8625,2176136,8.35
UWaveGestureLibrary,ModernTCN,315,256,2,9,5,4,32,16,0.871875,2158728,8.28
UWaveGestureLibrary,ModernTCN,315,256,2,9,5,4,48,24,0.884375,2142344,8.22
UWaveGestureLibrary,ModernTCN,315,256,2,9,5,4,63,32,0.859375,2131976,8.18
UWaveGestureLibrary,ModernTCN,315,256,2,9,5,4,79,40,0.8625,2127880,8.16
UWaveGestureLibrary,ModernTCN,315,128,2,9,5,4,8,4,0.85625,659016,2.55
UWaveGestureLibrary,ModernTCN,315,128,2,9,5,4,16,8,0.853125,601160,2.33
UWaveGestureLibrary,ModernTCN,315,128,2,9,5,4,24,12,0.85625,580168,2.25
UWaveGestureLibrary,ModernTCN,315,128,2,9,5,4,32,16,0.846875,571464,2.22
UWaveGestureLibrary,ModernTCN,315,128,2,9,5,4,48,24,0.859375,563272,2.18
UWaveGestureLibrary,ModernTCN,315,128,2,9,5,4,63,32,0.86875,558088,2.16
UWaveGestureLibrary,ModernTCN,315,128,2,9,5,4,79,40,0.865625,556040,2.16
UWaveGestureLibrary,ModernTCN,315,64,2,9,5,4,8,4,0.853125,202536,0.8
UWaveGestureLibrary,ModernTCN,315,64,2,9,5,4,16,8,0.859375,173608,0.69
UWaveGestureLibrary,ModernTCN,315,64,2,9,5,4,24,12,0.859375,163112,0.65
UWaveGestureLibrary,ModernTCN,315,64,2,9,5,4,32,16,0.85625,158760,0.64
UWaveGestureLibrary,ModernTCN,315,64,2,9,5,4,48,24,0.8625,154664,0.62
UWaveGestureLibrary,ModernTCN,315,64,2,9,5,4,63,32,0.871875,152072,0.61
UWaveGestureLibrary,ModernTCN,315,64,2,9,5,4,79,40,0.8625,151048,0.61
UWaveGestureLibrary,ModernTCN,315,256,1,13,5,4,8,4,0.85625,2098440,8.03
UWaveGestureLibrary,ModernTCN,315,256,1,13,5,4,16,8,0.859375,1860872,7.13
UWaveGestureLibrary,ModernTCN,315,256,1,13,5,4,24,12,0.859375,1783048,6.83
UWaveGestureLibrary,ModernTCN,315,256,1,13,5,4,32,16,0.859375,1742088,6.67
UWaveGestureLibrary,ModernTCN,315,256,1,13,5,4,48,24,0.8625,1709320,6.55
UWaveGestureLibrary,ModernTCN,315,256,1,13,5,4,63,32,0.85625,1688584,6.47
UWaveGestureLibrary,ModernTCN,315,256,1,13,5,4,79,40,0.85625,1680392,6.44
UWaveGestureLibrary,ModernTCN,315,128,1,13,5,4,8,4,0.84375,656008,2.52
UWaveGestureLibrary,ModernTCN,315,128,1,13,5,4,16,8,0.853125,537224,2.07
UWaveGestureLibrary,ModernTCN,315,128,1,13,5,4,24,12,0.846875,498312,1.92
UWaveGestureLibrary,ModernTCN,315,128,1,13,5,4,32,16,0.8625,477832,1.84
UWaveGestureLibrary,ModernTCN,315,128,1,13,5,4,48,24,0.86875,461448,1.78
UWaveGestureLibrary,ModernTCN,315,128,1,13,5,4,63,32,0.853125,451080,1.74
UWaveGestureLibrary,ModernTCN,315,128,1,13,5,4,79,40,0.853125,446984,1.73
UWaveGestureLibrary,ModernTCN,315,64,1,13,5,4,8,4,0.85,229704,0.89
UWaveGestureLibrary,ModernTCN,315,64,1,13,5,4,16,8,0.859375,170312,0.67
UWaveGestureLibrary,ModernTCN,315,64,1,13,5,4,24,12,0.86875,150856,0.59
UWaveGestureLibrary,ModernTCN,315,64,1,13,5,4,32,16,0.85625,140616,0.55
UWaveGestureLibrary,ModernTCN,315,64,1,13,5,4,48,24,0.853125,132424,0.52
UWaveGestureLibrary,ModernTCN,315,64,1,13,5,4,63,32,0.853125,127240,0.5
UWaveGestureLibrary,ModernTCN,315,64,1,13,5,4,79,40,0.859375,125192,0.49
UWaveGestureLibrary,ModernTCN,315,32,1,13,5,4,8,4,0.853125,90280,0.36
UWaveGestureLibrary,ModernTCN,315,32,1,13,5,4,16,8,0.85625,60584,0.25
UWaveGestureLibrary,ModernTCN,315,32,1,13,5,4,24,12,0.85625,50856,0.21
UWaveGestureLibrary,ModernTCN,315,32,1,13,5,4,32,16,0.859375,45736,0.19
UWaveGestureLibrary,ModernTCN,315,32,1,13,5,4,48,24,0.846875,41640,0.17
UWaveGestureLibrary,ModernTCN,315,32,1,13,5,4,63,32,0.85,39048,0.16
UWaveGestureLibrary,ModernTCN,315,32,1,13,5,4,79,40,0.85,38024,0.16
UWaveGestureLibrary,ModernTCN,315,128,3,13,5,2,8,4,0.859375,368040,1.45
UWaveGestureLibrary,ModernTCN,315,128,3,13,5,2,16,8,0.853125,337576,1.34
UWaveGestureLibrary,ModernTCN,315,128,3,13,5,2,24,12,0.85625,328616,1.3
UWaveGestureLibrary,ModernTCN,315,128,3,13,5,2,32,16,0.871875,322728,1.28
UWaveGestureLibrary,ModernTCN,315,128,3,13,5,2,48,24,0.85625,320168,1.27
UWaveGestureLibrary,ModernTCN,315,128,3,13,5,2,63,32,0.871875,317576,1.26
UWaveGestureLibrary,ModernTCN,315,128,3,13,5,2,79,40,0.875,315016,1.25
UWaveGestureLibrary,ModernTCN,315,128,3,9,5,2,8,4,0.853125,365352,1.44
UWaveGestureLibrary,ModernTCN,315,128,3,9,5,2,16,8,0.85625,334888,1.33
UWaveGestureLibrary,ModernTCN,315,128,3,9,5,2,24,12,0.8625,325928,1.29
UWaveGestureLibrary,ModernTCN,315,128,3,9,5,2,32,16,0.853125,320040,1.27
UWaveGestureLibrary,ModernTCN,315,128,3,9,5,2,48,24,0.86875,317480,1.26
UWaveGestureLibrary,ModernTCN,315,128,3,9,5,2,63,32,0.86875,314888,1.25
UWaveGestureLibrary,ModernTCN,315,128,3,9,5,2,79,40,0.871875,312328,1.24
UWaveGestureLibrary,ModernTCN,315,256,2,13,5,2,8,4,0.859375,1336968,5.15
UWaveGestureLibrary,ModernTCN,315,256,2,13,5,2,16,8,0.871875,1221256,4.71
UWaveGestureLibrary,ModernTCN,315,256,2,13,5,2,24,12,0.853125,1179272,4.55
UWaveGestureLibrary,ModernTCN,315,256,2,13,5,2,32,16,0.871875,1161864,4.48
UWaveGestureLibrary,ModernTCN,315,256,2,13,5,2,48,24,0.859375,1145480,4.42
UWaveGestureLibrary,ModernTCN,315,256,2,13,5,2,63,32,0.871875,1135112,4.38
UWaveGestureLibrary,ModernTCN,315,256,2,13,5,2,79,40,0.859375,1131016,4.36
UWaveGestureLibrary,ModernTCN,315,128,2,13,5,2,8,4,0.840625,406344,1.59
UWaveGestureLibrary,ModernTCN,315,128,2,13,5,2,16,8,0.865625,348488,1.36
UWaveGestureLibrary,ModernTCN,315,128,2,13,5,2,24,12,0.865625,327496,1.28
UWaveGestureLibrary,ModernTCN,315,128,2,13,5,2,32,16,0.853125,318792,1.25
UWaveGestureLibrary,ModernTCN,315,128,2,13,5,2,48,24,0.865625,310600,1.22
UWaveGestureLibrary,ModernTCN,315,128,2,13,5,2,63,32,0.865625,305416,1.2
UWaveGestureLibrary,ModernTCN,315,128,2,13,5,2,79,40,0.875,303368,1.19
