data_name,model,seq_len,d_model,n_layers,large_kernel_size,small_kernel_size,ffn_ratio,patch_size,patch_stride,acc,model_params,model_size (MB)
MotorImagery,ModernTCN,3000,128,3,13,5,4,75,38,0.57,19160322,73.35
MotorImagery,ModernTCN,3000,128,3,13,5,4,150,75,0.56,18998882,72.73
MotorImagery,ModernTCN,3000,128,3,13,5,4,225,113,0.59,18952130,72.55
MotorImagery,ModernTCN,3000,128,3,13,5,4,300,150,0.54,18921762,72.44
MotorImagery,ModernTCN,3000,128,3,13,5,4,450,225,0.56,18910178,72.39
MotorImagery,ModernTCN,3000,128,3,13,5,4,600,300,0.57,18898594,72.35
MotorImagery,ModernTCN,3000,128,3,13,5,4,750,375,0.57,18887010,72.31
MotorImagery,ModernTCN,3000,128,3,9,5,4,75,38,0.55,19102978,73.13
MotorImagery,ModernTCN,3000,128,3,9,5,4,150,75,0.56,18941538,72.51
MotorImagery,ModernTCN,3000,128,3,9,5,4,225,113,0.58,18894786,72.34
MotorImagery,ModernTCN,3000,128,3,9,5,4,300,150,0.58,18864418,72.22
MotorImagery,ModernTCN,3000,128,3,9,5,4,450,225,0.54,18852834,72.18
MotorImagery,ModernTCN,3000,128,3,9,5,4,600,300,0.58,18841250,72.13
MotorImagery,ModernTCN,3000,128,3,9,5,4,750,375,0.58,18829666,72.09
MotorImagery,ModernTCN,3000,256,2,13,5,4,75,38,0.62,56667138,216.57
MotorImagery,ModernTCN,3000,256,2,13,5,4,150,75,0.54,56054146,214.23
MotorImagery,ModernTCN,3000,256,2,13,5,4,225,113,0.59,55834370,213.4
MotorImagery,ModernTCN,3000,256,2,13,5,4,300,150,0.63,55745666,213.06
MotorImagery,ModernTCN,3000,256,2,13,5,4,450,225,0.65,55666562,212.76
MotorImagery,ModernTCN,3000,256,2,13,5,4,600,300,0.56,55620226,212.58
MotorImagery,ModernTCN,3000,256,2,13,5,4,750,375,0.58,55606658,212.53
MotorImagery,ModernTCN,3000,128,2,13,5,4,75,38,0.61,17831426,68.24
MotorImagery,ModernTCN,3000,128,2,13,5,4,150,75,0.59,17524930,67.07
MotorImagery,ModernTCN,3000,128,2,13,5,4,225,113,0.56,17415042,66.65
MotorImagery,ModernTCN,3000,128,2,13,5,4,300,150,0.57,17370690,66.48
MotorImagery,ModernTCN,3000,128,2,13,5,4,450,225,0.59,17331138,66.33
MotorImagery,ModernTCN,3000,128,2,13,5,4,600,300,0.59,17307970,66.24
MotorImagery,ModernTCN,3000,128,2,13,5,4,750,375,0.62,17301186,66.21
MotorImagery,ModernTCN,3000,64,2,13,5,4,75,38,0.57,6290178,24.11
MotorImagery,ModernTCN,3000,64,2,13,5,4,150,75,0.57,6136930,23.53
MotorImagery,ModernTCN,3000,64,2,13,5,4,225,113,0.51,6081986,23.32
MotorImagery,ModernTCN,3000,64,2,13,5,4,300,150,0.56,6059810,23.24
MotorImagery,ModernTCN,3000,64,2,13,5,4,450,225,0.53,6040034,23.16
MotorImagery,ModernTCN,3000,64,2,13,5,4,600,300,0.6,6028450,23.12
MotorImagery,ModernTCN,3000,64,2,13,5,4,750,375,0.59,6025058,23.1
MotorImagery,ModernTCN,3000,256,2,9,5,4,75,38,0.6,56568834,216.2
MotorImagery,ModernTCN,3000,256,2,9,5,4,150,75,0.55,55955842,213.86
MotorImagery,ModernTCN,3000,256,2,9,5,4,225,113,0.59,55736066,213.02
MotorImagery,ModernTCN,3000,256,2,9,5,4,300,150,0.58,55647362,212.68
MotorImagery,ModernTCN,3000,256,2,9,5,4,450,225,0.61,55568258,212.38
MotorImagery,ModernTCN,3000,256,2,9,5,4,600,300,0.56,55521922,212.2
MotorImagery,ModernTCN,3000,256,2,9,5,4,750,375,0.6,55508354,212.15
MotorImagery,ModernTCN,3000,128,2,9,5,4,75,38,0.58,17782274,68.05
MotorImagery,ModernTCN,3000,128,2,9,5,4,150,75,0.6,17475778,66.88
MotorImagery,ModernTCN,3000,128,2,9,5,4,225,113,0.54,17365890,66.46
MotorImagery,ModernTCN,3000,128,2,9,5,4,300,150,0.62,17321538,66.29
MotorImagery,ModernTCN,3000,128,2,9,5,4,450,225,0.56,17281986,66.14
MotorImagery,ModernTCN,3000,128,2,9,5,4,600,300,0.59,17258818,66.05
MotorImagery,ModernTCN,3000,128,2,9,5,4,750,375,0.57,17252034,66.03
MotorImagery,ModernTCN,3000,64,2,9,5,4,75,38,0.63,6265602,24.02
MotorImagery,ModernTCN,3000,64,2,9,5,4,150,75,0.64,6112354,23.44
MotorImagery,ModernTCN,3000,64,2,9,5,4,225,113,0.61,6057410,23.23
MotorImagery,ModernTCN,3000,64,2,9,5,4,300,150,0.57,6035234,23.14
MotorImagery,ModernTCN,3000,64,2,9,5,4,450,225,0.55,6015458,23.07
MotorImagery,ModernTCN,3000,64,2,9,5,4,600,300,0.54,6003874,23.02
MotorImagery,ModernTCN,3000,64,2,9,5,4,750,375,0.62,6000482,23.01
MotorImagery,ModernTCN,3000,256,1,13,5,4,75,38,0.56,45043714,172.1
MotorImagery,ModernTCN,3000,256,1,13,5,4,150,75,0.58,43817730,167.42
MotorImagery,ModernTCN,3000,256,1,13,5,4,225,113,0.62,43378178,165.74
MotorImagery,ModernTCN,3000,256,1,13,5,4,300,150,0.67,43200770,165.06
MotorImagery,ModernTCN,3000,256,1,13,5,4,450,225,0.61,43009794,164.34
MotorImagery,ModernTCN,3000,256,1,13,5,4,600,300,0.65,42949890,164.11
MotorImagery,ModernTCN,3000,256,1,13,5,4,750,375,0.59,42922754,164.0
MotorImagery,ModernTCN,3000,128,1,13,5,4,75,38,0.61,14133250,54.05
MotorImagery,ModernTCN,3000,128,1,13,5,4,150,75,0.6,13520258,51.72
MotorImagery,ModernTCN,3000,128,1,13,5,4,225,113,0.56,13300482,50.88
MotorImagery,ModernTCN,3000,128,1,13,5,4,300,150,0.55,13211778,50.54
MotorImagery,ModernTCN,3000,128,1,13,5,4,450,225,0.57,13116290,50.17
MotorImagery,ModernTCN,3000,128,1,13,5,4,600,300,0.54,13086338,50.06
MotorImagery,ModernTCN,3000,128,1,13,5,4,750,375,0.65,13072770,50.01
MotorImagery,ModernTCN,3000,64,1,13,5,4,75,38,0.59,4969474,19.03
MotorImagery,ModernTCN,3000,64,1,13,5,4,150,75,0.6,4662978,17.86
MotorImagery,ModernTCN,3000,64,1,13,5,4,225,113,0.57,4553090,17.45
MotorImagery,ModernTCN,3000,64,1,13,5,4,300,150,0.62,4508738,17.28
MotorImagery,ModernTCN,3000,64,1,13,5,4,450,225,0.55,4460994,17.09
MotorImagery,ModernTCN,3000,64,1,13,5,4,600,300,0.62,4446018,17.04
MotorImagery,ModernTCN,3000,64,1,13,5,4,750,375,0.57,4439234,17.01
MotorImagery,ModernTCN,3000,32,1,13,5,4,75,38,0.64,1960450,7.52
MotorImagery,ModernTCN,3000,32,1,13,5,4,150,75,0.6,1807202,6.94
MotorImagery,ModernTCN,3000,32,1,13,5,4,225,113,0.57,1752258,6.73
