data_name,model,seq_len,d_model,n_layers,large_kernel_size,small_kernel_size,ffn_ratio,patch_size,patch_stride,acc,model_params,model_size (MB)
PEMS-SF,ModernTCN,144,128,3,13,5,4,4,2,0.7861271676300579,1849967655,7060.4
PEMS-SF,ModernTCN,144,128,3,13,5,4,8,4,0.8208092485549133,1842202151,7030.77
PEMS-SF,ModernTCN,144,128,3,13,5,4,11,6,0.7861271676300579,1839613703,7020.9
PEMS-SF,ModernTCN,144,128,3,13,5,4,15,8,0.8208092485549133,1838750983,7017.61
PEMS-SF,ModernTCN,144,128,3,13,5,4,22,11,0.791907514450867,1837888359,7014.32
PEMS-SF,ModernTCN,144,128,3,13,5,4,29,15,0.861271676300578,1837025735,7011.03
PEMS-SF,ModernTCN,144,128,3,13,5,4,36,18,0.8265895953757225,1836163111,7007.74
PEMS-SF,ModernTCN,144,128,3,9,5,4,4,2,0.8034682080924855,1849104807,7057.11
PEMS-SF,ModernTCN,144,128,3,9,5,4,8,4,0.8034682080924855,1841339303,7027.48
PEMS-SF,ModernTCN,144,128,3,9,5,4,11,6,0.8034682080924855,1838750855,7017.61
PEMS-SF,ModernTCN,144,128,3,9,5,4,15,8,0.8092485549132948,1837888135,7014.32
PEMS-SF,ModernTCN,144,128,3,9,5,4,22,11,0.7861271676300579,1837025511,7011.03
PEMS-SF,ModernTCN,144,128,3,9,5,4,29,15,0.8323699421965318,1836162887,7007.74
PEMS-SF,ModernTCN,144,128,3,9,5,4,36,18,0.815028901734104,1835300263,7004.45
PEMS-SF,ModernTCN,144,128,2,13,5,4,4,2,0.8323699421965318,1619213383,6179.66
PEMS-SF,ModernTCN,144,128,2,13,5,4,8,4,0.8034682080924855,1603682375,6120.41
PEMS-SF,ModernTCN,144,128,2,13,5,4,11,6,0.8265895953757225,1598505479,6100.66
PEMS-SF,ModernTCN,144,128,2,13,5,4,15,8,0.7803468208092486,1595917191,6090.79
PEMS-SF,ModernTCN,144,128,2,13,5,4,22,11,0.8034682080924855,1594191943,6084.21
PEMS-SF,ModernTCN,144,128,2,13,5,4,29,15,0.8323699421965318,1592466695,6077.63
PEMS-SF,ModernTCN,144,128,2,13,5,4,36,18,0.8265895953757225,1591604295,6074.34
PEMS-SF,ModernTCN,144,64,2,13,5,4,4,2,0.815028901734104,770158119,2939.36
PEMS-SF,ModernTCN,144,64,2,13,5,4,8,4,0.8265895953757225,762392615,2909.73
PEMS-SF,ModernTCN,144,64,2,13,5,4,11,6,0.8034682080924855,759804167,2899.86
PEMS-SF,ModernTCN,144,64,2,13,5,4,15,8,0.815028901734104,758510023,2894.92
PEMS-SF,ModernTCN,144,64,2,13,5,4,22,11,0.8439306358381503,757647399,2891.63
PEMS-SF,ModernTCN,144,64,2,13,5,4,29,15,0.838150289017341,756784775,2888.34
PEMS-SF,ModernTCN,144,64,2,13,5,4,36,18,0.838150289017341,756353575,2886.7
PEMS-SF,ModernTCN,144,128,2,9,5,4,4,2,0.8034682080924855,1618473799,6176.84
PEMS-SF,ModernTCN,144,128,2,9,5,4,8,4,0.8092485549132948,1602942791,6117.59
PEMS-SF,ModernTCN,144,128,2,9,5,4,11,6,0.7976878612716763,1597765895,6097.84
PEMS-SF,ModernTCN,144,128,2,9,5,4,15,8,0.8208092485549133,1595177607,6087.97
PEMS-SF,ModernTCN,144,128,2,9,5,4,22,11,0.838150289017341,1593452359,6081.39
PEMS-SF,ModernTCN,144,128,2,9,5,4,29,15,0.8265895953757225,1591727111,6074.81
PEMS-SF,ModernTCN,144,128,2,9,5,4,36,18,0.8265895953757225,1590864711,6071.52
PEMS-SF,ModernTCN,144,64,2,9,5,4,4,2,0.8208092485549133,769788327,2937.95
PEMS-SF,ModernTCN,144,64,2,9,5,4,8,4,0.8554913294797688,762022823,2908.32
PEMS-SF,ModernTCN,144,64,2,9,5,4,11,6,0.8497109826589595,759434375,2898.45
PEMS-SF,ModernTCN,144,64,2,9,5,4,15,8,0.8265895953757225,758140231,2893.51
PEMS-SF,ModernTCN,144,64,2,9,5,4,22,11,0.8208092485549133,757277607,2890.22
PEMS-SF,ModernTCN,144,64,2,9,5,4,29,15,0.8439306358381503,756414983,2886.93
