data_name,model,seq_len,d_model,n_layers,large_kernel_size,small_kernel_size,ffn_ratio,patch_size,patch_stride,acc,model_params,model_size (MB)
FingerMovements,ModernTCN,50,128,3,13,5,4,2,1,0.59,6537186,25.07
FingerMovements,ModernTCN,50,128,3,13,5,4,3,2,0.61,6494210,24.91
FingerMovements,ModernTCN,50,128,3,13,5,4,4,2,0.55,6494242,24.91
FingerMovements,ModernTCN,50,128,3,13,5,4,5,3,0.61,6472770,24.83
FingerMovements,ModernTCN,50,128,3,13,5,4,8,4,0.61,6465698,24.8
FingerMovements,ModernTCN,50,128,3,13,5,4,10,5,0.58,6465762,24.8
FingerMovements,ModernTCN,50,128,3,13,5,4,13,7,0.6,6458690,24.77
FingerMovements,ModernTCN,50,128,3,9,5,4,2,1,0.59,6512098,24.98
FingerMovements,ModernTCN,50,128,3,9,5,4,3,2,0.6,6469122,24.81
FingerMovements,ModernTCN,50,128,3,9,5,4,4,2,0.59,6469154,24.81
FingerMovements,ModernTCN,50,128,3,9,5,4,5,3,0.59,6447682,24.73
FingerMovements,ModernTCN,50,128,3,9,5,4,8,4,0.62,6440610,24.7
FingerMovements,ModernTCN,50,128,3,9,5,4,10,5,0.6,6440674,24.7
FingerMovements,ModernTCN,50,128,3,9,5,4,13,7,0.58,6433602,24.68
FingerMovements,ModernTCN,50,256,2,13,5,4,2,1,0.62,21528450,82.32
FingerMovements,ModernTCN,50,256,2,13,5,4,3,2,0.6,21356546,81.66
FingerMovements,ModernTCN,50,256,2,13,5,4,4,2,0.64,21356674,81.66
FingerMovements,ModernTCN,50,256,2,13,5,4,5,3,0.6,21285122,81.39
FingerMovements,ModernTCN,50,256,2,13,5,4,8,4,0.62,21256834,81.28
FingerMovements,ModernTCN,50,256,2,13,5,4,10,5,0.6,21242754,81.23
FingerMovements,ModernTCN,50,256,2,13,5,4,13,7,0.61,21228802,81.17
FingerMovements,ModernTCN,50,128,2,13,5,4,2,1,0.6,6160322,23.61
FingerMovements,ModernTCN,50,128,2,13,5,4,3,2,0.61,6074370,23.28
FingerMovements,ModernTCN,50,128,2,13,5,4,4,2,0.58,6074434,23.28
FingerMovements,ModernTCN,50,128,2,13,5,4,5,3,0.62,6038658,23.14
FingerMovements,ModernTCN,50,128,2,13,5,4,8,4,0.57,6024514,23.09
FingerMovements,ModernTCN,50,128,2,13,5,4,10,5,0.6,6017474,23.06
FingerMovements,ModernTCN,50,128,2,13,5,4,13,7,0.61,6010498,23.04
FingerMovements,ModernTCN,50,64,2,13,5,4,2,1,0.61,1929186,7.43
FingerMovements,ModernTCN,50,64,2,13,5,4,3,2,0.56,1886210,7.26
FingerMovements,ModernTCN,50,64,2,13,5,4,4,2,0.6,1886242,7.26
FingerMovements,ModernTCN,50,64,2,13,5,4,5,3,0.6,1868354,7.19
FingerMovements,ModernTCN,50,64,2,13,5,4,8,4,0.61,1861282,7.17
FingerMovements,ModernTCN,50,64,2,13,5,4,10,5,0.58,1857762,7.15
FingerMovements,ModernTCN,50,64,2,13,5,4,13,7,0.59,1854274,7.14
FingerMovements,ModernTCN,50,256,2,9,5,4,2,1,0.61,21485442,82.15
FingerMovements,ModernTCN,50,256,2,9,5,4,3,2,0.58,21313538,81.5
FingerMovements,ModernTCN,50,256,2,9,5,4,4,2,0.59,21313666,81.5
FingerMovements,ModernTCN,50,256,2,9,5,4,5,3,0.6,21242114,81.23
FingerMovements,ModernTCN,50,256,2,9,5,4,8,4,0.6,21213826,81.12
FingerMovements,ModernTCN,50,256,2,9,5,4,10,5,0.58,21199746,81.06
FingerMovements,ModernTCN,50,256,2,9,5,4,13,7,0.62,21185794,81.01
FingerMovements,ModernTCN,50,128,2,9,5,4,2,1,0.58,6138818,23.53
FingerMovements,ModernTCN,50,128,2,9,5,4,3,2,0.58,6052866,23.2
FingerMovements,ModernTCN,50,128,2,9,5,4,4,2,0.59,6052930,23.2
FingerMovements,ModernTCN,50,128,2,9,5,4,5,3,0.59,6017154,23.06
FingerMovements,ModernTCN,50,128,2,9,5,4,8,4,0.6,6003010,23.01
FingerMovements,ModernTCN,50,128,2,9,5,4,10,5,0.58,5995970,22.98
FingerMovements,ModernTCN,50,128,2,9,5,4,13,7,0.6,5988994,22.96
FingerMovements,ModernTCN,50,64,2,9,5,4,2,1,0.62,1918434,7.38
FingerMovements,ModernTCN,50,64,2,9,5,4,3,2,0.61,1875458,7.22
FingerMovements,ModernTCN,50,64,2,9,5,4,4,2,0.59,1875490,7.22
FingerMovements,ModernTCN,50,64,2,9,5,4,5,3,0.63,1857602,7.15
FingerMovements,ModernTCN,50,64,2,9,5,4,8,4,0.58,1850530,7.13
FingerMovements,ModernTCN,50,64,2,9,5,4,10,5,0.64,1847010,7.11
FingerMovements,ModernTCN,50,64,2,9,5,4,13,7,0.58,1843522,7.1
FingerMovements,ModernTCN,50,256,1,13,5,4,2,1,0.64,17233666,65.87
FingerMovements,ModernTCN,50,256,1,13,5,4,3,2,0.59,16875522,64.5
FingerMovements,ModernTCN,50,256,1,13,5,4,4,2,0.64,16875778,64.5
FingerMovements,ModernTCN,50,256,1,13,5,4,5,3,0.6,16747010,64.01
FingerMovements,ModernTCN,50,256,1,13,5,4,8,4,0.61,16690434,63.8
FingerMovements,ModernTCN,50,256,1,13,5,4,10,5,0.63,16662274,63.69
FingerMovements,ModernTCN,50,256,1,13,5,4,13,7,0.62,16620034,63.53
FingerMovements,ModernTCN,50,128,1,13,5,4,2,1,0.66,4946818,18.94
FingerMovements,ModernTCN,50,128,1,13,5,4,3,2,0.64,4767746,18.26
FingerMovements,ModernTCN,50,128,1,13,5,4,4,2,0.64,4767874,18.26
FingerMovements,ModernTCN,50,128,1,13,5,4,5,3,0.62,4703490,18.01
FingerMovements,ModernTCN,50,128,1,13,5,4,8,4,0.63,4675202,17.9
FingerMovements,ModernTCN,50,128,1,13,5,4,10,5,0.63,4661122,17.85
FingerMovements,ModernTCN,50,128,1,13,5,4,13,7,0.61,4640002,17.77
FingerMovements,ModernTCN,50,64,1,13,5,4,2,1,0.64,1555906,5.98
FingerMovements,ModernTCN,50,64,1,13,5,4,3,2,0.62,1466370,5.64
FingerMovements,ModernTCN,50,64,1,13,5,4,4,2,0.6,1466434,5.64
FingerMovements,ModernTCN,50,64,1,13,5,4,5,3,0.64,1434242,5.51
FingerMovements,ModernTCN,50,64,1,13,5,4,8,4,0.61,1420098,5.46
FingerMovements,ModernTCN,50,64,1,13,5,4,10,5,0.6,1413058,5.43
FingerMovements,ModernTCN,50,64,1,13,5,4,13,7,0.61,1402498,5.39
FingerMovements,ModernTCN,50,32,1,13,5,4,2,1,0.64,548578,2.12
FingerMovements,ModernTCN,50,32,1,13,5,4,3,2,0.61,503810,1.95
FingerMovements,ModernTCN,50,32,1,13,5,4,4,2,0.6,503842,1.95
FingerMovements,ModernTCN,50,32,1,13,5,4,5,3,0.63,487746,1.89
FingerMovements,ModernTCN,50,32,1,13,5,4,8,4,0.61,480674,1.86
FingerMovements,ModernTCN,50,32,1,13,5,4,10,5,0.59,477154,1.85
FingerMovements,ModernTCN,50,32,1,13,5,4,13,7,0.57,471874,1.83
FingerMovements,ModernTCN,50,128,3,13,5,2,2,1,0.6,3401186,13.11
FingerMovements,ModernTCN,50,128,3,13,5,2,3,2,0.58,3358210,12.94
FingerMovements,ModernTCN,50,128,3,13,5,2,4,2,0.56,3358242,12.94
FingerMovements,ModernTCN,50,128,3,13,5,2,5,3,0.57,3336770,12.86
FingerMovements,ModernTCN,50,128,3,13,5,2,8,4,0.59,3329698,12.84
FingerMovements,ModernTCN,50,128,3,13,5,2,10,5,0.59,3329762,12.84
FingerMovements,ModernTCN,50,128,3,13,5,2,13,7,0.58,3322690,12.81
FingerMovements,ModernTCN,50,128,3,9,5,2,2,1,0.58,3376098,13.01
